workerid	rt	trial_type	stim_type	stim_part	stim_determiner	trialNum	stim_color	stim_prevalence	response	stim_category
0	11517	truth_conditions	distinct	stripes	generic	0	copper	10	True	mooks
0	6152	truth_conditions	irrelevant	stripes	generic	1	silver	30	True	frams
0	5017	truth_conditions	distinct	teeth	generic	2	green	90	True	zoovs
0	3634	truth_conditions	bare	ears	generic	3	blue	70	True	cheebas
0	4168	truth_conditions	distinct	ears	generic	4	pink	50	True	elleps
0	4614	truth_conditions	distinct	shells	generic	5	orange	90	True	luzaks
0	3936	truth_conditions	bare	teeth	generic	6	pink	70	True	krivels
0	4750	truth_conditions	distinct	scales	generic	7	blue	10	True	reesles
0	4390	truth_conditions	irrelevant	spots	generic	8	gold	70	True	stups
0	3276	truth_conditions	bare	spots	generic	9	copper	10	True	glippets
0	3265	truth_conditions	irrelevant	ears	generic	10	orange	50	True	kazzes
0	4700	truth_conditions	irrelevant	teeth	generic	11	blue	30	True	thups
0	4685	truth_conditions	distinct	spots	generic	12	red	70	True	sapers
0	4417	truth_conditions	irrelevant	scales	generic	13	yellow	10	True	dorbs
0	3114	truth_conditions	bare	scales	generic	14	red	90	True	blins
0	3083	truth_conditions	bare	legs	generic	15	yellow	50	True	ludinos
0	4468	truth_conditions	irrelevant	feathers	generic	16	red	10	True	noobs
0	3900	truth_conditions	irrelevant	shells	generic	17	purple	90	True	javs
0	2866	truth_conditions	bare	tails	generic	18	orange	90	True	zorbs
0	3500	truth_conditions	bare	shells	generic	19	green	50	True	moxes
0	3166	truth_conditions	irrelevant	legs	generic	20	pink	90	True	feps
0	4666	truth_conditions	distinct	legs	generic	21	silver	30	True	ackles
0	3473	truth_conditions	distinct	tails	generic	22	purple	70	True	taifels
0	3281	truth_conditions	bare	stripes	generic	23	gold	10	True	daiths
0	3880	truth_conditions	distinct	fur	generic	24	yellow	50	True	ollers
0	3632	truth_conditions	distinct	feathers	generic	25	gold	30	True	plovs
0	3283	truth_conditions	bare	fur	generic	26	silver	30	True	morseths
0	3434	truth_conditions	irrelevant	tails	generic	27	green	70	True	trufts
0	3100	truth_conditions	irrelevant	fur	generic	28	copper	50	True	kweps
0	2850	truth_conditions	bare	feathers	generic	29	purple	30	True	lorches
1	6853	truth_conditions	bare	fur	generic	0	silver	90	True	morseths
