workerid	rt	trial_type	stim_type	stim_part	stim_determiner	trialNum	stim_color	stim_prevalence	response	stim_category
1	6173	truth_conditions	bare	legs	generic	0	silver	30	False	ackles
1	7985	truth_conditions	bare	feathers	generic	1	purple	90	False	lorches
1	14921	truth_conditions	distinct	ears	generic	2	orange	90	False	kazzes
1	4677	truth_conditions	bare	tails	generic	3	orange	50	False	zorbs
1	9864	truth_conditions	danger	teeth	generic	4	blue	70	False	thups
1	8401	truth_conditions	distinct	legs	generic	5	yellow	70	False	ludinos
1	5914	truth_conditions	distinct	shells	generic	6	green	70	False	moxes
1	5145	truth_conditions	danger	shells	generic	7	purple	50	False	javs
1	4130	truth_conditions	bare	scales	generic	8	blue	50	False	reesles
1	6133	truth_conditions	danger	ears	generic	9	blue	10	False	cheebas
1	5114	truth_conditions	distinct	scales	generic	10	yellow	70	False	dorbs
1	3695	truth_conditions	bare	stripes	generic	11	gold	30	False	daiths
1	7255	truth_conditions	danger	spots	generic	12	red	10	False	sapers
1	4159	truth_conditions	distinct	fur	generic	13	copper	10	False	kweps
1	2854	truth_conditions	bare	shells	generic	14	orange	30	False	luzaks
1	3336	truth_conditions	danger	feathers	generic	15	red	50	False	noobs
1	3839	truth_conditions	distinct	teeth	generic	16	green	90	False	zoovs
1	3067	truth_conditions	bare	spots	generic	17	gold	30	False	stups
1	3173	truth_conditions	danger	fur	generic	18	silver	30	False	morseths
1	4542	truth_conditions	danger	tails	generic	19	green	10	False	trufts
1	3140	truth_conditions	distinct	feathers	generic	20	gold	70	False	plovs
1	3183	truth_conditions	distinct	spots	generic	21	copper	10	False	glippets
1	3436	truth_conditions	danger	legs	generic	22	pink	30	False	feps
1	3432	truth_conditions	distinct	tails	generic	23	purple	10	False	taifels
1	2952	truth_conditions	bare	ears	generic	24	pink	70	False	elleps
1	3151	truth_conditions	danger	stripes	generic	25	copper	90	False	mooks
1	4948	truth_conditions	distinct	stripes	generic	26	silver	90	False	frams
1	2868	truth_conditions	danger	scales	generic	27	red	50	False	blins
1	2655	truth_conditions	bare	teeth	generic	28	pink	90	False	krivels
1	3013	truth_conditions	bare	fur	generic	29	yellow	50	False	ollers
2	17982	truth_conditions	distinct	shells	generic	0	green	90	True	moxes
2	15665	truth_conditions	bare	tails	generic	1	orange	10	False	zorbs
2	9685	truth_conditions	danger	scales	generic	2	blue	90	True	reesles
2	9616	truth_conditions	bare	scales	generic	3	yellow	50	True	dorbs
2	5836	truth_conditions	danger	fur	generic	4	silver	70	True	morseths
2	2960	truth_conditions	bare	legs	generic	5	pink	50	True	feps
2	7674	truth_conditions	danger	feathers	generic	6	gold	70	True	plovs
2	7011	truth_conditions	distinct	ears	generic	7	orange	70	True	kazzes
2	6085	truth_conditions	bare	teeth	generic	8	pink	10	False	krivels
2	4928	truth_conditions	danger	legs	generic	9	yellow	50	True	ludinos
2	5051	truth_conditions	distinct	legs	generic	10	silver	90	True	ackles
2	2940	truth_conditions	bare	stripes	generic	11	gold	50	True	daiths
2	75260	truth_conditions	distinct	scales	generic	12	red	30	False	blins
2	8494	truth_conditions	bare	shells	generic	13	orange	70	True	luzaks
2	2547	truth_conditions	bare	feathers	generic	14	red	90	True	noobs
2	8249	truth_conditions	distinct	fur	generic	15	copper	70	True	kweps
2	2528	truth_conditions	bare	spots	generic	16	gold	90	True	stups
2	3383	truth_conditions	bare	ears	generic	17	pink	30	False	elleps
2	6420	truth_conditions	distinct	tails	generic	18	green	10	False	trufts
2	2681	truth_conditions	danger	teeth	generic	19	green	50	True	zoovs
2	17749	truth_conditions	distinct	spots	generic	20	copper	30	True	glippets
2	12588	truth_conditions	danger	shells	generic	21	purple	30	False	javs
2	6105	truth_conditions	danger	tails	generic	22	purple	30	False	taifels
2	5944	truth_conditions	bare	fur	generic	23	yellow	50	True	ollers
2	9022	truth_conditions	distinct	stripes	generic	24	silver	10	False	frams
2	7220	truth_conditions	danger	spots	generic	25	red	10	False	sapers
2	7420	truth_conditions	danger	stripes	generic	26	copper	10	False	mooks
2	6156	truth_conditions	distinct	teeth	generic	27	blue	30	True	thups
2	5255	truth_conditions	distinct	feathers	generic	28	purple	70	True	lorches
2	4963	truth_conditions	danger	ears	generic	29	blue	90	True	cheebas
3	14016	truth_conditions	distinct	scales	generic	0	yellow	50	True	dorbs
3	7269	truth_conditions	danger	tails	generic	1	orange	70	True	zorbs
3	5700	truth_conditions	bare	teeth	generic	2	green	30	True	zoovs
3	4083	truth_conditions	danger	feathers	generic	3	purple	10	True	lorches
3	6237	truth_conditions	danger	spots	generic	4	copper	30	True	glippets
3	3195	truth_conditions	bare	scales	generic	5	blue	70	True	reesles
3	2149	truth_conditions	bare	ears	generic	6	pink	30	True	elleps
3	3701	truth_conditions	danger	teeth	generic	7	blue	30	True	thups
3	2381	truth_conditions	bare	tails	generic	8	purple	90	True	taifels
3	3303	truth_conditions	distinct	ears	generic	9	orange	50	True	kazzes
3	3733	truth_conditions	danger	shells	generic	10	green	90	True	moxes
3	5249	truth_conditions	bare	legs	generic	11	yellow	10	False	ludinos
3	2364	truth_conditions	bare	shells	generic	12	purple	30	True	javs
3	3560	truth_conditions	danger	scales	generic	13	red	50	True	blins
3	2289	truth_conditions	distinct	legs	generic	14	pink	90	True	feps
3	2284	truth_conditions	distinct	feathers	generic	15	gold	50	True	plovs
3	2413	truth_conditions	bare	fur	generic	16	copper	70	True	kweps
3	1768	truth_conditions	bare	stripes	generic	17	gold	70	True	daiths
3	2651	truth_conditions	danger	legs	generic	18	silver	50	True	ackles
3	2583	truth_conditions	distinct	fur	generic	19	silver	30	True	morseths
3	2115	truth_conditions	distinct	teeth	generic	20	pink	50	True	krivels
3	2571	truth_conditions	distinct	spots	generic	21	gold	10	False	stups
3	2112	truth_conditions	bare	spots	generic	22	red	70	True	sapers
3	4036	truth_conditions	distinct	stripes	generic	23	silver	10	False	frams
3	2131	truth_conditions	danger	ears	generic	24	blue	90	True	cheebas
3	3634	truth_conditions	danger	fur	generic	25	yellow	10	False	ollers
3	3902	truth_conditions	danger	stripes	generic	26	copper	10	False	mooks
3	2030	truth_conditions	bare	feathers	generic	27	red	90	True	noobs
3	2350	truth_conditions	distinct	shells	generic	28	orange	90	True	luzaks
3	3449	truth_conditions	distinct	tails	generic	29	green	70	True	trufts
4	10330	truth_conditions	bare	stripes	generic	0	copper	50	True	mooks
4	11495	truth_conditions	danger	legs	generic	1	pink	70	True	feps
4	11139	truth_conditions	danger	feathers	generic	2	purple	10	True	lorches
4	5024	truth_conditions	bare	scales	generic	3	yellow	90	True	dorbs
4	4987	truth_conditions	bare	feathers	generic	4	gold	90	True	plovs
4	7958	truth_conditions	danger	scales	generic	5	blue	50	True	reesles
4	47397	truth_conditions	distinct	teeth	generic	6	pink	70	True	krivels
4	7268	truth_conditions	bare	teeth	generic	7	blue	10	True	thups
4	4798	truth_conditions	bare	tails	generic	8	purple	70	True	taifels
4	9717	truth_conditions	distinct	spots	generic	9	red	10	True	sapers
4	10175	truth_conditions	distinct	stripes	generic	10	gold	30	True	daiths
4	20607	truth_conditions	distinct	ears	generic	11	orange	30	True	kazzes
4	14218	truth_conditions	distinct	legs	generic	12	silver	30	True	ackles
4	6986	truth_conditions	distinct	fur	generic	13	silver	90	True	morseths
4	14332	truth_conditions	danger	shells	generic	14	orange	30	True	luzaks
4	14770	truth_conditions	distinct	tails	generic	15	green	10	True	trufts
4	239227	truth_conditions	danger	teeth	generic	16	green	90	True	zoovs
4	5514	truth_conditions	bare	legs	generic	17	yellow	70	True	ludinos
4	39172	truth_conditions	bare	shells	generic	18	purple	50	True	javs
4	5068	truth_conditions	bare	spots	generic	19	copper	10	True	glippets
4	17706	truth_conditions	distinct	scales	generic	20	red	30	True	blins
4	8338	truth_conditions	danger	tails	generic	21	orange	50	True	zorbs
4	3665	truth_conditions	danger	stripes	generic	22	silver	50	True	frams
4	3364	truth_conditions	danger	ears	generic	23	pink	10	True	elleps
4	5435	truth_conditions	bare	fur	generic	24	yellow	70	True	ollers
4	9510	truth_conditions	danger	fur	generic	25	copper	30	True	kweps
4	4526	truth_conditions	danger	spots	generic	26	gold	70	True	stups
4	6480	truth_conditions	distinct	feathers	generic	27	red	90	True	noobs
4	17821	truth_conditions	distinct	shells	generic	28	green	90	False	moxes
4	5681	truth_conditions	bare	ears	generic	29	blue	50	True	cheebas
5	21287	truth_conditions	danger	teeth	generic	0	pink	30	True	krivels
5	7524	truth_conditions	danger	shells	generic	1	green	90	True	moxes
5	6669	truth_conditions	bare	ears	generic	2	blue	10	False	cheebas
5	2440	truth_conditions	bare	fur	generic	3	copper	70	True	kweps
5	9466	truth_conditions	bare	feathers	generic	4	purple	50	True	lorches
5	4648	truth_conditions	bare	stripes	generic	5	silver	10	False	frams
5	4983	truth_conditions	danger	scales	generic	6	red	90	True	blins
5	8117	truth_conditions	distinct	legs	generic	7	yellow	70	True	ludinos
5	7044	truth_conditions	distinct	spots	generic	8	red	50	True	sapers
5	4293	truth_conditions	danger	legs	generic	9	silver	90	True	ackles
5	6207	truth_conditions	danger	fur	generic	10	silver	50	True	morseths
5	5409	truth_conditions	distinct	teeth	generic	11	green	30	False	zoovs
5	2253	truth_conditions	bare	scales	generic	12	blue	50	True	reesles
5	3732	truth_conditions	bare	tails	generic	13	green	70	True	trufts
5	57761	truth_conditions	danger	tails	generic	14	purple	10	True	taifels
5	5973	truth_conditions	danger	feathers	generic	15	red	30	True	noobs
5	3159	truth_conditions	danger	ears	generic	16	pink	70	False	elleps
5	2491	truth_conditions	bare	teeth	generic	17	blue	50	False	thups
5	8138	truth_conditions	distinct	scales	generic	18	yellow	30	True	dorbs
5	6378	truth_conditions	danger	stripes	generic	19	copper	90	False	mooks
5	2764	truth_conditions	bare	spots	generic	20	gold	90	False	stups
5	2850	truth_conditions	bare	shells	generic	21	orange	10	True	luzaks
5	7711	truth_conditions	distinct	shells	generic	22	purple	50	True	javs
5	9125	truth_conditions	danger	spots	generic	23	copper	10	False	glippets
5	12424	truth_conditions	distinct	fur	generic	24	yellow	30	True	ollers
5	6843	truth_conditions	distinct	ears	generic	25	orange	10	False	kazzes
5	2863	truth_conditions	bare	legs	generic	26	pink	90	True	feps
5	3844	truth_conditions	distinct	tails	generic	27	orange	70	True	zorbs
5	5891	truth_conditions	distinct	stripes	generic	28	gold	30	False	daiths
5	4707	truth_conditions	distinct	feathers	generic	29	gold	70	True	plovs
6	4470	truth_conditions	distinct	fur	generic	0	copper	70	True	kweps
6	4133	truth_conditions	danger	spots	generic	1	copper	70	True	glippets
6	3035	truth_conditions	danger	legs	generic	2	silver	50	True	ackles
6	1760	truth_conditions	bare	legs	generic	3	yellow	90	True	ludinos
6	2213	truth_conditions	distinct	ears	generic	4	blue	50	True	cheebas
6	3627	truth_conditions	danger	stripes	generic	5	silver	30	False	frams
6	4139	truth_conditions	danger	shells	generic	6	green	30	False	moxes
6	1420	truth_conditions	bare	spots	generic	7	gold	90	True	stups
6	1554	truth_conditions	distinct	shells	generic	8	orange	90	True	luzaks
6	1858	truth_conditions	bare	stripes	generic	9	copper	70	True	mooks
6	1950	truth_conditions	danger	fur	generic	10	silver	90	True	morseths
6	2264	truth_conditions	bare	teeth	generic	11	pink	10	False	krivels
6	4269	truth_conditions	danger	teeth	generic	12	green	10	False	zoovs
6	1904	truth_conditions	danger	scales	generic	13	yellow	70	True	dorbs
6	1479	truth_conditions	bare	scales	generic	14	blue	10	False	reesles
6	1412	truth_conditions	danger	ears	generic	15	orange	90	True	kazzes
6	3234	truth_conditions	distinct	legs	generic	16	pink	10	False	feps
6	4197	truth_conditions	distinct	teeth	generic	17	blue	50	False	thups
6	2178	truth_conditions	bare	fur	generic	18	yellow	50	False	ollers
6	1770	truth_conditions	distinct	tails	generic	19	purple	70	True	taifels
6	2130	truth_conditions	bare	tails	generic	20	orange	10	False	zorbs
6	1260	truth_conditions	bare	feathers	generic	21	gold	30	False	plovs
6	3380	truth_conditions	distinct	spots	generic	22	red	30	False	sapers
6	1699	truth_conditions	bare	ears	generic	23	pink	90	True	elleps
6	2837	truth_conditions	distinct	feathers	generic	24	purple	30	True	lorches
6	1875	truth_conditions	danger	tails	generic	25	green	10	False	trufts
6	2137	truth_conditions	danger	feathers	generic	26	red	50	False	noobs
6	1781	truth_conditions	bare	shells	generic	27	purple	30	False	javs
6	2182	truth_conditions	distinct	stripes	generic	28	gold	50	True	daiths
6	1770	truth_conditions	distinct	scales	generic	29	red	70	True	blins
7	7328	truth_conditions	distinct	ears	generic	0	blue	90	True	cheebas
7	6018	truth_conditions	danger	shells	generic	1	purple	10	False	javs
7	3091	truth_conditions	bare	feathers	generic	2	red	70	True	noobs
7	3926	truth_conditions	distinct	teeth	generic	3	blue	10	False	thups
7	2658	truth_conditions	bare	scales	generic	4	blue	50	True	reesles
7	25356	truth_conditions	distinct	legs	generic	5	pink	30	False	feps
7	2193	truth_conditions	bare	ears	generic	6	orange	50	True	kazzes
7	152926	truth_conditions	danger	feathers	generic	7	purple	30	False	lorches
7	2827	truth_conditions	distinct	spots	generic	8	red	30	False	sapers
7	2305	truth_conditions	danger	spots	generic	9	copper	70	True	glippets
7	6307	truth_conditions	bare	fur	generic	10	silver	10	False	morseths
7	2748	truth_conditions	bare	teeth	generic	11	green	10	False	zoovs
7	3524	truth_conditions	distinct	scales	generic	12	yellow	90	True	dorbs
7	30357	truth_conditions	bare	legs	generic	13	silver	50	True	ackles
7	2058	truth_conditions	bare	spots	generic	14	gold	50	True	stups
7	2552	truth_conditions	danger	tails	generic	15	purple	30	False	taifels
7	2081	truth_conditions	danger	scales	generic	16	red	30	False	blins
7	1818	truth_conditions	distinct	shells	generic	17	green	50	True	moxes
7	2016	truth_conditions	distinct	fur	generic	18	yellow	90	True	ollers
7	2609	truth_conditions	danger	teeth	generic	19	pink	90	True	krivels
7	2099	truth_conditions	distinct	stripes	generic	20	gold	10	False	daiths
7	2667	truth_conditions	bare	shells	generic	21	orange	70	True	luzaks
7	2258	truth_conditions	distinct	feathers	generic	22	gold	10	False	plovs
7	1949	truth_conditions	bare	tails	generic	23	green	90	True	trufts
7	2362	truth_conditions	danger	ears	generic	24	pink	90	True	elleps
7	3421	truth_conditions	danger	fur	generic	25	copper	70	True	kweps
7	1927	truth_conditions	danger	legs	generic	26	yellow	70	True	ludinos
7	4601	truth_conditions	distinct	tails	generic	27	orange	50	True	zorbs
7	2549	truth_conditions	bare	stripes	generic	28	silver	30	False	frams
7	2883	truth_conditions	danger	stripes	generic	29	copper	70	True	mooks
8	5648	truth_conditions	bare	legs	generic	0	pink	90	True	feps
8	5701	truth_conditions	bare	tails	generic	1	green	30	True	trufts
8	3708	truth_conditions	bare	fur	generic	2	yellow	10	True	ollers
8	8127	truth_conditions	danger	scales	generic	3	red	10	True	blins
8	3196	truth_conditions	bare	feathers	generic	4	gold	30	True	plovs
8	4535	truth_conditions	danger	tails	generic	5	purple	70	True	taifels
8	7205	truth_conditions	distinct	fur	generic	6	copper	70	True	kweps
8	6492	truth_conditions	bare	stripes	generic	7	gold	30	True	daiths
8	4275	truth_conditions	distinct	stripes	generic	8	silver	10	True	frams
8	3308	truth_conditions	danger	fur	generic	9	silver	50	True	morseths
8	2829	truth_conditions	danger	spots	generic	10	red	30	True	sapers
8	3276	truth_conditions	bare	teeth	generic	11	pink	50	True	krivels
8	3229	truth_conditions	danger	teeth	generic	12	blue	90	True	thups
8	2405	truth_conditions	danger	stripes	generic	13	copper	90	True	mooks
8	2869	truth_conditions	danger	legs	generic	14	silver	10	True	ackles
8	3582	truth_conditions	danger	feathers	generic	15	purple	90	True	lorches
8	2517	truth_conditions	bare	ears	generic	16	pink	50	True	elleps
8	2636	truth_conditions	distinct	teeth	generic	17	green	50	True	zoovs
8	2130	truth_conditions	distinct	legs	generic	18	yellow	70	True	ludinos
8	2783	truth_conditions	distinct	tails	generic	19	orange	10	True	zorbs
8	3565	truth_conditions	distinct	feathers	generic	20	red	30	True	noobs
8	2039	truth_conditions	distinct	shells	generic	21	orange	90	True	luzaks
8	3550	truth_conditions	distinct	spots	generic	22	copper	30	True	glippets
8	15839	truth_conditions	bare	shells	generic	23	green	90	True	moxes
8	2173	truth_conditions	bare	spots	generic	24	gold	10	True	stups
8	3135	truth_conditions	distinct	ears	generic	25	orange	70	True	kazzes
8	2498	truth_conditions	bare	scales	generic	26	blue	70	True	reesles
8	2850	truth_conditions	danger	shells	generic	27	purple	50	True	javs
8	4343	truth_conditions	distinct	scales	generic	28	yellow	50	True	dorbs
8	4802	truth_conditions	danger	ears	generic	29	blue	70	True	cheebas
9	11859	truth_conditions	danger	tails	generic	0	green	70	True	trufts
9	6586	truth_conditions	distinct	shells	generic	1	purple	70	False	javs
9	3961	truth_conditions	bare	stripes	generic	2	gold	10	False	daiths
9	9875	truth_conditions	distinct	spots	generic	3	gold	50	False	stups
9	5121	truth_conditions	distinct	tails	generic	4	orange	30	False	zorbs
9	4130	truth_conditions	distinct	fur	generic	5	silver	10	False	morseths
9	3377	truth_conditions	danger	fur	generic	6	yellow	50	False	ollers
9	2728	truth_conditions	danger	legs	generic	7	yellow	70	False	ludinos
9	2049	truth_conditions	distinct	stripes	generic	8	copper	90	False	mooks
9	1974	truth_conditions	distinct	scales	generic	9	red	50	False	blins
9	4084	truth_conditions	danger	shells	generic	10	orange	90	False	luzaks
9	2021	truth_conditions	distinct	ears	generic	11	orange	90	False	kazzes
9	2330	truth_conditions	danger	ears	generic	12	blue	90	False	cheebas
9	2098	truth_conditions	bare	scales	generic	13	yellow	10	False	dorbs
9	6245	truth_conditions	danger	spots	generic	14	copper	30	False	glippets
9	2203	truth_conditions	distinct	legs	generic	15	pink	30	False	feps
9	2016	truth_conditions	bare	spots	generic	16	red	30	False	sapers
9	1784	truth_conditions	bare	fur	generic	17	copper	90	False	kweps
9	1983	truth_conditions	bare	tails	generic	18	purple	70	False	taifels
9	1770	truth_conditions	bare	legs	generic	19	silver	70	False	ackles
9	1753	truth_conditions	bare	teeth	generic	20	blue	10	False	thups
9	41961	truth_conditions	danger	feathers	generic	21	purple	50	False	lorches
9	1677	truth_conditions	bare	feathers	generic	22	red	30	False	noobs
9	1417	truth_conditions	danger	teeth	generic	23	green	10	False	zoovs
9	1507	truth_conditions	distinct	feathers	generic	24	gold	30	False	plovs
9	4640	truth_conditions	bare	ears	generic	25	pink	50	False	elleps
9	1292	truth_conditions	danger	scales	generic	26	blue	10	False	reesles
9	2302	truth_conditions	bare	shells	generic	27	green	90	True	moxes
9	2538	truth_conditions	danger	stripes	generic	28	silver	50	False	frams
9	3077	truth_conditions	distinct	teeth	generic	29	pink	70	False	krivels
10	7386	truth_conditions	bare	legs	generic	0	yellow	50	True	ludinos
10	6813	truth_conditions	danger	feathers	generic	1	gold	30	True	plovs
10	6456	truth_conditions	distinct	scales	generic	2	blue	70	True	reesles
10	3822	truth_conditions	bare	scales	generic	3	yellow	50	True	dorbs
10	4924	truth_conditions	bare	shells	generic	4	purple	30	False	javs
10	5527	truth_conditions	distinct	legs	generic	5	pink	90	True	feps
10	4016	truth_conditions	danger	shells	generic	6	orange	30	True	luzaks
10	5135	truth_conditions	danger	fur	generic	7	silver	30	True	morseths
10	2964	truth_conditions	bare	stripes	generic	8	gold	10	False	daiths
10	3457	truth_conditions	distinct	stripes	generic	9	copper	90	True	mooks
10	2377	truth_conditions	bare	teeth	generic	10	pink	90	True	krivels
10	5626	truth_conditions	danger	ears	generic	11	pink	10	True	elleps
10	5921	truth_conditions	distinct	ears	generic	12	orange	50	True	kazzes
10	3929	truth_conditions	distinct	teeth	generic	13	green	10	False	zoovs
10	5939	truth_conditions	distinct	tails	generic	14	green	70	True	trufts
10	3824	truth_conditions	distinct	spots	generic	15	red	50	True	sapers
10	2953	truth_conditions	bare	ears	generic	16	blue	10	False	cheebas
10	2073	truth_conditions	bare	fur	generic	17	yellow	50	True	ollers
10	2895	truth_conditions	distinct	shells	generic	18	green	70	True	moxes
10	3103	truth_conditions	distinct	fur	generic	19	copper	10	False	kweps
10	4415	truth_conditions	danger	legs	generic	20	silver	90	True	ackles
10	3545	truth_conditions	bare	feathers	generic	21	purple	70	True	lorches
10	3126	truth_conditions	danger	teeth	generic	22	blue	90	True	thups
10	2516	truth_conditions	danger	tails	generic	23	purple	70	True	taifels
10	2337	truth_conditions	danger	stripes	generic	24	silver	10	True	frams
10	3926	truth_conditions	danger	spots	generic	25	copper	90	True	glippets
10	2231	truth_conditions	danger	scales	generic	26	red	50	True	blins
10	2253	truth_conditions	bare	tails	generic	27	orange	30	False	zorbs
10	2477	truth_conditions	distinct	feathers	generic	28	red	70	True	noobs
10	2159	truth_conditions	bare	spots	generic	29	gold	30	False	stups
11	12363	truth_conditions	distinct	stripes	generic	0	copper	70	True	mooks
11	8236	truth_conditions	danger	tails	generic	1	orange	50	True	zorbs
11	8967	truth_conditions	danger	feathers	generic	2	gold	70	True	plovs
11	5502	truth_conditions	distinct	fur	generic	3	copper	70	True	kweps
11	8253	truth_conditions	distinct	ears	generic	4	pink	30	False	elleps
11	10882	truth_conditions	danger	scales	generic	5	blue	10	True	reesles
11	8458	truth_conditions	bare	spots	generic	6	gold	30	False	stups
11	4702	truth_conditions	bare	legs	generic	7	yellow	70	True	ludinos
11	6530	truth_conditions	distinct	scales	generic	8	red	50	True	blins
11	7733	truth_conditions	danger	ears	generic	9	orange	30	True	kazzes
11	6532	truth_conditions	bare	fur	generic	10	yellow	30	False	ollers
11	3453	truth_conditions	bare	shells	generic	11	orange	90	True	luzaks
11	4726	truth_conditions	bare	stripes	generic	12	silver	10	False	frams
11	5951	truth_conditions	bare	tails	generic	13	purple	10	False	taifels
11	6239	truth_conditions	distinct	feathers	generic	14	red	70	True	noobs
11	5136	truth_conditions	danger	stripes	generic	15	gold	70	True	daiths
11	8022	truth_conditions	danger	fur	generic	16	silver	10	True	morseths
11	6047	truth_conditions	distinct	spots	generic	17	copper	90	True	glippets
11	5828	truth_conditions	bare	scales	generic	18	yellow	50	True	dorbs
11	6472	truth_conditions	distinct	tails	generic	19	green	90	True	trufts
11	5246	truth_conditions	distinct	shells	generic	20	green	10	False	moxes
11	5428	truth_conditions	danger	legs	generic	21	pink	50	True	feps
11	3890	truth_conditions	danger	teeth	generic	22	green	90	True	zoovs
11	4483	truth_conditions	distinct	teeth	generic	23	pink	90	True	krivels
11	3708	truth_conditions	bare	teeth	generic	24	blue	10	False	thups
11	5647	truth_conditions	distinct	legs	generic	25	silver	50	True	ackles
11	7077	truth_conditions	danger	shells	generic	26	purple	90	True	javs
11	6604	truth_conditions	danger	spots	generic	27	red	50	True	sapers
11	6920	truth_conditions	bare	feathers	generic	28	purple	30	False	lorches
11	3815	truth_conditions	bare	ears	generic	29	blue	30	False	cheebas
12	12331	truth_conditions	bare	legs	generic	0	yellow	90	True	ludinos
12	6300	truth_conditions	bare	tails	generic	1	orange	70	True	zorbs
12	4789	truth_conditions	bare	fur	generic	2	silver	50	True	morseths
12	10055	truth_conditions	danger	ears	generic	3	pink	30	False	elleps
12	9382	truth_conditions	danger	spots	generic	4	gold	50	False	stups
12	7247	truth_conditions	distinct	feathers	generic	5	red	10	True	noobs
12	7181	truth_conditions	danger	legs	generic	6	silver	90	True	ackles
12	8614	truth_conditions	distinct	tails	generic	7	purple	70	True	taifels
12	6118	truth_conditions	distinct	ears	generic	8	blue	70	True	cheebas
12	5584	truth_conditions	distinct	legs	generic	9	pink	70	False	feps
12	7383	truth_conditions	danger	feathers	generic	10	gold	90	True	plovs
12	5663	truth_conditions	distinct	scales	generic	11	yellow	90	True	dorbs
12	4648	truth_conditions	distinct	shells	generic	12	green	10	True	moxes
12	8579	truth_conditions	danger	shells	generic	13	purple	90	True	javs
12	4862	truth_conditions	distinct	teeth	generic	14	pink	30	True	krivels
12	6013	truth_conditions	bare	ears	generic	15	orange	70	True	kazzes
12	4886	truth_conditions	bare	scales	generic	16	red	10	True	blins
12	7467	truth_conditions	danger	fur	generic	17	copper	30	True	kweps
12	5297	truth_conditions	bare	stripes	generic	18	gold	90	True	daiths
12	6268	truth_conditions	distinct	spots	generic	19	copper	50	True	glippets
12	5096	truth_conditions	bare	shells	generic	20	orange	30	True	luzaks
12	6896	truth_conditions	distinct	fur	generic	21	yellow	50	False	ollers
12	4300	truth_conditions	danger	tails	generic	22	green	30	True	trufts
12	3938	truth_conditions	bare	teeth	generic	23	green	10	True	zoovs
12	8076	truth_conditions	danger	scales	generic	24	blue	10	True	reesles
12	8172	truth_conditions	danger	stripes	generic	25	copper	50	False	mooks
12	7716	truth_conditions	distinct	stripes	generic	26	silver	50	True	frams
12	4664	truth_conditions	bare	feathers	generic	27	purple	30	False	lorches
12	4043	truth_conditions	bare	spots	generic	28	red	70	True	sapers
12	9190	truth_conditions	danger	teeth	generic	29	blue	10	True	thups
13	5738	truth_conditions	distinct	fur	generic	0	copper	90	True	kweps
13	7963	truth_conditions	danger	feathers	generic	1	red	10	True	noobs
13	3758	truth_conditions	distinct	ears	generic	2	orange	50	True	kazzes
13	3730	truth_conditions	danger	ears	generic	3	pink	70	True	elleps
13	3745	truth_conditions	bare	ears	generic	4	blue	70	True	cheebas
13	3805	truth_conditions	distinct	legs	generic	5	yellow	50	True	ludinos
13	2208	truth_conditions	danger	legs	generic	6	silver	90	True	ackles
13	2638	truth_conditions	distinct	tails	generic	7	orange	50	True	zorbs
13	1765	truth_conditions	distinct	scales	generic	8	blue	90	True	reesles
13	8108	truth_conditions	danger	fur	generic	9	yellow	10	True	ollers
13	2395	truth_conditions	bare	scales	generic	10	yellow	90	True	dorbs
