workerid,rt,trial_type,stim_type,stim_part,stim_determiner,trialNum,stim_color,stim_prevalence,response,stim_category
2,2380,truth_conditions,bare,tails,generic,12,orange,50,True,zorbs
2,6179,truth_conditions,distinct,teeth,generic,13,blue,90,True,thups
2,46831,truth_conditions,danger,ears,generic,14,orange,70,True,kazzes
2,2627,truth_conditions,bare,fur,generic,15,silver,30,True,morseths
2,4069,truth_conditions,distinct,fur,generic,16,yellow,50,True,ollers
2,2363,truth_conditions,danger,fur,generic,17,copper,70,True,kweps
2,2676,truth_conditions,danger,spots,generic,18,copper,10,True,glippets
2,2792,truth_conditions,bare,legs,generic,19,yellow,90,True,ludinos
2,2378,truth_conditions,bare,teeth,generic,20,green,10,True,zoovs
2,1755,truth_conditions,bare,stripes,generic,21,gold,10,True,daiths
2,3184,truth_conditions,danger,stripes,generic,22,copper,90,True,mooks
2,3269,truth_conditions,danger,teeth,generic,23,pink,30,True,krivels
2,1200,truth_conditions,distinct,legs,generic,24,silver,70,True,ackles
2,789,truth_conditions,distinct,spots,generic,25,gold,30,True,stups
2,755,truth_conditions,distinct,scales,generic,26,yellow,50,True,dorbs
2,2039,truth_conditions,distinct,feathers,generic,27,purple,90,True,lorches
2,1450,truth_conditions,distinct,tails,generic,28,purple,90,True,taifels
2,1539,truth_conditions,distinct,stripes,generic,29,silver,90,True,frams
3,8213,truth_conditions,danger,fur,generic,0,copper,30,True,kweps
3,5118,truth_conditions,bare,fur,generic,1,silver,90,False,morseths
3,7085,truth_conditions,danger,scales,generic,2,yellow,50,True,dorbs
3,7652,truth_conditions,danger,legs,generic,3,yellow,10,False,ludinos
3,6026,truth_conditions,distinct,stripes,generic,4,copper,30,False,mooks
3,3335,truth_conditions,distinct,tails,generic,5,purple,90,True,taifels
3,4916,truth_conditions,distinct,teeth,generic,6,green,70,False,zoovs
3,5489,truth_conditions,bare,tails,generic,7,orange,50,False,zorbs
3,3078,truth_conditions,bare,ears,generic,8,blue,90,True,cheebas
3,5815,truth_conditions,danger,ears,generic,9,pink,10,False,elleps
3,4212,truth_conditions,danger,feathers,generic,10,gold,50,True,plovs
3,2672,truth_conditions,bare,spots,generic,11,copper,30,False,glippets
3,6364,truth_conditions,bare,teeth,generic,12,pink,70,False,krivels
3,4839,truth_conditions,distinct,feathers,generic,13,purple,30,True,lorches
3,6913,truth_conditions,danger,tails,generic,14,green,10,True,trufts
3,8230,truth_conditions,bare,stripes,generic,15,silver,90,True,frams
3,5186,truth_conditions,distinct,scales,generic,16,red,10,False,blins
3,2540,truth_conditions,bare,scales,generic,17,blue,30,False,reesles
3,3667,truth_conditions,distinct,ears,generic,18,orange,50,True,kazzes
3,2985,truth_conditions,danger,teeth,generic,19,blue,10,False,thups
3,3237,truth_conditions,distinct,legs,generic,20,pink,90,True,feps
3,7087,truth_conditions,distinct,spots,generic,21,gold,70,True,stups
3,2539,truth_conditions,bare,legs,generic,22,silver,70,True,ackles
3,2188,truth_conditions,bare,feathers,generic,23,red,30,False,noobs
3,2569,truth_conditions,bare,shells,generic,24,purple,70,False,javs
3,2928,truth_conditions,danger,shells,generic,25,orange,50,True,luzaks
3,6172,truth_conditions,distinct,shells,generic,26,green,50,True,moxes
3,3509,truth_conditions,danger,spots,generic,27,red,10,True,sapers
3,2524,truth_conditions,danger,stripes,generic,28,gold,70,True,daiths
3,4182,truth_conditions,distinct,fur,generic,29,yellow,90,True,ollers
4,17058,truth_conditions,distinct,stripes,generic,0,silver,70,True,frams
4,5566,truth_conditions,bare,shells,generic,1,purple,90,True,javs
4,12350,truth_conditions,danger,teeth,generic,2,blue,50,True,thups
4,14574,truth_conditions,distinct,scales,generic,3,blue,10,True,reesles
4,6356,truth_conditions,danger,scales,generic,4,yellow,90,True,dorbs
4,5071,truth_conditions,distinct,teeth,generic,5,pink,10,True,krivels
4,6816,truth_conditions,bare,teeth,generic,6,green,50,True,zoovs
4,14711,truth_conditions,distinct,legs,generic,7,pink,10,True,feps
4,4640,truth_conditions,danger,stripes,generic,8,gold,90,True,daiths
4,4167,truth_conditions,distinct,tails,generic,9,orange,30,True,zorbs
4,3722,truth_conditions,bare,ears,generic,10,orange,70,True,kazzes
4,6944,truth_conditions,danger,legs,generic,11,yellow,70,True,ludinos
4,4957,truth_conditions,bare,scales,generic,12,red,50,True,blins
4,3864,truth_conditions,distinct,ears,generic,13,blue,90,True,cheebas
4,4653,truth_conditions,danger,spots,generic,14,gold,30,True,stups
4,22768,truth_conditions,distinct,feathers,generic,15,red,10,False,noobs
4,5290,truth_conditions,bare,legs,generic,16,silver,70,False,ackles
4,4544,truth_conditions,danger,tails,generic,17,purple,10,False,taifels
4,5621,truth_conditions,bare,fur,generic,18,yellow,70,False,ollers
4,6446,truth_conditions,distinct,shells,generic,19,orange,50,True,luzaks
4,2110,truth_conditions,distinct,spots,generic,20,copper,50,True,glippets
4,5963,truth_conditions,danger,fur,generic,21,copper,50,True,kweps
4,2651,truth_conditions,danger,shells,generic,22,green,30,True,moxes
4,3953,truth_conditions,bare,spots,generic,23,red,30,True,sapers
4,7684,truth_conditions,bare,feathers,generic,24,purple,10,True,lorches
4,3746,truth_conditions,bare,tails,generic,25,green,30,True,trufts
4,4057,truth_conditions,danger,feathers,generic,26,gold,90,True,plovs
4,4627,truth_conditions,danger,ears,generic,27,pink,90,True,elleps
4,5651,truth_conditions,distinct,fur,generic,28,silver,70,True,morseths
4,4450,truth_conditions,bare,stripes,generic,29,copper,30,False,mooks
5,16737,truth_conditions,distinct,ears,generic,0,blue,50,False,cheebas
5,13399,truth_conditions,danger,teeth,generic,1,pink,10,False,krivels
5,5548,truth_conditions,distinct,teeth,generic,2,blue,10,False,thups
5,7753,truth_conditions,danger,stripes,generic,3,copper,70,False,mooks
5,18493,truth_conditions,distinct,scales,generic,4,blue,50,True,reesles
5,6396,truth_conditions,bare,scales,generic,5,yellow,90,True,dorbs
5,10567,truth_conditions,danger,fur,generic,6,copper,30,False,kweps
5,7552,truth_conditions,danger,feathers,generic,7,gold,30,False,plovs
5,12175,truth_conditions,danger,spots,generic,8,red,30,False,sapers
5,12258,truth_conditions,distinct,fur,generic,9,silver,70,True,morseths
5,7509,truth_conditions,bare,spots,generic,10,copper,10,False,glippets
5,5066,truth_conditions,danger,legs,generic,11,pink,10,False,feps
5,4932,truth_conditions,bare,feathers,generic,12,purple,90,False,lorches
5,4769,truth_conditions,bare,shells,generic,13,purple,50,False,javs
5,7809,truth_conditions,distinct,tails,generic,14,purple,90,True,taifels
5,3566,truth_conditions,bare,tails,generic,15,orange,30,False,zorbs
5,2369,truth_conditions,bare,ears,generic,16,pink,10,False,elleps
5,3207,truth_conditions,bare,fur,generic,17,yellow,50,False,ollers
5,5309,truth_conditions,danger,shells,generic,18,green,90,False,moxes
5,3956,truth_conditions,danger,tails,generic,19,green,70,False,trufts
5,3359,truth_conditions,danger,ears,generic,20,orange,30,False,kazzes
5,5580,truth_conditions,distinct,feathers,generic,21,red,70,True,noobs
5,4909,truth_conditions,danger,scales,generic,22,red,30,False,blins
5,3155,truth_conditions,distinct,legs,generic,23,silver,70,True,ackles
5,4194,truth_conditions,bare,stripes,generic,24,gold,70,False,daiths
5,2943,truth_conditions,bare,legs,generic,25,yellow,50,False,ludinos
5,3415,truth_conditions,distinct,stripes,generic,26,silver,50,True,frams
5,2974,truth_conditions,bare,teeth,generic,27,green,90,False,zoovs
5,3597,truth_conditions,distinct,spots,generic,28,gold,90,True,stups
5,3254,truth_conditions,distinct,shells,generic,29,orange,10,True,luzaks
6,23163,truth_conditions,danger,fur,generic,0,silver,50,True,morseths
6,21433,truth_conditions,distinct,spots,generic,1,red,50,True,sapers
6,18255,truth_conditions,danger,teeth,generic,2,green,90,True,zoovs
6,29784,truth_conditions,distinct,tails,generic,3,purple,30,False,taifels
6,16135,truth_conditions,bare,teeth,generic,4,blue,50,True,thups
6,21424,truth_conditions,danger,shells,generic,5,purple,70,True,javs
6,13632,truth_conditions,distinct,fur,generic,6,yellow,90,True,ollers
6,7783,truth_conditions,bare,ears,generic,7,pink,70,True,elleps
6,12128,truth_conditions,danger,legs,generic,8,yellow,70,True,ludinos
6,10919,truth_conditions,danger,scales,generic,9,yellow,10,False,dorbs
6,12600,truth_conditions,distinct,teeth,generic,10,pink,90,True,krivels
6,14039,truth_conditions,danger,spots,generic,11,copper,70,True,glippets
6,8367,truth_conditions,danger,ears,generic,12,orange,50,True,kazzes
6,6531,truth_conditions,distinct,ears,generic,13,blue,30,True,cheebas
6,7803,truth_conditions,bare,stripes,generic,14,gold,30,True,daiths
6,7766,truth_conditions,danger,stripes,generic,15,copper,10,False,mooks
6,6823,truth_conditions,bare,shells,generic,16,orange,30,True,luzaks
6,5504,truth_conditions,bare,legs,generic,17,pink,10,True,feps
6,4415,truth_conditions,bare,tails,generic,18,green,30,True,trufts
6,7544,truth_conditions,distinct,stripes,generic,19,silver,30,True,frams
6,3607,truth_conditions,bare,fur,generic,20,copper,90,True,kweps
6,6744,truth_conditions,danger,feathers,generic,21,gold,10,True,plovs
6,4744,truth_conditions,bare,spots,generic,22,gold,90,True,stups
6,6880,truth_conditions,distinct,feathers,generic,23,red,70,True,noobs
6,5150,truth_conditions,bare,feathers,generic,24,purple,90,True,lorches
6,7047,truth_conditions,distinct,scales,generic,25,blue,50,True,reesles
6,10639,truth_conditions,distinct,shells,generic,26,green,10,True,moxes
6,10263,truth_conditions,distinct,legs,generic,27,silver,70,True,ackles
6,6439,truth_conditions,bare,scales,generic,28,red,10,True,blins
6,6287,truth_conditions,danger,tails,generic,29,orange,50,True,zorbs
7,36319,truth_conditions,danger,spots,generic,0,copper,70,True,glippets
7,21021,truth_conditions,bare,feathers,generic,1,gold,90,True,plovs
7,20686,truth_conditions,distinct,teeth,generic,2,green,70,True,zoovs
7,6560,truth_conditions,bare,shells,generic,3,orange,50,False,luzaks
7,15785,truth_conditions,distinct,legs,generic,4,yellow,90,True,ludinos
7,8190,truth_conditions,distinct,shells,generic,5,purple,10,False,javs
7,12804,truth_conditions,distinct,stripes,generic,6,gold,30,False,daiths
7,48706,truth_conditions,danger,stripes,generic,7,silver,30,False,frams
7,15991,truth_conditions,bare,legs,generic,8,pink,50,False,feps
7,10840,truth_conditions,danger,legs,generic,9,silver,50,False,ackles
7,4567,truth_conditions,bare,fur,generic,10,copper,90,True,kweps
7,5871,truth_conditions,bare,spots,generic,11,red,30,False,sapers
7,6776,truth_conditions,bare,tails,generic,12,purple,70,True,taifels
7,7719,truth_conditions,danger,scales,generic,13,yellow,70,True,dorbs
7,16743,truth_conditions,distinct,scales,generic,14,red,50,False,blins
7,7783,truth_conditions,bare,stripes,generic,15,copper,30,False,mooks
7,18801,truth_conditions,danger,teeth,generic,16,blue,70,True,thups
7,9679,truth_conditions,distinct,spots,generic,17,gold,10,False,stups
7,5983,truth_conditions,bare,scales,generic,18,blue,90,True,reesles
7,5105,truth_conditions,bare,teeth,generic,19,pink,90,True,krivels
7,7814,truth_conditions,danger,tails,generic,20,green,90,True,trufts
7,6611,truth_conditions,danger,shells,generic,21,green,30,False,moxes
7,5227,truth_conditions,bare,ears,generic,22,blue,70,True,cheebas
7,7726,truth_conditions,danger,ears,generic,23,orange,30,False,kazzes
7,9776,truth_conditions,distinct,feathers,generic,24,purple,50,False,lorches
7,7582,truth_conditions,distinct,tails,generic,25,orange,10,False,zorbs
7,6352,truth_conditions,distinct,fur,generic,26,yellow,10,False,ollers
7,5072,truth_conditions,distinct,ears,generic,27,pink,10,False,elleps
7,7391,truth_conditions,danger,fur,generic,28,silver,10,False,morseths
7,20152,truth_conditions,danger,feathers,generic,29,red,50,False,noobs
8,18088,truth_conditions,danger,stripes,generic,0,silver,10,True,frams
8,17525,truth_conditions,distinct,fur,generic,1,yellow,10,True,ollers
8,5449,truth_conditions,bare,spots,generic,2,gold,10,True,stups
8,5409,truth_conditions,bare,feathers,generic,3,red,50,True,noobs
8,6074,truth_conditions,danger,scales,generic,4,yellow,30,True,dorbs
8,4733,truth_conditions,bare,tails,generic,5,orange,30,True,zorbs
8,5420,truth_conditions,danger,feathers,generic,6,purple,70,True,lorches
8,5660,truth_conditions,distinct,teeth,generic,7,pink,10,True,krivels
8,5789,truth_conditions,distinct,scales,generic,8,red,10,True,blins
8,3164,truth_conditions,bare,ears,generic,9,pink,50,True,elleps
8,6970,truth_conditions,danger,shells,generic,10,orange,50,True,luzaks
8,3106,truth_conditions,bare,legs,generic,11,silver,90,True,ackles
8,5444,truth_conditions,distinct,spots,generic,12,red,30,True,sapers
8,3106,truth_conditions,distinct,tails,generic,13,purple,30,True,taifels
8,4273,truth_conditions,danger,ears,generic,14,orange,70,True,kazzes
8,3089,truth_conditions,bare,teeth,generic,15,blue,70,True,thups
8,6044,truth_conditions,distinct,feathers,generic,16,gold,70,True,plovs
8,4547,truth_conditions,distinct,shells,generic,17,green,70,True,moxes
8,3207,truth_conditions,distinct,legs,generic,18,pink,50,True,feps
8,2934,truth_conditions,bare,scales,generic,19,blue,10,True,reesles
8,3714,truth_conditions,distinct,ears,generic,20,blue,30,True,cheebas
8,4666,truth_conditions,danger,fur,generic,21,copper,90,True,kweps
8,3730,truth_conditions,distinct,stripes,generic,22,copper,70,True,mooks
8,3137,truth_conditions,bare,fur,generic,23,silver,90,True,morseths
8,3922,truth_conditions,danger,spots,generic,24,copper,50,True,glippets
8,3149,truth_conditions,danger,teeth,generic,25,green,90,True,zoovs
8,3909,truth_conditions,bare,stripes,generic,26,gold,90,True,daiths
8,4148,truth_conditions,danger,tails,generic,27,green,30,True,trufts
8,3591,truth_conditions,bare,shells,generic,28,purple,90,True,javs
8,3964,truth_conditions,danger,legs,generic,29,yellow,50,True,ludinos
9,20060,truth_conditions,distinct,feathers,generic,0,purple,50,True,lorches
9,8106,truth_conditions,danger,legs,generic,1,yellow,90,True,ludinos
9,4850,truth_conditions,danger,feathers,generic,2,red,90,True,noobs
9,5890,truth_conditions,bare,tails,generic,3,purple,30,False,taifels
9,7001,truth_conditions,distinct,scales,generic,4,yellow,50,True,dorbs
9,5319,truth_conditions,danger,spots,generic,5,gold,10,False,stups
9,7127,truth_conditions,distinct,shells,generic,6,green,10,False,moxes
9,2591,truth_conditions,bare,fur,generic,7,silver,70,True,morseths
9,9432,truth_conditions,distinct,legs,generic,8,silver,70,True,ackles
9,4521,truth_conditions,distinct,ears,generic,9,pink,10,False,elleps
9,2299,truth_conditions,bare,stripes,generic,10,gold,70,True,daiths
9,3792,truth_conditions,distinct,spots,generic,11,copper,10,False,glippets
9,3593,truth_conditions,distinct,fur,generic,12,copper,50,True,kweps
9,5652,truth_conditions,danger,shells,generic,13,orange,90,True,luzaks
9,4944,truth_conditions,distinct,teeth,generic,14,green,30,False,zoovs
9,21477,truth_conditions,bare,scales,generic,15,blue,10,False,reesles
9,5377,truth_conditions,danger,fur,generic,16,yellow,50,True,ollers
9,4345,truth_conditions,distinct,tails,generic,17,green,70,True,trufts
9,3485,truth_conditions,danger,teeth,generic,18,blue,10,False,thups
9,4306,truth_conditions,danger,ears,generic,19,orange,30,False,kazzes
9,4509,truth_conditions,distinct,stripes,generic,20,silver,90,True,frams
9,3083,truth_conditions,bare,ears,generic,21,blue,30,False,cheebas
9,2735,truth_conditions,danger,scales,generic,22,red,90,True,blins
9,3027,truth_conditions,bare,legs,generic,23,pink,70,True,feps
9,2608,truth_conditions,bare,shells,generic,24,purple,30,False,javs
9,2353,truth_conditions,bare,feathers,generic,25,gold,70,True,plovs
9,3790,truth_conditions,bare,teeth,generic,26,pink,30,False,krivels
9,2134,truth_conditions,bare,spots,generic,27,red,90,True,sapers
9,3545,truth_conditions,danger,stripes,generic,28,copper,50,True,mooks
9,6424,truth_conditions,danger,tails,generic,29,orange,50,True,zorbs
10,15410,truth_conditions,danger,ears,generic,0,orange,30,True,kazzes
10,6649,truth_conditions,bare,feathers,generic,1,purple,30,True,lorches
10,4387,truth_conditions,distinct,shells,generic,2,orange,10,True,luzaks
10,2680,truth_conditions,bare,teeth,generic,3,blue,30,True,thups
10,2897,truth_conditions,distinct,legs,generic,4,pink,10,True,feps
10,2665,truth_conditions,distinct,spots,generic,5,gold,50,True,stups
10,2633,truth_conditions,distinct,feathers,generic,6,gold,70,True,plovs
10,2277,truth_conditions,bare,legs,generic,7,yellow,90,True,ludinos
10,3578,truth_conditions,distinct,stripes,generic,8,copper,70,True,mooks
10,3538,truth_conditions,bare,ears,generic,9,pink,30,True,elleps
10,2712,truth_conditions,distinct,teeth,generic,10,green,50,True,zoovs
10,2198,truth_conditions,bare,spots,generic,11,copper,90,True,glippets
10,1999,truth_conditions,danger,stripes,generic,12,gold,70,True,daiths
10,2327,truth_conditions,danger,legs,generic,13,silver,90,True,ackles
10,1841,truth_conditions,danger,scales,generic,14,yellow,50,True,dorbs
10,3647,truth_conditions,bare,tails,generic,15,green,90,True,trufts
10,1952,truth_conditions,bare,fur,generic,16,silver,50,True,morseths
10,2049,truth_conditions,distinct,ears,generic,17,blue,50,True,cheebas
10,1830,truth_conditions,danger,teeth,generic,18,pink,10,True,krivels
10,2290,truth_conditions,danger,spots,generic,19,red,30,True,sapers
10,1854,truth_conditions,distinct,fur,generic,20,copper,90,True,kweps
10,2048,truth_conditions,distinct,scales,generic,21,blue,90,True,reesles
10,2693,truth_conditions,bare,shells,generic,22,green,10,True,moxes
10,2654,truth_conditions,distinct,tails,generic,23,purple,50,True,taifels
10,3598,truth_conditions,danger,shells,generic,24,purple,70,True,javs
10,3030,truth_conditions,bare,scales,generic,25,red,70,True,blins
10,2679,truth_conditions,danger,tails,generic,26,orange,30,True,zorbs
10,2374,truth_conditions,danger,feathers,generic,27,red,70,True,noobs
10,3336,truth_conditions,bare,stripes,generic,28,silver,10,True,frams
10,2365,truth_conditions,danger,fur,generic,29,yellow,10,True,ollers
11,13701,truth_conditions,danger,feathers,generic,0,red,70,True,noobs
11,6125,truth_conditions,danger,legs,generic,1,silver,50,True,ackles
11,5261,truth_conditions,bare,teeth,generic,2,green,10,True,zoovs
11,5795,truth_conditions,distinct,stripes,generic,3,silver,90,True,frams
11,4913,truth_conditions,distinct,shells,generic,4,purple,50,True,javs
11,3948,truth_conditions,bare,legs,generic,5,yellow,30,False,ludinos
11,5765,truth_conditions,danger,tails,generic,6,orange,50,True,zorbs
11,3347,truth_conditions,bare,tails,generic,7,green,50,True,trufts
11,4732,truth_conditions,danger,shells,generic,8,orange,50,True,luzaks
11,3592,truth_conditions,distinct,scales,generic,9,blue,90,True,reesles
11,4017,truth_conditions,danger,scales,generic,10,yellow,10,False,dorbs
11,4158,truth_conditions,danger,teeth,generic,11,pink,10,False,krivels
11,3646,truth_conditions,bare,spots,generic,12,red,10,False,sapers
11,4196,truth_conditions,danger,stripes,generic,13,copper,30,False,mooks
11,2530,truth_conditions,bare,feathers,generic,14,gold,70,True,plovs
11,2034,truth_conditions,distinct,spots,generic,15,gold,30,False,stups
11,1602,truth_conditions,danger,ears,generic,16,pink,90,True,elleps
11,2580,truth_conditions,distinct,feathers,generic,17,purple,90,True,lorches
11,4228,truth_conditions,distinct,teeth,generic,18,blue,70,True,thups
11,2646,truth_conditions,danger,fur,generic,19,silver,10,False,morseths
11,2862,truth_conditions,distinct,legs,generic,20,pink,10,False,feps
11,3156,truth_conditions,bare,fur,generic,21,copper,90,True,kweps
11,3079,truth_conditions,bare,scales,generic,22,red,70,True,blins
11,2998,truth_conditions,distinct,tails,generic,23,purple,30,False,taifels
11,2117,truth_conditions,distinct,ears,generic,24,orange,30,False,kazzes
11,2585,truth_conditions,distinct,fur,generic,25,yellow,70,True,ollers
11,2844,truth_conditions,bare,shells,generic,26,green,50,True,moxes
11,2670,truth_conditions,danger,spots,generic,27,copper,90,True,glippets
11,2262,truth_conditions,bare,stripes,generic,28,gold,30,False,daiths
11,1446,truth_conditions,bare,ears,generic,29,blue,70,True,cheebas
12,9545,truth_conditions,distinct,ears,generic,0,orange,30,False,kazzes
12,2459,truth_conditions,distinct,legs,generic,1,silver,90,True,ackles
12,2734,truth_conditions,bare,tails,generic,2,purple,30,False,taifels
12,3048,truth_conditions,danger,teeth,generic,3,pink,30,False,krivels
12,1563,truth_conditions,distinct,spots,generic,4,copper,70,True,glippets
12,6015,truth_conditions,danger,legs,generic,5,yellow,50,True,ludinos
12,2009,truth_conditions,danger,spots,generic,6,red,10,False,sapers
12,2592,truth_conditions,bare,scales,generic,7,blue,30,False,reesles
12,2610,truth_conditions,bare,stripes,generic,8,copper,50,True,mooks
12,2940,truth_conditions,bare,spots,generic,9,gold,10,False,stups
12,2739,truth_conditions,bare,fur,generic,10,copper,30,False,kweps
12,1317,truth_conditions,bare,teeth,generic,11,green,10,False,zoovs
12,1340,truth_conditions,bare,legs,generic,12,pink,70,True,feps
12,2676,truth_conditions,distinct,shells,generic,13,orange,90,True,luzaks
12,2242,truth_conditions,distinct,fur,generic,14,yellow,50,True,ollers
12,2041,truth_conditions,danger,fur,generic,15,silver,90,True,morseths
12,1341,truth_conditions,distinct,feathers,generic,16,gold,70,True,plovs
12,1282,truth_conditions,danger,stripes,generic,17,silver,70,True,frams
12,1599,truth_conditions,distinct,scales,generic,18,yellow,90,True,dorbs
12,2161,truth_conditions,bare,shells,generic,19,purple,50,True,javs
12,1013,truth_conditions,bare,ears,generic,20,pink,70,True,elleps
12,1821,truth_conditions,danger,shells,generic,21,green,50,True,moxes
12,1343,truth_conditions,danger,scales,generic,22,red,10,False,blins
12,2536,truth_conditions,distinct,teeth,generic,23,blue,50,True,thups
12,2387,truth_conditions,danger,feathers,generic,24,purple,90,True,lorches
12,22850,truth_conditions,distinct,tails,generic,25,green,10,False,trufts
12,1814,truth_conditions,danger,tails,generic,26,orange,10,False,zorbs
12,2299,truth_conditions,danger,ears,generic,27,blue,70,True,cheebas
12,2701,truth_conditions,distinct,stripes,generic,28,gold,30,False,daiths
12,2004,truth_conditions,bare,feathers,generic,29,red,90,True,noobs
13,8241,truth_conditions,bare,ears,generic,0,orange,70,False,kazzes
13,6748,truth_conditions,danger,spots,generic,1,gold,90,True,stups
13,7110,truth_conditions,danger,shells,generic,2,orange,10,False,luzaks
13,9976,truth_conditions,danger,stripes,generic,3,copper,50,False,mooks
13,4656,truth_conditions,distinct,tails,generic,4,green,30,False,trufts
13,5304,truth_conditions,distinct,shells,generic,5,purple,70,True,javs
13,3863,truth_conditions,bare,shells,generic,6,green,30,False,moxes
13,3456,truth_conditions,distinct,stripes,generic,7,gold,70,True,daiths
13,5240,truth_conditions,danger,fur,generic,8,silver,10,False,morseths
13,8520,truth_conditions,distinct,fur,generic,9,yellow,30,False,ollers
13,3184,truth_conditions,bare,legs,generic,10,yellow,10,False,ludinos
