workerid,rt,trial_type,stim_type,stim_part,stim_determiner,trialNum,stim_color,stim_prevalence,response,stim_category
3,8169,truth_conditions,danger,stripes,generic,9,gold,30,False,daiths
3,5682,truth_conditions,distinct,tails,generic,10,green,70,False,trufts
3,3510,truth_conditions,distinct,spots,generic,11,copper,10,False,glippets
3,3670,truth_conditions,danger,teeth,generic,12,blue,90,True,thups
3,2968,truth_conditions,bare,spots,generic,13,gold,30,False,stups
3,3718,truth_conditions,distinct,ears,generic,14,orange,30,False,kazzes
3,3359,truth_conditions,bare,ears,generic,15,pink,70,False,elleps
3,3616,truth_conditions,distinct,legs,generic,16,yellow,10,False,ludinos
3,6031,truth_conditions,distinct,stripes,generic,17,copper,30,False,mooks
3,5132,truth_conditions,distinct,teeth,generic,18,pink,50,False,krivels
3,4053,truth_conditions,danger,feathers,generic,19,gold,10,False,plovs
3,2556,truth_conditions,bare,stripes,generic,20,silver,50,False,frams
3,3851,truth_conditions,danger,shells,generic,21,orange,70,False,luzaks
3,4586,truth_conditions,danger,spots,generic,22,red,50,False,sapers
3,3304,truth_conditions,bare,teeth,generic,23,green,30,False,zoovs
3,30642,truth_conditions,danger,scales,generic,24,yellow,50,False,dorbs
3,2634,truth_conditions,distinct,shells,generic,25,green,50,False,moxes
3,2109,truth_conditions,bare,feathers,generic,26,red,10,False,noobs
3,2250,truth_conditions,bare,fur,generic,27,yellow,50,False,ollers
3,4398,truth_conditions,danger,fur,generic,28,copper,90,True,kweps
3,3075,truth_conditions,distinct,feathers,generic,29,purple,90,True,lorches
4,11740,truth_conditions,distinct,fur,generic,0,yellow,70,True,ollers
4,6789,truth_conditions,bare,shells,generic,1,orange,50,True,luzaks
4,11662,truth_conditions,distinct,stripes,generic,2,gold,10,False,daiths
4,5619,truth_conditions,bare,stripes,generic,3,silver,90,True,frams
4,7026,truth_conditions,danger,scales,generic,4,yellow,70,True,dorbs
4,4003,truth_conditions,bare,teeth,generic,5,blue,90,True,thups
4,6454,truth_conditions,distinct,ears,generic,6,pink,10,True,elleps
4,4811,truth_conditions,bare,fur,generic,7,copper,70,True,kweps
4,8985,truth_conditions,distinct,tails,generic,8,green,50,True,trufts
4,8267,truth_conditions,danger,fur,generic,9,silver,90,True,morseths
4,4240,truth_conditions,bare,tails,generic,10,orange,50,True,zorbs
4,4770,truth_conditions,distinct,scales,generic,11,red,90,True,blins
4,5442,truth_conditions,bare,spots,generic,12,copper,30,True,glippets
4,3445,truth_conditions,distinct,feathers,generic,13,red,50,True,noobs
4,2912,truth_conditions,bare,ears,generic,14,blue,10,True,cheebas
4,2927,truth_conditions,danger,teeth,generic,15,pink,50,True,krivels
4,2923,truth_conditions,distinct,legs,generic,16,silver,70,True,ackles
4,3347,truth_conditions,danger,ears,generic,17,orange,10,True,kazzes
4,5656,truth_conditions,danger,legs,generic,18,pink,10,True,feps
4,3839,truth_conditions,danger,feathers,generic,19,gold,30,True,plovs
4,3158,truth_conditions,bare,legs,generic,20,yellow,70,True,ludinos
4,3642,truth_conditions,distinct,spots,generic,21,red,30,True,sapers
4,5494,truth_conditions,danger,stripes,generic,22,copper,50,True,mooks
4,2456,truth_conditions,danger,spots,generic,23,gold,70,True,stups
4,2991,truth_conditions,distinct,shells,generic,24,green,90,True,moxes
4,2675,truth_conditions,bare,scales,generic,25,blue,30,True,reesles
4,2527,truth_conditions,danger,tails,generic,26,purple,90,True,taifels
4,2378,truth_conditions,danger,shells,generic,27,purple,30,True,javs
4,2955,truth_conditions,bare,feathers,generic,28,purple,10,True,lorches
4,2808,truth_conditions,distinct,teeth,generic,29,green,30,True,zoovs
5,12118,truth_conditions,bare,legs,generic,0,silver,70,True,ackles
5,10415,truth_conditions,danger,teeth,generic,1,blue,30,True,thups
5,8786,truth_conditions,distinct,legs,generic,2,yellow,70,True,ludinos
5,9157,truth_conditions,danger,fur,generic,3,copper,30,True,kweps
5,11239,truth_conditions,danger,shells,generic,4,orange,50,True,luzaks
5,10350,truth_conditions,distinct,tails,generic,5,orange,50,True,zorbs
5,8718,truth_conditions,danger,legs,generic,6,pink,90,True,feps
5,8066,truth_conditions,bare,ears,generic,7,pink,10,False,elleps
5,8752,truth_conditions,distinct,teeth,generic,8,green,50,True,zoovs
5,7211,truth_conditions,distinct,feathers,generic,9,red,30,True,noobs
5,10137,truth_conditions,danger,ears,generic,10,blue,70,True,cheebas
5,7751,truth_conditions,bare,shells,generic,11,green,50,False,moxes
5,6480,truth_conditions,distinct,scales,generic,12,red,10,True,blins
5,3870,truth_conditions,bare,teeth,generic,13,pink,70,True,krivels
5,3779,truth_conditions,bare,spots,generic,14,red,10,False,sapers
5,3521,truth_conditions,bare,stripes,generic,15,gold,90,True,daiths
5,7064,truth_conditions,distinct,spots,generic,16,gold,10,True,stups
5,9866,truth_conditions,distinct,ears,generic,17,orange,90,True,kazzes
5,10306,truth_conditions,danger,spots,generic,18,copper,70,True,glippets
5,4701,truth_conditions,danger,scales,generic,19,blue,50,True,reesles
5,4725,truth_conditions,bare,feathers,generic,20,purple,30,False,lorches
5,8280,truth_conditions,danger,tails,generic,21,purple,10,True,taifels
5,6705,truth_conditions,distinct,shells,generic,22,purple,30,True,javs
5,7819,truth_conditions,distinct,fur,generic,23,yellow,70,True,ollers
5,3566,truth_conditions,bare,fur,generic,24,silver,90,True,morseths
5,7470,truth_conditions,danger,feathers,generic,25,gold,90,True,plovs
5,3758,truth_conditions,distinct,stripes,generic,26,copper,90,True,mooks
5,4106,truth_conditions,bare,scales,generic,27,yellow,30,False,dorbs
5,4073,truth_conditions,bare,tails,generic,28,green,50,False,trufts
5,8910,truth_conditions,danger,stripes,generic,29,silver,10,True,frams
6,24852,truth_conditions,danger,ears,generic,0,pink,90,True,elleps
6,10284,truth_conditions,danger,feathers,generic,1,red,70,True,noobs
6,5235,truth_conditions,bare,spots,generic,2,gold,70,True,stups
6,5899,truth_conditions,distinct,scales,generic,3,blue,30,True,reesles
6,5284,truth_conditions,bare,feathers,generic,4,gold,10,True,plovs
6,6518,truth_conditions,danger,legs,generic,5,silver,30,True,ackles
6,4896,truth_conditions,bare,tails,generic,6,purple,70,True,taifels
6,4553,truth_conditions,danger,scales,generic,7,yellow,10,True,dorbs
6,5647,truth_conditions,distinct,legs,generic,8,yellow,50,True,ludinos
6,7636,truth_conditions,bare,scales,generic,9,red,50,True,blins
6,3781,truth_conditions,bare,stripes,generic,10,gold,30,True,daiths
6,4800,truth_conditions,distinct,teeth,generic,11,green,90,True,zoovs
6,5550,truth_conditions,distinct,stripes,generic,12,silver,30,True,frams
6,6417,truth_conditions,distinct,shells,generic,13,green,50,True,moxes
6,5311,truth_conditions,distinct,ears,generic,14,blue,90,True,cheebas
6,6924,truth_conditions,distinct,feathers,generic,15,purple,70,True,lorches
6,7664,truth_conditions,danger,tails,generic,16,orange,70,True,zorbs
6,5101,truth_conditions,danger,teeth,generic,17,pink,50,True,krivels
6,5500,truth_conditions,distinct,tails,generic,18,green,70,True,trufts
6,4265,truth_conditions,danger,stripes,generic,19,copper,10,True,mooks
6,4401,truth_conditions,distinct,fur,generic,20,silver,10,True,morseths
6,4016,truth_conditions,bare,fur,generic,21,copper,90,True,kweps
6,3500,truth_conditions,bare,ears,generic,22,orange,50,True,kazzes
6,4600,truth_conditions,bare,shells,generic,23,orange,30,True,luzaks
6,6667,truth_conditions,danger,spots,generic,24,red,90,True,sapers
6,4466,truth_conditions,distinct,spots,generic,25,copper,10,True,glippets
6,3866,truth_conditions,bare,legs,generic,26,pink,90,True,feps
6,7400,truth_conditions,danger,fur,generic,27,yellow,30,True,ollers
6,5349,truth_conditions,bare,teeth,generic,28,blue,10,True,thups
6,5050,truth_conditions,danger,shells,generic,29,purple,50,True,javs
7,12462,truth_conditions,bare,legs,generic,0,pink,70,False,feps
7,10783,truth_conditions,danger,legs,generic,1,yellow,70,False,ludinos
7,6714,truth_conditions,distinct,ears,generic,2,blue,50,False,cheebas
7,317287,truth_conditions,danger,spots,generic,3,gold,30,False,stups
7,6332,truth_conditions,distinct,shells,generic,4,orange,90,False,luzaks
7,5176,truth_conditions,danger,shells,generic,5,green,90,False,moxes
7,3024,truth_conditions,bare,fur,generic,6,silver,10,False,morseths
7,3498,truth_conditions,danger,scales,generic,7,blue,30,False,reesles
7,3340,truth_conditions,distinct,scales,generic,8,yellow,70,False,dorbs
7,3755,truth_conditions,bare,feathers,generic,9,gold,70,False,plovs
7,3901,truth_conditions,distinct,fur,generic,10,copper,90,False,kweps
7,6207,truth_conditions,distinct,tails,generic,11,orange,10,False,zorbs
7,7526,truth_conditions,bare,teeth,generic,12,green,10,False,zoovs
7,4095,truth_conditions,bare,shells,generic,13,purple,50,False,javs
7,3438,truth_conditions,danger,ears,generic,14,orange,90,False,kazzes
7,2383,truth_conditions,bare,spots,generic,15,red,30,False,sapers
7,2392,truth_conditions,bare,stripes,generic,16,silver,90,False,frams
7,3601,truth_conditions,distinct,teeth,generic,17,blue,50,False,thups
7,1707,truth_conditions,bare,scales,generic,18,red,30,False,blins
7,5524,truth_conditions,danger,fur,generic,19,yellow,70,False,ollers
7,1628,truth_conditions,bare,tails,generic,20,green,90,False,trufts
7,1752,truth_conditions,distinct,legs,generic,21,silver,30,False,ackles
7,2850,truth_conditions,distinct,stripes,generic,22,copper,30,False,mooks
7,2382,truth_conditions,distinct,spots,generic,23,copper,70,False,glippets
7,3710,truth_conditions,distinct,feathers,generic,24,purple,10,False,lorches
7,4159,truth_conditions,danger,feathers,generic,25,red,10,False,noobs
7,2819,truth_conditions,danger,stripes,generic,26,gold,50,False,daiths
7,3954,truth_conditions,danger,teeth,generic,27,pink,10,False,krivels
7,2510,truth_conditions,bare,ears,generic,28,pink,50,False,elleps
7,3959,truth_conditions,danger,tails,generic,29,purple,50,False,taifels
8,14154,truth_conditions,danger,shells,generic,0,orange,50,True,luzaks
8,8461,truth_conditions,bare,feathers,generic,1,red,70,True,noobs
8,7046,truth_conditions,distinct,teeth,generic,2,pink,30,True,krivels
8,5214,truth_conditions,danger,ears,generic,3,blue,70,True,cheebas
8,7315,truth_conditions,distinct,feathers,generic,4,gold,50,True,plovs
8,13102,truth_conditions,distinct,fur,generic,5,copper,70,True,kweps
8,7370,truth_conditions,distinct,spots,generic,6,copper,10,True,glippets
8,9726,truth_conditions,danger,spots,generic,7,gold,10,True,stups
8,13862,truth_conditions,bare,fur,generic,8,silver,10,False,morseths
8,7965,truth_conditions,danger,tails,generic,9,green,90,True,trufts
8,5465,truth_conditions,bare,legs,generic,10,pink,90,True,feps
8,7810,truth_conditions,bare,tails,generic,11,purple,30,True,taifels
8,5334,truth_conditions,danger,scales,generic,12,red,50,True,blins
8,5158,truth_conditions,distinct,legs,generic,13,silver,90,True,ackles
8,6660,truth_conditions,danger,feathers,generic,14,purple,30,False,lorches
8,5422,truth_conditions,bare,ears,generic,15,pink,70,True,elleps
8,10509,truth_conditions,distinct,scales,generic,16,yellow,90,True,dorbs
8,4908,truth_conditions,distinct,shells,generic,17,purple,30,True,javs
8,7347,truth_conditions,distinct,stripes,generic,18,copper,10,False,mooks
8,4411,truth_conditions,danger,fur,generic,19,yellow,10,False,ollers
8,3487,truth_conditions,distinct,tails,generic,20,orange,50,True,zorbs
8,3485,truth_conditions,danger,teeth,generic,21,green,30,False,zoovs
8,5306,truth_conditions,bare,spots,generic,22,red,30,False,sapers
8,2595,truth_conditions,bare,stripes,generic,23,silver,90,True,frams
8,1453,truth_conditions,bare,teeth,generic,24,blue,50,True,thups
8,2801,truth_conditions,bare,scales,generic,25,blue,50,True,reesles
8,2024,truth_conditions,bare,shells,generic,26,green,10,False,moxes
8,7146,truth_conditions,danger,stripes,generic,27,gold,70,True,daiths
8,4891,truth_conditions,danger,legs,generic,28,yellow,90,True,ludinos
8,4157,truth_conditions,distinct,ears,generic,29,orange,70,True,kazzes
9,7930,truth_conditions,danger,legs,generic,0,yellow,70,True,ludinos
9,8492,truth_conditions,distinct,scales,generic,1,red,10,False,blins
9,3823,truth_conditions,bare,scales,generic,2,yellow,50,True,dorbs
9,4632,truth_conditions,distinct,ears,generic,3,orange,50,True,kazzes
9,4137,truth_conditions,bare,tails,generic,4,orange,70,True,zorbs
9,5511,truth_conditions,distinct,teeth,generic,5,pink,90,True,krivels
9,3992,truth_conditions,danger,teeth,generic,6,green,90,True,zoovs
9,3423,truth_conditions,distinct,legs,generic,7,silver,70,True,ackles
9,3489,truth_conditions,distinct,tails,generic,8,purple,50,True,taifels
9,10279,truth_conditions,distinct,stripes,generic,9,gold,70,True,daiths
9,4144,truth_conditions,bare,shells,generic,10,purple,10,False,javs
9,4223,truth_conditions,danger,tails,generic,11,green,10,False,trufts
9,2775,truth_conditions,danger,ears,generic,12,blue,90,True,cheebas
9,2591,truth_conditions,bare,feathers,generic,13,red,70,True,noobs
9,2271,truth_conditions,bare,stripes,generic,14,silver,30,False,frams
9,2847,truth_conditions,distinct,spots,generic,15,gold,30,False,stups
9,4696,truth_conditions,distinct,feathers,generic,16,purple,30,False,lorches
9,2265,truth_conditions,danger,feathers,generic,17,gold,30,False,plovs
9,1895,truth_conditions,distinct,shells,generic,18,orange,10,False,luzaks
9,2911,truth_conditions,distinct,fur,generic,19,copper,90,True,kweps
9,3911,truth_conditions,bare,spots,generic,20,red,90,True,sapers
9,5368,truth_conditions,danger,spots,generic,21,copper,10,False,glippets
9,1943,truth_conditions,bare,ears,generic,22,pink,10,False,elleps
9,1665,truth_conditions,bare,fur,generic,23,silver,30,False,morseths
9,1904,truth_conditions,bare,legs,generic,24,pink,50,True,feps
9,2351,truth_conditions,danger,scales,generic,25,blue,30,False,reesles
9,3959,truth_conditions,danger,fur,generic,26,yellow,50,True,ollers
9,2720,truth_conditions,danger,shells,generic,27,green,70,True,moxes
9,3648,truth_conditions,bare,teeth,generic,28,blue,90,True,thups
9,2424,truth_conditions,danger,stripes,generic,29,copper,50,True,mooks
10,5299,truth_conditions,bare,teeth,generic,0,pink,10,False,krivels
10,8624,truth_conditions,danger,ears,generic,1,pink,70,True,elleps
10,5599,truth_conditions,bare,spots,generic,2,copper,70,True,glippets
10,3427,truth_conditions,bare,feathers,generic,3,gold,30,False,plovs
10,10792,truth_conditions,danger,spots,generic,4,red,70,True,sapers
10,12714,truth_conditions,distinct,feathers,generic,5,red,70,True,noobs
10,3844,truth_conditions,bare,scales,generic,6,blue,30,False,reesles
10,2565,truth_conditions,bare,legs,generic,7,yellow,70,True,ludinos
10,13740,truth_conditions,danger,feathers,generic,8,purple,50,True,lorches
10,10016,truth_conditions,distinct,scales,generic,9,yellow,50,True,dorbs
10,4203,truth_conditions,distinct,shells,generic,10,orange,10,True,luzaks
10,5460,truth_conditions,danger,tails,generic,11,purple,50,True,taifels
10,7831,truth_conditions,danger,scales,generic,12,red,90,True,blins
10,4479,truth_conditions,bare,stripes,generic,13,silver,90,True,frams
10,11492,truth_conditions,distinct,stripes,generic,14,copper,30,False,mooks
10,8779,truth_conditions,distinct,ears,generic,15,orange,10,False,kazzes
10,15626,truth_conditions,bare,tails,generic,16,green,10,True,trufts
10,2361,truth_conditions,bare,shells,generic,17,purple,50,True,javs
10,4268,truth_conditions,distinct,legs,generic,18,silver,50,True,ackles
10,2636,truth_conditions,bare,ears,generic,19,blue,90,True,cheebas
10,12552,truth_conditions,danger,shells,generic,20,green,30,False,moxes
10,6976,truth_conditions,danger,stripes,generic,21,gold,10,True,daiths
10,4291,truth_conditions,distinct,tails,generic,22,orange,90,True,zorbs
10,2280,truth_conditions,distinct,spots,generic,23,gold,70,True,stups
10,20348,truth_conditions,distinct,fur,generic,24,yellow,90,True,ollers
10,6009,truth_conditions,danger,legs,generic,25,pink,90,True,feps
10,12019,truth_conditions,distinct,teeth,generic,26,blue,30,True,thups
10,3491,truth_conditions,bare,fur,generic,27,silver,50,True,morseths
10,7391,truth_conditions,danger,teeth,generic,28,green,10,True,zoovs
10,4630,truth_conditions,danger,fur,generic,29,copper,30,False,kweps
11,6455,truth_conditions,bare,spots,generic,0,copper,90,True,glippets
11,9643,truth_conditions,distinct,stripes,generic,1,silver,90,False,frams
11,3276,truth_conditions,bare,fur,generic,2,yellow,70,True,ollers
11,10471,truth_conditions,danger,tails,generic,3,purple,50,True,taifels
11,5191,truth_conditions,distinct,legs,generic,4,pink,90,True,feps
11,7193,truth_conditions,distinct,shells,generic,5,orange,70,False,luzaks
11,9285,truth_conditions,distinct,scales,generic,6,blue,10,False,reesles
11,6200,truth_conditions,danger,feathers,generic,7,red,90,False,noobs
11,3103,truth_conditions,bare,ears,generic,8,blue,50,True,cheebas
11,6741,truth_conditions,danger,spots,generic,9,red,30,False,sapers
11,8428,truth_conditions,danger,ears,generic,10,orange,10,False,kazzes
11,2436,truth_conditions,distinct,tails,generic,11,green,50,True,trufts
11,3704,truth_conditions,bare,scales,generic,12,red,70,True,blins
11,11176,truth_conditions,bare,teeth,generic,13,blue,10,True,thups
11,10642,truth_conditions,danger,stripes,generic,14,copper,70,True,mooks
11,11653,truth_conditions,danger,fur,generic,15,copper,70,True,kweps
11,5248,truth_conditions,bare,stripes,generic,16,gold,30,True,daiths
11,3981,truth_conditions,bare,legs,generic,17,yellow,90,True,ludinos
11,8598,truth_conditions,danger,scales,generic,18,yellow,50,True,dorbs
11,4144,truth_conditions,bare,tails,generic,19,orange,30,True,zorbs
11,5054,truth_conditions,danger,teeth,generic,20,pink,30,True,krivels
11,7379,truth_conditions,distinct,ears,generic,21,pink,30,False,elleps
11,6916,truth_conditions,distinct,teeth,generic,22,green,50,True,zoovs
11,3728,truth_conditions,danger,shells,generic,23,green,90,True,moxes
11,5760,truth_conditions,distinct,feathers,generic,24,purple,10,False,lorches
11,8367,truth_conditions,distinct,fur,generic,25,silver,30,False,morseths
11,3149,truth_conditions,distinct,spots,generic,26,gold,70,True,stups
11,30111,truth_conditions,danger,legs,generic,27,silver,10,False,ackles
11,6154,truth_conditions,bare,feathers,generic,28,gold,10,False,plovs
11,2836,truth_conditions,bare,shells,generic,29,purple,50,True,javs
12,5307,truth_conditions,danger,stripes,generic,0,silver,70,True,frams
12,3017,truth_conditions,distinct,spots,generic,1,red,90,True,sapers
12,2583,truth_conditions,danger,tails,generic,2,green,90,True,trufts
12,3480,truth_conditions,distinct,scales,generic,3,blue,70,True,reesles
12,3679,truth_conditions,bare,fur,generic,4,copper,90,True,kweps
12,2144,truth_conditions,bare,feathers,generic,5,gold,50,False,plovs
12,2247,truth_conditions,bare,scales,generic,6,red,70,True,blins
12,3687,truth_conditions,bare,spots,generic,7,gold,50,True,stups
12,10577,truth_conditions,distinct,ears,generic,8,pink,50,True,elleps
12,3943,truth_conditions,danger,legs,generic,9,yellow,50,True,ludinos
12,2976,truth_conditions,bare,legs,generic,10,silver,10,False,ackles
12,3296,truth_conditions,danger,scales,generic,11,yellow,30,False,dorbs
12,2401,truth_conditions,distinct,fur,generic,12,silver,90,True,morseths
12,8248,truth_conditions,distinct,tails,generic,13,orange,10,False,zorbs
12,2575,truth_conditions,bare,teeth,generic,14,blue,90,True,thups
12,2472,truth_conditions,bare,shells,generic,15,green,70,True,moxes
12,2151,truth_conditions,danger,shells,generic,16,purple,90,True,javs
12,3600,truth_conditions,danger,fur,generic,17,yellow,10,False,ollers
12,4087,truth_conditions,distinct,stripes,generic,18,gold,10,True,daiths
12,3768,truth_conditions,danger,spots,generic,19,copper,10,False,glippets
12,2285,truth_conditions,bare,stripes,generic,20,copper,10,False,mooks
12,2387,truth_conditions,bare,ears,generic,21,blue,30,True,cheebas
12,1407,truth_conditions,bare,tails,generic,22,purple,30,True,taifels
12,2250,truth_conditions,distinct,teeth,generic,23,green,30,True,zoovs
12,3613,truth_conditions,danger,ears,generic,24,orange,30,True,kazzes
12,2382,truth_conditions,danger,teeth,generic,25,pink,70,True,krivels
12,2266,truth_conditions,distinct,feathers,generic,26,red,70,True,noobs
12,2127,truth_conditions,distinct,shells,generic,27,orange,30,True,luzaks
12,1689,truth_conditions,distinct,legs,generic,28,pink,50,True,feps
12,1856,truth_conditions,danger,feathers,generic,29,purple,50,True,lorches
13,11740,truth_conditions,bare,tails,generic,0,orange,30,True,zorbs
13,12766,truth_conditions,distinct,ears,generic,1,orange,70,True,kazzes
13,11591,truth_conditions,distinct,fur,generic,2,copper,30,True,kweps
13,10569,truth_conditions,danger,stripes,generic,3,silver,70,True,frams
13,5805,truth_conditions,distinct,teeth,generic,4,pink,90,True,krivels
13,6850,truth_conditions,danger,legs,generic,5,pink,30,True,feps
13,5543,truth_conditions,danger,tails,generic,6,green,50,True,trufts
13,6839,truth_conditions,bare,ears,generic,7,pink,50,True,elleps
13,6501,truth_conditions,distinct,feathers,generic,8,gold,30,True,plovs
13,4753,truth_conditions,distinct,spots,generic,9,gold,90,True,stups
13,4239,truth_conditions,distinct,legs,generic,10,yellow,50,True,ludinos
