workerid	rt	trial_type	stim_type	stim_part	stim_determiner	trialNum	stim_color	stim_prevalence	response	stim_category
1	1808	truth_conditions	bare	scales	generic	15	yellow	90	True	dorbs
1	2064	truth_conditions	bare	shells	generic	16	orange	90	True	luzaks
1	1927	truth_conditions	bare	ears	generic	17	blue	30	False	cheebas
1	1809	truth_conditions	nondistinctive	teeth	generic	18	green	50	False	zoovs
1	1529	truth_conditions	danger-distinct	feathers	generic	19	purple	90	True	lorches
1	1944	truth_conditions	danger-distinct	ears	generic	20	orange	10	False	kazzes
1	1623	truth_conditions	nondistinctive	feathers	generic	21	gold	70	True	plovs
1	3551	truth_conditions	danger-distinct	tails	generic	22	green	70	True	trufts
1	1560	truth_conditions	nondistinctive	scales	generic	23	blue	10	False	reesles
1	1483	truth_conditions	danger-distinct	fur	generic	24	copper	50	False	kweps
1	1484	truth_conditions	danger-distinct	shells	generic	25	purple	70	True	javs
1	1671	truth_conditions	nondistinctive	spots	generic	26	copper	10	False	glippets
1	1860	truth_conditions	bare	feathers	generic	27	red	30	False	noobs
1	2108	truth_conditions	danger-distinct	teeth	generic	28	pink	70	True	krivels
1	1511	truth_conditions	nondistinctive	stripes	generic	29	silver	90	True	frams
2	13725	truth_conditions	nondistinctive	fur	generic	0	copper	50	True	kweps
2	2584	truth_conditions	nondistinctive	teeth	generic	1	pink	30	True	krivels
2	2753	truth_conditions	danger-distinct	scales	generic	2	yellow	70	False	dorbs
2	5394	truth_conditions	nondistinctive	ears	generic	3	orange	70	True	kazzes
2	7613	truth_conditions	danger-distinct	ears	generic	4	blue	70	True	cheebas
2	2214	truth_conditions	bare	shells	generic	5	orange	50	False	luzaks
2	2865	truth_conditions	danger-distinct	teeth	generic	6	blue	10	True	thups
2	2547	truth_conditions	nondistinctive	tails	generic	7	green	90	True	trufts
2	1742	truth_conditions	bare	scales	generic	8	blue	90	True	reesles
2	4690	truth_conditions	bare	fur	generic	9	yellow	50	False	ollers
2	1820	truth_conditions	bare	legs	generic	10	pink	30	False	feps
2	4045	truth_conditions	danger-distinct	shells	generic	11	green	90	True	moxes
2	4568	truth_conditions	bare	teeth	generic	12	green	10	False	zoovs
2	4323	truth_conditions	nondistinctive	shells	generic	13	purple	50	False	javs
2	4290	truth_conditions	danger-distinct	fur	generic	14	silver	50	True	morseths
2	3940	truth_conditions	danger-distinct	stripes	generic	15	copper	30	True	mooks
2	5274	truth_conditions	bare	feathers	generic	16	red	10	False	noobs
2	28547	truth_conditions	danger-distinct	legs	generic	17	silver	90	True	ackles
2	2154	truth_conditions	nondistinctive	stripes	generic	18	silver	90	True	frams
2	1860	truth_conditions	bare	tails	generic	19	purple	70	True	taifels
2	2175	truth_conditions	danger-distinct	feathers	generic	20	gold	70	True	plovs
2	1684	truth_conditions	bare	ears	generic	21	pink	30	False	elleps
2	1604	truth_conditions	danger-distinct	tails	generic	22	orange	10	True	zorbs
2	6742	truth_conditions	nondistinctive	legs	generic	23	yellow	70	True	ludinos
2	1408	truth_conditions	bare	stripes	generic	24	gold	30	False	daiths
2	2887	truth_conditions	nondistinctive	spots	generic	25	red	10	False	sapers
2	3147	truth_conditions	nondistinctive	scales	generic	26	red	90	True	blins
2	1780	truth_conditions	nondistinctive	feathers	generic	27	purple	10	False	lorches
2	1545	truth_conditions	bare	spots	generic	28	gold	30	False	stups
2	2052	truth_conditions	danger-distinct	spots	generic	29	copper	50	True	glippets
3	14232	truth_conditions	danger-distinct	spots	generic	0	copper	30	True	glippets
3	8650	truth_conditions	nondistinctive	teeth	generic	1	pink	50	True	krivels
3	4450	truth_conditions	danger-distinct	scales	generic	2	red	70	True	blins
3	3901	truth_conditions	nondistinctive	shells	generic	3	green	90	True	moxes
3	6566	truth_conditions	bare	stripes	generic	4	silver	30	False	frams
3	3187	truth_conditions	nondistinctive	ears	generic	5	orange	50	True	kazzes
3	5689	truth_conditions	danger-distinct	shells	generic	6	orange	10	False	luzaks
3	4570	truth_conditions	bare	scales	generic	7	blue	90	True	reesles
3	1657	truth_conditions	bare	tails	generic	8	purple	70	True	taifels
3	12019	truth_conditions	danger-distinct	fur	generic	9	copper	30	False	kweps
3	1807	truth_conditions	bare	spots	generic	10	gold	50	True	stups
3	3017	truth_conditions	danger-distinct	teeth	generic	11	green	50	True	zoovs
3	6749	truth_conditions	nondistinctive	scales	generic	12	yellow	70	True	dorbs
3	2117	truth_conditions	danger-distinct	legs	generic	13	pink	90	True	feps
3	2870	truth_conditions	nondistinctive	feathers	generic	14	gold	30	False	plovs
3	1150	truth_conditions	nondistinctive	spots	generic	15	red	90	True	sapers
3	1356	truth_conditions	nondistinctive	tails	generic	16	green	70	True	trufts
3	1937	truth_conditions	danger-distinct	stripes	generic	17	copper	70	True	mooks
3	1380	truth_conditions	bare	fur	generic	18	silver	50	True	morseths
3	2270	truth_conditions	danger-distinct	ears	generic	19	pink	10	False	elleps
3	2502	truth_conditions	bare	ears	generic	20	blue	10	False	cheebas
3	1375	truth_conditions	bare	feathers	generic	21	purple	10	False	lorches
3	2163	truth_conditions	nondistinctive	fur	generic	22	yellow	30	False	ollers
3	3394	truth_conditions	danger-distinct	tails	generic	23	orange	30	False	zorbs
3	1780	truth_conditions	danger-distinct	feathers	generic	24	red	90	True	noobs
3	1276	truth_conditions	nondistinctive	legs	generic	25	silver	50	True	ackles
3	1627	truth_conditions	bare	shells	generic	26	purple	10	False	javs
3	1023	truth_conditions	bare	teeth	generic	27	blue	10	False	thups
3	1333	truth_conditions	bare	legs	generic	28	yellow	90	True	ludinos
3	2994	truth_conditions	nondistinctive	stripes	generic	29	gold	70	True	daiths
4	5771	truth_conditions	bare	spots	generic	0	gold	10	False	stups
4	13230	truth_conditions	nondistinctive	fur	generic	1	copper	10	False	kweps
4	5953	truth_conditions	danger-distinct	ears	generic	2	blue	10	True	cheebas
4	2934	truth_conditions	nondistinctive	spots	generic	3	red	50	False	sapers
4	4168	truth_conditions	danger-distinct	stripes	generic	4	copper	70	True	mooks
4	3860	truth_conditions	nondistinctive	teeth	generic	5	pink	30	False	krivels
4	14062	truth_conditions	danger-distinct	spots	generic	6	copper	90	True	glippets
4	2786	truth_conditions	danger-distinct	teeth	generic	7	blue	30	True	thups
4	1625	truth_conditions	danger-distinct	legs	generic	8	yellow	70	True	ludinos
4	4382	truth_conditions	bare	scales	generic	9	yellow	90	False	dorbs
4	2803	truth_conditions	danger-distinct	scales	generic	10	red	70	True	blins
4	3577	truth_conditions	nondistinctive	stripes	generic	11	gold	50	False	daiths
4	1435	truth_conditions	danger-distinct	tails	generic	12	purple	30	True	taifels
4	5533	truth_conditions	bare	fur	generic	13	silver	50	False	morseths
4	2055	truth_conditions	danger-distinct	shells	generic	14	green	30	True	moxes
4	5609	truth_conditions	nondistinctive	scales	generic	15	blue	90	False	reesles
4	11650	truth_conditions	nondistinctive	ears	generic	16	pink	90	False	elleps
4	7166	truth_conditions	bare	teeth	generic	17	green	70	False	zoovs
4	2577	truth_conditions	nondistinctive	shells	generic	18	purple	50	False	javs
4	3528	truth_conditions	bare	feathers	generic	19	purple	10	False	lorches
4	2822	truth_conditions	nondistinctive	feathers	generic	20	gold	30	False	plovs
4	2547	truth_conditions	bare	shells	generic	21	orange	50	False	luzaks
4	2170	truth_conditions	nondistinctive	tails	generic	22	orange	90	False	zorbs
4	2468	truth_conditions	bare	ears	generic	23	orange	50	False	kazzes
4	2265	truth_conditions	bare	tails	generic	24	green	70	False	trufts
4	1546	truth_conditions	bare	legs	generic	25	silver	10	False	ackles
4	1473	truth_conditions	danger-distinct	fur	generic	26	yellow	10	True	ollers
4	1195	truth_conditions	danger-distinct	feathers	generic	27	red	30	True	noobs
4	2108	truth_conditions	bare	stripes	generic	28	silver	70	False	frams
4	3723	truth_conditions	nondistinctive	legs	generic	29	pink	90	False	feps
5	10245	truth_conditions	danger-distinct	ears	generic	0	blue	10	True	cheebas
5	5565	truth_conditions	nondistinctive	teeth	generic	1	pink	50	True	krivels
5	3719	truth_conditions	danger-distinct	teeth	generic	2	green	30	True	zoovs
5	3031	truth_conditions	bare	fur	generic	3	copper	90	True	kweps
5	3647	truth_conditions	danger-distinct	feathers	generic	4	purple	70	True	lorches
5	3119	truth_conditions	bare	ears	generic	5	pink	90	True	elleps
5	6349	truth_conditions	danger-distinct	stripes	generic	6	copper	70	True	mooks
5	3664	truth_conditions	bare	stripes	generic	7	silver	10	True	frams
5	7812	truth_conditions	nondistinctive	ears	generic	8	orange	30	True	kazzes
5	5856	truth_conditions	danger-distinct	fur	generic	9	yellow	70	True	ollers
5	5591	truth_conditions	danger-distinct	legs	generic	10	pink	50	True	feps
5	5352	truth_conditions	danger-distinct	scales	generic	11	red	10	True	blins
5	5222	truth_conditions	nondistinctive	legs	generic	12	silver	50	True	ackles
5	3118	truth_conditions	bare	spots	generic	13	copper	70	True	glippets
5	3632	truth_conditions	bare	tails	generic	14	purple	90	True	taifels
5	4381	truth_conditions	nondistinctive	shells	generic	15	orange	30	True	luzaks
5	3474	truth_conditions	bare	feathers	generic	16	red	10	True	noobs
5	2909	truth_conditions	bare	teeth	generic	17	blue	90	True	thups
5	4150	truth_conditions	nondistinctive	stripes	generic	18	gold	30	True	daiths
5	4711	truth_conditions	bare	shells	generic	19	purple	70	True	javs
5	4048	truth_conditions	nondistinctive	scales	generic	20	yellow	50	True	dorbs
5	4295	truth_conditions	bare	legs	generic	21	yellow	30	True	ludinos
5	6031	truth_conditions	danger-distinct	shells	generic	22	green	50	True	moxes
5	4943	truth_conditions	danger-distinct	tails	generic	23	green	70	True	trufts
5	5822	truth_conditions	nondistinctive	fur	generic	24	silver	90	True	morseths
5	5471	truth_conditions	nondistinctive	tails	generic	25	orange	90	True	zorbs
5	5647	truth_conditions	danger-distinct	spots	generic	26	red	10	True	sapers
5	5457	truth_conditions	nondistinctive	spots	generic	27	gold	30	True	stups
5	4267	truth_conditions	bare	scales	generic	28	blue	10	True	reesles
5	4112	truth_conditions	nondistinctive	feathers	generic	29	gold	50	True	plovs
6	16345	truth_conditions	danger-distinct	fur	generic	0	silver	30	True	morseths
6	3958	truth_conditions	bare	spots	generic	1	copper	50	True	glippets
6	9508	truth_conditions	nondistinctive	teeth	generic	2	blue	50	True	thups
6	5194	truth_conditions	bare	legs	generic	3	yellow	30	True	ludinos
6	14595	truth_conditions	danger-distinct	ears	generic	4	orange	90	True	kazzes
6	42328	truth_conditions	nondistinctive	tails	generic	5	orange	70	True	zorbs
6	3680	truth_conditions	nondistinctive	stripes	generic	6	copper	30	True	mooks
6	5448	truth_conditions	bare	shells	generic	7	purple	10	False	javs
6	3951	truth_conditions	danger-distinct	teeth	generic	8	pink	50	True	krivels
6	12944	truth_conditions	danger-distinct	spots	generic	9	red	50	True	sapers
6	5556	truth_conditions	nondistinctive	spots	generic	10	gold	90	True	stups
6	4798	truth_conditions	danger-distinct	legs	generic	11	silver	90	True	ackles
6	24106	truth_conditions	nondistinctive	legs	generic	12	pink	70	True	feps
6	5260	truth_conditions	bare	feathers	generic	13	red	10	False	noobs
6	3385	truth_conditions	bare	scales	generic	14	blue	50	True	reesles
6	4168	truth_conditions	bare	stripes	generic	15	silver	50	True	frams
6	6451	truth_conditions	danger-distinct	stripes	generic	16	gold	70	True	daiths
6	23274	truth_conditions	nondistinctive	feathers	generic	17	gold	30	True	plovs
6	55037	truth_conditions	bare	ears	generic	18	pink	70	True	elleps
6	4160	truth_conditions	danger-distinct	scales	generic	19	red	10	False	blins
6	2993	truth_conditions	bare	teeth	generic	20	green	10	False	zoovs
6	5456	truth_conditions	nondistinctive	ears	generic	21	blue	10	False	cheebas
6	2745	truth_conditions	bare	fur	generic	22	copper	30	True	kweps
6	6067	truth_conditions	nondistinctive	shells	generic	23	orange	70	True	luzaks
6	4599	truth_conditions	danger-distinct	shells	generic	24	green	90	True	moxes
6	4089	truth_conditions	danger-distinct	feathers	generic	25	purple	90	True	lorches
6	9484	truth_conditions	bare	tails	generic	26	purple	10	False	taifels
6	20670	truth_conditions	nondistinctive	fur	generic	27	yellow	90	True	ollers
6	3177	truth_conditions	nondistinctive	scales	generic	28	yellow	30	True	dorbs
6	8397	truth_conditions	danger-distinct	tails	generic	29	green	70	True	trufts
7	32290	truth_conditions	nondistinctive	feathers	generic	0	purple	10	True	lorches
7	5420	truth_conditions	bare	legs	generic	1	silver	50	True	ackles
7	10663	truth_conditions	danger-distinct	feathers	generic	2	red	90	True	noobs
7	4399	truth_conditions	nondistinctive	fur	generic	3	silver	90	True	morseths
7	8656	truth_conditions	danger-distinct	spots	generic	4	red	10	False	sapers
7	3752	truth_conditions	nondistinctive	tails	generic	5	purple	30	False	taifels
7	5959	truth_conditions	bare	scales	generic	6	blue	10	True	reesles
7	2712	truth_conditions	bare	teeth	generic	7	blue	10	True	thups
7	14209	truth_conditions	nondistinctive	stripes	generic	8	silver	30	False	frams
7	3960	truth_conditions	danger-distinct	fur	generic	9	yellow	90	True	ollers
7	5487	truth_conditions	danger-distinct	stripes	generic	10	gold	30	True	daiths
7	13640	truth_conditions	nondistinctive	scales	generic	11	yellow	90	True	dorbs
7	2847	truth_conditions	danger-distinct	tails	generic	12	green	10	True	trufts
7	7985	truth_conditions	nondistinctive	spots	generic	13	gold	50	False	stups
7	4567	truth_conditions	bare	fur	generic	14	copper	70	True	kweps
7	2319	truth_conditions	danger-distinct	shells	generic	15	orange	70	True	luzaks
7	4816	truth_conditions	bare	stripes	generic	16	copper	70	True	mooks
7	3168	truth_conditions	bare	feathers	generic	17	gold	30	False	plovs
7	7438	truth_conditions	danger-distinct	teeth	generic	18	pink	70	True	krivels
7	2496	truth_conditions	danger-distinct	ears	generic	19	pink	90	True	elleps
7	4272	truth_conditions	nondistinctive	ears	generic	20	blue	70	False	cheebas
7	3096	truth_conditions	bare	shells	generic	21	green	90	True	moxes
7	3463	truth_conditions	bare	tails	generic	22	orange	50	True	zorbs
7	10104	truth_conditions	nondistinctive	teeth	generic	23	green	50	False	zoovs
7	2601	truth_conditions	nondistinctive	shells	generic	24	purple	50	False	javs
7	2295	truth_conditions	bare	spots	generic	25	copper	50	True	glippets
7	4376	truth_conditions	nondistinctive	legs	generic	26	yellow	10	False	ludinos
7	3807	truth_conditions	danger-distinct	scales	generic	27	red	30	False	blins
7	8584	truth_conditions	danger-distinct	legs	generic	28	pink	30	True	feps
7	2896	truth_conditions	bare	ears	generic	29	orange	70	True	kazzes
8	27450	truth_conditions	nondistinctive	shells	generic	0	orange	10	True	luzaks
8	10788	truth_conditions	nondistinctive	feathers	generic	1	gold	70	True	plovs
8	12888	truth_conditions	nondistinctive	stripes	generic	2	silver	90	True	frams
8	18287	truth_conditions	danger-distinct	feathers	generic	3	red	50	True	noobs
8	12119	truth_conditions	danger-distinct	shells	generic	4	green	70	True	moxes
8	12213	truth_conditions	bare	fur	generic	5	copper	70	True	kweps
8	14841	truth_conditions	bare	feathers	generic	6	purple	30	True	lorches
8	16580	truth_conditions	bare	teeth	generic	7	green	50	True	zoovs
8	7736	truth_conditions	bare	scales	generic	8	blue	90	True	reesles
8	12368	truth_conditions	danger-distinct	legs	generic	9	silver	10	True	ackles
8	9328	truth_conditions	nondistinctive	spots	generic	10	red	50	True	sapers
8	13368	truth_conditions	nondistinctive	ears	generic	11	orange	90	True	kazzes
8	11519	truth_conditions	danger-distinct	spots	generic	12	copper	10	True	glippets
8	9960	truth_conditions	danger-distinct	ears	generic	13	pink	30	True	elleps
8	11320	truth_conditions	bare	shells	generic	14	purple	50	True	javs
8	8463	truth_conditions	nondistinctive	tails	generic	15	purple	30	True	taifels
8	4024	truth_conditions	bare	ears	generic	16	blue	90	True	cheebas
8	9096	truth_conditions	nondistinctive	scales	generic	17	yellow	70	True	dorbs
8	15791	truth_conditions	nondistinctive	legs	generic	18	pink	30	True	feps
8	4399	truth_conditions	bare	stripes	generic	19	copper	70	True	mooks
8	9823	truth_conditions	danger-distinct	stripes	generic	20	gold	10	True	daiths
8	5264	truth_conditions	bare	spots	generic	21	gold	30	True	stups
8	9528	truth_conditions	danger-distinct	scales	generic	22	red	70	True	blins
8	15760	truth_conditions	nondistinctive	fur	generic	23	yellow	90	True	ollers
8	18552	truth_conditions	bare	legs	generic	24	yellow	50	True	ludinos
8	7327	truth_conditions	nondistinctive	teeth	generic	25	blue	10	True	thups
8	25350	truth_conditions	danger-distinct	fur	generic	26	silver	90	True	morseths
8	29136	truth_conditions	danger-distinct	tails	generic	27	green	10	True	trufts
8	5215	truth_conditions	danger-distinct	teeth	generic	28	pink	30	True	krivels
8	14960	truth_conditions	bare	tails	generic	29	orange	50	True	zorbs
9	9268	truth_conditions	bare	shells	generic	0	green	30	True	moxes
9	13894	truth_conditions	danger-distinct	teeth	generic	1	green	50	True	zoovs
9	8452	truth_conditions	bare	ears	generic	2	blue	50	True	cheebas
9	13131	truth_conditions	bare	teeth	generic	3	pink	10	False	krivels
9	9557	truth_conditions	danger-distinct	feathers	generic	4	red	30	True	noobs
9	9459	truth_conditions	nondistinctive	spots	generic	5	red	10	True	sapers
9	6033	truth_conditions	bare	scales	generic	6	yellow	10	False	dorbs
9	5527	truth_conditions	bare	stripes	generic	7	gold	50	True	daiths
9	8516	truth_conditions	nondistinctive	tails	generic	8	green	70	True	trufts
9	9886	truth_conditions	danger-distinct	tails	generic	9	orange	70	True	zorbs
9	6844	truth_conditions	bare	fur	generic	10	copper	70	True	kweps
9	10538	truth_conditions	nondistinctive	shells	generic	11	orange	70	True	luzaks
9	11815	truth_conditions	nondistinctive	ears	generic	12	orange	90	True	kazzes
9	11935	truth_conditions	nondistinctive	fur	generic	13	yellow	10	False	ollers
9	10858	truth_conditions	nondistinctive	legs	generic	14	silver	90	True	ackles
9	8141	truth_conditions	nondistinctive	feathers	generic	15	gold	70	True	plovs
9	6036	truth_conditions	bare	spots	generic	16	gold	50	True	stups
9	9392	truth_conditions	danger-distinct	ears	generic	17	pink	50	True	elleps
9	12018	truth_conditions	danger-distinct	stripes	generic	18	copper	30	True	mooks
9	15478	truth_conditions	nondistinctive	scales	generic	19	blue	90	True	reesles
9	12556	truth_conditions	nondistinctive	stripes	generic	20	silver	30	True	frams
9	8695	truth_conditions	nondistinctive	teeth	generic	21	blue	90	True	thups
9	15049	truth_conditions	danger-distinct	fur	generic	22	silver	30	True	morseths
9	6033	truth_conditions	bare	tails	generic	23	purple	30	True	taifels
9	7140	truth_conditions	bare	legs	generic	24	pink	10	False	feps
9	7609	truth_conditions	danger-distinct	legs	generic	25	yellow	70	True	ludinos
9	9722	truth_conditions	danger-distinct	spots	generic	26	copper	90	True	glippets
9	6408	truth_conditions	bare	feathers	generic	27	purple	90	True	lorches
9	8077	truth_conditions	danger-distinct	shells	generic	28	purple	50	True	javs
9	13324	truth_conditions	danger-distinct	scales	generic	29	red	10	True	blins
10	10264	truth_conditions	danger-distinct	stripes	generic	0	silver	50	True	frams
10	4893	truth_conditions	bare	stripes	generic	1	gold	90	True	daiths
10	6088	truth_conditions	danger-distinct	scales	generic	2	red	30	True	blins
10	3424	truth_conditions	nondistinctive	spots	generic	3	gold	10	True	stups
10	4648	truth_conditions	danger-distinct	spots	generic	4	copper	10	True	glippets
10	6391	truth_conditions	nondistinctive	scales	generic	5	blue	50	True	reesles
10	2512	truth_conditions	nondistinctive	teeth	generic	6	blue	30	True	thups
10	2064	truth_conditions	nondistinctive	feathers	generic	7	red	30	True	noobs
10	3592	truth_conditions	nondistinctive	tails	generic	8	orange	50	True	zorbs
10	2144	truth_conditions	nondistinctive	stripes	generic	9	copper	10	True	mooks
10	2072	truth_conditions	bare	tails	generic	10	purple	10	True	taifels
10	2687	truth_conditions	danger-distinct	fur	generic	11	silver	30	True	morseths
10	2121	truth_conditions	nondistinctive	ears	generic	12	blue	10	True	cheebas
10	1599	truth_conditions	bare	scales	generic	13	yellow	70	True	dorbs
10	1631	truth_conditions	bare	shells	generic	14	orange	30	True	luzaks
10	1624	truth_conditions	nondistinctive	shells	generic	15	purple	90	True	javs
10	1952	truth_conditions	bare	teeth	generic	16	green	30	True	zoovs
10	2335	truth_conditions	danger-distinct	ears	generic	17	pink	90	True	elleps
10	1704	truth_conditions	danger-distinct	teeth	generic	18	pink	90	True	krivels
10	1617	truth_conditions	danger-distinct	shells	generic	19	green	70	True	moxes
10	1056	truth_conditions	nondistinctive	legs	generic	20	yellow	50	True	ludinos
10	1751	truth_conditions	nondistinctive	fur	generic	21	yellow	70	True	ollers
10	3673	truth_conditions	danger-distinct	legs	generic	22	silver	50	True	ackles
10	1263	truth_conditions	danger-distinct	tails	generic	23	green	90	True	trufts
10	2305	truth_conditions	bare	feathers	generic	24	purple	70	True	lorches
10	2184	truth_conditions	bare	ears	generic	25	orange	50	True	kazzes
10	1888	truth_conditions	bare	legs	generic	26	pink	10	True	feps
10	2336	truth_conditions	danger-distinct	feathers	generic	27	gold	90	True	plovs
10	2128	truth_conditions	bare	fur	generic	28	copper	70	True	kweps
10	1327	truth_conditions	bare	spots	generic	29	red	70	True	sapers
11	10649	truth_conditions	danger-distinct	spots	generic	0	gold	10	True	stups
11	6974	truth_conditions	bare	tails	generic	1	purple	50	False	taifels
11	9295	truth_conditions	nondistinctive	teeth	generic	2	green	50	False	zoovs
11	11648	truth_conditions	nondistinctive	legs	generic	3	pink	70	False	feps
11	6616	truth_conditions	bare	stripes	generic	4	silver	50	False	frams
11	3751	truth_conditions	bare	teeth	generic	5	pink	10	False	krivels
11	10080	truth_conditions	nondistinctive	spots	generic	6	copper	90	False	glippets
11	5024	truth_conditions	bare	shells	generic	7	orange	90	False	luzaks
11	10896	truth_conditions	danger-distinct	ears	generic	8	orange	90	True	kazzes
11	3815	truth_conditions	bare	legs	generic	9	yellow	30	False	ludinos
11	4088	truth_conditions	bare	fur	generic	10	silver	30	False	morseths
11	6961	truth_conditions	danger-distinct	legs	generic	11	silver	30	True	ackles
11	9336	truth_conditions	danger-distinct	fur	generic	12	yellow	10	True	ollers
11	4279	truth_conditions	bare	spots	generic	13	red	10	False	sapers
11	8496	truth_conditions	danger-distinct	feathers	generic	14	gold	70	True	plovs
11	6983	truth_conditions	nondistinctive	shells	generic	15	purple	30	False	javs
11	5704	truth_conditions	danger-distinct	teeth	generic	16	blue	90	True	thups
11	6905	truth_conditions	danger-distinct	tails	generic	17	orange	90	True	zorbs
11	9015	truth_conditions	nondistinctive	stripes	generic	18	copper	30	False	mooks
11	7143	truth_conditions	nondistinctive	ears	generic	19	pink	90	False	elleps
11	3856	truth_conditions	bare	scales	generic	20	yellow	30	False	dorbs
11	9648	truth_conditions	nondistinctive	tails	generic	21	green	10	False	trufts
11	4391	truth_conditions	bare	feathers	generic	22	red	50	False	noobs
11	8712	truth_conditions	nondistinctive	fur	generic	23	copper	70	False	kweps
11	9631	truth_conditions	danger-distinct	shells	generic	24	green	50	True	moxes
11	6401	truth_conditions	danger-distinct	stripes	generic	25	gold	50	True	daiths
11	8607	truth_conditions	danger-distinct	scales	generic	26	blue	70	True	reesles
11	7193	truth_conditions	nondistinctive	feathers	generic	27	purple	70	False	lorches
11	4528	truth_conditions	bare	ears	generic	28	blue	10	False	cheebas
11	4944	truth_conditions	nondistinctive	scales	generic	29	red	70	False	blins
12	12306	truth_conditions	danger-distinct	stripes	generic	0	gold	90	True	daiths
12	10106	truth_conditions	nondistinctive	shells	generic	1	purple	10	True	javs
12	5345	truth_conditions	danger-distinct	teeth	generic	2	pink	30	True	krivels
12	3627	truth_conditions	nondistinctive	teeth	generic	3	blue	70	True	thups
12	2776	truth_conditions	bare	legs	generic	4	yellow	10	True	ludinos
12	4908	truth_conditions	nondistinctive	scales	generic	5	blue	30	True	reesles
12	5157	truth_conditions	bare	feathers	generic	6	red	50	True	noobs
12	4820	truth_conditions	nondistinctive	tails	generic	7	green	30	True	trufts
12	3046	truth_conditions	nondistinctive	fur	generic	8	yellow	10	True	ollers
12	4298	truth_conditions	danger-distinct	legs	generic	9	silver	50	True	ackles
12	3434	truth_conditions	bare	shells	generic	10	green	50	True	moxes
12	3990	truth_conditions	nondistinctive	stripes	generic	11	copper	90	True	mooks
12	3766	truth_conditions	danger-distinct	fur	generic	12	copper	70	True	kweps
12	2196	truth_conditions	bare	fur	generic	13	silver	30	True	morseths
12	1828	truth_conditions	bare	stripes	generic	14	silver	90	True	frams
12	8301	truth_conditions	danger-distinct	scales	generic	15	yellow	30	True	dorbs
