workerid	rt	trial_type	stim_type	stim_part	stim_determiner	trialNum	stim_color	stim_prevalence	response	stim_category
4	8433	truth_conditions	danger/distinct	legs	generic	23	silver	70	True	ackles
4	7952	truth_conditions	danger/distinct	spots	generic	24	red	90	True	sapers
4	14515	truth_conditions	danger/distinct	scales	generic	25	blue	10	True	reesles
4	11030	truth_conditions	danger/distinct	fur	generic	26	yellow	90	True	ollers
4	3170	truth_conditions	bare	scales	generic	27	red	10	False	blins
4	5964	truth_conditions	nondistinctive	teeth	generic	28	blue	30	False	thups
4	8300	truth_conditions	nondistinctive	tails	generic	29	green	90	True	trufts
5	17022	truth_conditions	danger/distinct	ears	generic	0	pink	30	True	elleps
5	7796	truth_conditions	danger/distinct	teeth	generic	1	green	30	True	zoovs
5	5092	truth_conditions	bare	ears	generic	2	blue	10	True	cheebas
5	6539	truth_conditions	nondistinctive	teeth	generic	3	blue	30	True	thups
5	4771	truth_conditions	bare	feathers	generic	4	purple	90	True	lorches
5	5052	truth_conditions	bare	tails	generic	5	orange	30	True	zorbs
5	7515	truth_conditions	danger/distinct	stripes	generic	6	copper	90	True	mooks
5	3776	truth_conditions	bare	scales	generic	7	red	10	True	blins
5	5547	truth_conditions	bare	stripes	generic	8	gold	70	True	daiths
5	6001	truth_conditions	nondistinctive	fur	generic	9	copper	90	True	kweps
5	4016	truth_conditions	bare	fur	generic	10	silver	50	True	morseths
5	2411	truth_conditions	bare	teeth	generic	11	pink	90	True	krivels
5	5548	truth_conditions	nondistinctive	ears	generic	12	orange	30	True	kazzes
5	7221	truth_conditions	nondistinctive	tails	generic	13	green	70	True	trufts
5	6399	truth_conditions	danger/distinct	fur	generic	14	yellow	90	True	ollers
5	5579	truth_conditions	danger/distinct	spots	generic	15	red	50	True	sapers
5	6440	truth_conditions	nondistinctive	scales	generic	16	yellow	10	True	dorbs
5	36335	truth_conditions	danger/distinct	tails	generic	17	purple	70	True	taifels
5	3026	truth_conditions	bare	spots	generic	18	copper	30	True	glippets
5	4589	truth_conditions	nondistinctive	spots	generic	19	gold	50	True	stups
5	4520	truth_conditions	danger/distinct	scales	generic	20	blue	10	True	reesles
5	4793	truth_conditions	nondistinctive	shells	generic	21	purple	70	True	javs
5	25131	truth_conditions	nondistinctive	stripes	generic	22	silver	10	True	frams
5	7641	truth_conditions	danger/distinct	legs	generic	23	silver	10	True	ackles
5	4833	truth_conditions	nondistinctive	feathers	generic	24	red	90	True	noobs
5	2282	truth_conditions	bare	legs	generic	25	yellow	70	True	ludinos
5	2485	truth_conditions	bare	shells	generic	26	green	50	True	moxes
5	6698	truth_conditions	danger/distinct	shells	generic	27	orange	70	True	luzaks
5	4480	truth_conditions	nondistinctive	legs	generic	28	pink	50	True	feps
5	8484	truth_conditions	danger/distinct	feathers	generic	29	gold	50	True	plovs
6	22169	truth_conditions	danger/distinct	legs	generic	0	silver	90	True	ackles
6	18031	truth_conditions	nondistinctive	feathers	generic	1	red	10	True	noobs
6	8905	truth_conditions	nondistinctive	legs	generic	2	pink	30	True	feps
6	10660	truth_conditions	nondistinctive	tails	generic	3	green	10	True	trufts
6	10288	truth_conditions	danger/distinct	tails	generic	4	purple	70	True	taifels
6	9914	truth_conditions	danger/distinct	shells	generic	5	orange	50	True	luzaks
6	11833	truth_conditions	danger/distinct	ears	generic	6	pink	70	True	elleps
6	9264	truth_conditions	nondistinctive	teeth	generic	7	blue	90	True	thups
6	10557	truth_conditions	nondistinctive	scales	generic	8	yellow	90	True	dorbs
6	8231	truth_conditions	danger/distinct	scales	generic	9	blue	50	True	reesles
6	9491	truth_conditions	bare	ears	generic	10	blue	10	True	cheebas
6	5269	truth_conditions	bare	tails	generic	11	orange	70	True	zorbs
6	8115	truth_conditions	danger/distinct	stripes	generic	12	copper	90	True	mooks
6	5605	truth_conditions	bare	legs	generic	13	yellow	30	True	ludinos
6	10013	truth_conditions	bare	spots	generic	14	copper	90	True	glippets
6	8810	truth_conditions	danger/distinct	feathers	generic	15	gold	10	True	plovs
6	3425	truth_conditions	bare	scales	generic	16	red	90	True	blins
6	5750	truth_conditions	bare	feathers	generic	17	purple	10	True	lorches
6	8573	truth_conditions	danger/distinct	spots	generic	18	red	10	True	sapers
6	6437	truth_conditions	nondistinctive	ears	generic	19	orange	30	True	kazzes
6	10887	truth_conditions	danger/distinct	fur	generic	20	yellow	30	True	ollers
6	3076	truth_conditions	bare	stripes	generic	21	gold	30	True	daiths
6	4573	truth_conditions	bare	shells	generic	22	green	50	True	moxes
6	5987	truth_conditions	nondistinctive	shells	generic	23	purple	70	True	javs
6	7420	truth_conditions	nondistinctive	stripes	generic	24	silver	50	True	frams
6	9520	truth_conditions	danger/distinct	teeth	generic	25	green	30	True	zoovs
6	3057	truth_conditions	bare	fur	generic	26	silver	70	True	morseths
6	3891	truth_conditions	bare	teeth	generic	27	pink	50	True	krivels
6	5875	truth_conditions	nondistinctive	spots	generic	28	gold	50	True	stups
6	7672	truth_conditions	nondistinctive	fur	generic	29	copper	70	True	kweps
7	3944	truth_conditions	bare	legs	generic	0	yellow	70	False	ludinos
7	4891	truth_conditions	danger/distinct	feathers	generic	1	gold	90	True	plovs
7	2733	truth_conditions	bare	tails	generic	2	orange	70	False	zorbs
7	1540	truth_conditions	bare	feathers	generic	3	purple	50	False	lorches
7	6433	truth_conditions	nondistinctive	stripes	generic	4	silver	30	False	frams
7	3184	truth_conditions	bare	fur	generic	5	silver	30	False	morseths
7	8346	truth_conditions	nondistinctive	scales	generic	6	yellow	50	True	dorbs
7	1616	truth_conditions	bare	teeth	generic	7	pink	90	True	krivels
7	5418	truth_conditions	nondistinctive	feathers	generic	8	red	30	True	noobs
7	1518	truth_conditions	bare	stripes	generic	9	gold	10	False	daiths
7	2936	truth_conditions	nondistinctive	tails	generic	10	green	10	False	trufts
7	2442	truth_conditions	nondistinctive	teeth	generic	11	blue	90	True	thups
7	1468	truth_conditions	bare	ears	generic	12	blue	30	False	cheebas
7	2851	truth_conditions	danger/distinct	spots	generic	13	red	10	False	sapers
7	2225	truth_conditions	danger/distinct	stripes	generic	14	copper	50	False	mooks
7	3284	truth_conditions	bare	spots	generic	15	copper	10	False	glippets
7	2782	truth_conditions	danger/distinct	legs	generic	16	silver	70	True	ackles
7	3312	truth_conditions	danger/distinct	ears	generic	17	pink	30	False	elleps
7	4040	truth_conditions	nondistinctive	fur	generic	18	copper	10	False	kweps
7	1714	truth_conditions	bare	shells	generic	19	green	50	False	moxes
7	2648	truth_conditions	danger/distinct	shells	generic	20	orange	50	False	luzaks
7	5331	truth_conditions	nondistinctive	legs	generic	21	pink	70	True	feps
7	1964	truth_conditions	nondistinctive	ears	generic	22	orange	70	True	kazzes
7	1796	truth_conditions	danger/distinct	scales	generic	23	blue	90	True	reesles
7	6827	truth_conditions	danger/distinct	fur	generic	24	yellow	70	True	ollers
7	2768	truth_conditions	danger/distinct	tails	generic	25	purple	30	False	taifels
7	2165	truth_conditions	nondistinctive	shells	generic	26	purple	50	False	javs
7	4267	truth_conditions	danger/distinct	teeth	generic	27	green	10	False	zoovs
7	1583	truth_conditions	bare	scales	generic	28	red	90	True	blins
7	2356	truth_conditions	nondistinctive	spots	generic	29	gold	90	True	stups
8	23231	truth_conditions	danger/distinct	ears	generic	0	pink	90	True	elleps
8	95679	truth_conditions	nondistinctive	scales	generic	1	yellow	70	True	dorbs
8	193133	truth_conditions	danger/distinct	shells	generic	2	orange	90	True	luzaks
8	6219	truth_conditions	bare	teeth	generic	3	pink	70	True	krivels
8	10735	truth_conditions	bare	shells	generic	4	green	10	True	moxes
8	12664	truth_conditions	nondistinctive	legs	generic	5	pink	50	True	feps
8	93210	truth_conditions	danger/distinct	teeth	generic	6	green	50	True	zoovs
8	8487	truth_conditions	nondistinctive	stripes	generic	7	silver	50	True	frams
8	6837	truth_conditions	nondistinctive	tails	generic	8	green	90	True	trufts
8	46224	truth_conditions	danger/distinct	legs	generic	9	silver	10	True	ackles
8	5021	truth_conditions	danger/distinct	fur	generic	10	yellow	70	True	ollers
8	22320	truth_conditions	nondistinctive	fur	generic	11	copper	30	True	kweps
8	4568	truth_conditions	nondistinctive	teeth	generic	12	blue	30	True	thups
8	4616	truth_conditions	nondistinctive	spots	generic	13	gold	10	True	stups
8	29434	truth_conditions	danger/distinct	tails	generic	14	purple	50	True	taifels
8	3773	truth_conditions	bare	legs	generic	15	yellow	30	True	ludinos
8	2409	truth_conditions	bare	tails	generic	16	orange	30	True	zorbs
8	2982	truth_conditions	bare	stripes	generic	17	gold	90	True	daiths
8	23616	truth_conditions	nondistinctive	shells	generic	18	purple	10	True	javs
8	5271	truth_conditions	danger/distinct	feathers	generic	19	gold	10	True	plovs
8	6935	truth_conditions	nondistinctive	feathers	generic	20	red	70	True	noobs
8	3616	truth_conditions	bare	feathers	generic	21	purple	50	True	lorches
8	7136	truth_conditions	bare	ears	generic	22	blue	70	True	cheebas
8	5128	truth_conditions	danger/distinct	stripes	generic	23	copper	30	True	mooks
8	9104	truth_conditions	danger/distinct	scales	generic	24	blue	70	True	reesles
8	8847	truth_conditions	bare	spots	generic	25	copper	90	True	glippets
8	3816	truth_conditions	bare	scales	generic	26	red	10	True	blins
8	3922	truth_conditions	bare	fur	generic	27	silver	50	True	morseths
8	6023	truth_conditions	nondistinctive	ears	generic	28	orange	90	True	kazzes
8	5837	truth_conditions	danger/distinct	spots	generic	29	red	30	True	sapers
9	10234	truth_conditions	nondistinctive	fur	generic	0	copper	70	True	kweps
9	16187	truth_conditions	nondistinctive	shells	generic	1	purple	90	True	javs
9	5067	truth_conditions	nondistinctive	tails	generic	2	green	50	True	trufts
9	6712	truth_conditions	danger/distinct	fur	generic	3	yellow	10	False	ollers
9	136492	truth_conditions	danger/distinct	spots	generic	4	red	90	True	sapers
9	4247	truth_conditions	danger/distinct	scales	generic	5	blue	90	True	reesles
9	28001	truth_conditions	nondistinctive	scales	generic	6	yellow	30	False	dorbs
9	3452	truth_conditions	bare	stripes	generic	7	gold	10	False	daiths
9	5071	truth_conditions	danger/distinct	shells	generic	8	orange	50	True	luzaks
9	3275	truth_conditions	bare	spots	generic	9	copper	50	True	glippets
9	2233	truth_conditions	bare	ears	generic	10	blue	90	True	cheebas
9	4982	truth_conditions	danger/distinct	ears	generic	11	pink	30	True	elleps
9	3286	truth_conditions	bare	shells	generic	12	green	30	False	moxes
9	10031	truth_conditions	danger/distinct	teeth	generic	13	green	70	True	zoovs
9	3452	truth_conditions	nondistinctive	spots	generic	14	gold	90	True	stups
9	4491	truth_conditions	bare	teeth	generic	15	pink	50	False	krivels
9	13045	truth_conditions	danger/distinct	tails	generic	16	purple	50	True	taifels
9	4061	truth_conditions	nondistinctive	feathers	generic	17	red	50	False	noobs
9	3030	truth_conditions	bare	scales	generic	18	red	70	True	blins
9	1810	truth_conditions	bare	legs	generic	19	yellow	90	True	ludinos
9	4533	truth_conditions	nondistinctive	legs	generic	20	pink	10	False	feps
9	5057	truth_conditions	danger/distinct	feathers	generic	21	gold	10	True	plovs
9	1996	truth_conditions	bare	tails	generic	22	orange	70	True	zorbs
9	4273	truth_conditions	danger/distinct	stripes	generic	23	copper	70	True	mooks
9	4188	truth_conditions	nondistinctive	ears	generic	24	orange	30	False	kazzes
9	4319	truth_conditions	nondistinctive	stripes	generic	25	silver	10	False	frams
9	3633	truth_conditions	danger/distinct	legs	generic	26	silver	30	True	ackles
9	2788	truth_conditions	bare	feathers	generic	27	purple	30	False	lorches
9	4905	truth_conditions	nondistinctive	teeth	generic	28	blue	70	True	thups
9	4803	truth_conditions	bare	fur	generic	29	silver	10	False	morseths
10	8876	truth_conditions	nondistinctive	spots	generic	0	gold	50	True	stups
10	4657	truth_conditions	bare	shells	generic	1	green	70	True	moxes
10	7849	truth_conditions	nondistinctive	shells	generic	2	purple	50	True	javs
10	7278	truth_conditions	danger/distinct	fur	generic	3	yellow	70	True	ollers
10	7338	truth_conditions	danger/distinct	stripes	generic	4	copper	10	True	mooks
10	2607	truth_conditions	bare	stripes	generic	5	gold	90	True	daiths
10	2612	truth_conditions	bare	fur	generic	6	silver	50	True	morseths
10	2899	truth_conditions	bare	teeth	generic	7	pink	70	True	krivels
10	4752	truth_conditions	bare	tails	generic	8	orange	30	True	zorbs
10	5366	truth_conditions	nondistinctive	scales	generic	9	yellow	90	True	dorbs
10	3449	truth_conditions	danger/distinct	spots	generic	10	red	90	True	sapers
10	4018	truth_conditions	danger/distinct	tails	generic	11	purple	30	True	taifels
10	5466	truth_conditions	danger/distinct	scales	generic	12	blue	90	True	reesles
10	4118	truth_conditions	danger/distinct	ears	generic	13	pink	50	True	elleps
10	4299	truth_conditions	nondistinctive	fur	generic	14	copper	70	True	kweps
10	3649	truth_conditions	bare	ears	generic	15	blue	10	True	cheebas
10	3588	truth_conditions	nondistinctive	feathers	generic	16	red	30	True	noobs
10	4146	truth_conditions	nondistinctive	teeth	generic	17	blue	70	True	thups
10	4992	truth_conditions	danger/distinct	teeth	generic	18	green	10	True	zoovs
10	3798	truth_conditions	danger/distinct	legs	generic	19	silver	30	True	ackles
10	3580	truth_conditions	bare	scales	generic	20	red	10	True	blins
10	2556	truth_conditions	bare	legs	generic	21	yellow	30	True	ludinos
10	7159	truth_conditions	danger/distinct	shells	generic	22	orange	50	True	luzaks
10	4599	truth_conditions	nondistinctive	ears	generic	23	orange	90	True	kazzes
10	2458	truth_conditions	bare	feathers	generic	24	purple	90	True	lorches
10	3333	truth_conditions	bare	spots	generic	25	copper	50	True	glippets
10	3446	truth_conditions	nondistinctive	stripes	generic	26	silver	10	True	frams
10	5153	truth_conditions	nondistinctive	legs	generic	27	pink	30	True	feps
10	3120	truth_conditions	nondistinctive	tails	generic	28	green	10	True	trufts
10	3391	truth_conditions	danger/distinct	feathers	generic	29	gold	70	True	plovs
11	2075	truth_conditions	bare	ears	generic	0	blue	90	True	cheebas
11	1994	truth_conditions	danger/distinct	scales	generic	1	blue	50	False	reesles
11	2441	truth_conditions	danger/distinct	stripes	generic	2	copper	30	True	mooks
11	1765	truth_conditions	nondistinctive	fur	generic	3	copper	90	False	kweps
11	2521	truth_conditions	nondistinctive	teeth	generic	4	blue	10	True	thups
11	3838	truth_conditions	bare	shells	generic	5	green	10	True	moxes
11	2839	truth_conditions	nondistinctive	tails	generic	6	green	50	True	trufts
11	2784	truth_conditions	bare	feathers	generic	7	purple	50	True	lorches
11	4439	truth_conditions	danger/distinct	feathers	generic	8	gold	30	True	plovs
11	4927	truth_conditions	bare	fur	generic	9	silver	10	True	morseths
11	1784	truth_conditions	bare	legs	generic	10	yellow	70	True	ludinos
11	4856	truth_conditions	danger/distinct	spots	generic	11	red	90	False	sapers
11	2223	truth_conditions	bare	tails	generic	12	orange	90	True	zorbs
11	3473	truth_conditions	danger/distinct	shells	generic	13	orange	90	True	luzaks
11	1895	truth_conditions	danger/distinct	fur	generic	14	yellow	70	True	ollers
11	2160	truth_conditions	danger/distinct	teeth	generic	15	green	70	True	zoovs
11	2191	truth_conditions	bare	teeth	generic	16	pink	30	True	krivels
11	1407	truth_conditions	nondistinctive	feathers	generic	17	red	10	True	noobs
11	1424	truth_conditions	nondistinctive	stripes	generic	18	silver	30	True	frams
11	7200	truth_conditions	nondistinctive	shells	generic	19	purple	30	True	javs
11	1055	truth_conditions	bare	spots	generic	20	copper	50	True	glippets
11	1800	truth_conditions	danger/distinct	ears	generic	21	pink	10	True	elleps
11	1976	truth_conditions	bare	stripes	generic	22	gold	30	True	daiths
11	1535	truth_conditions	nondistinctive	scales	generic	23	yellow	70	True	dorbs
11	1361	truth_conditions	danger/distinct	tails	generic	24	purple	50	True	taifels
11	1985	truth_conditions	nondistinctive	ears	generic	25	orange	70	True	kazzes
11	1773	truth_conditions	nondistinctive	spots	generic	26	gold	90	True	stups
11	1560	truth_conditions	danger/distinct	legs	generic	27	silver	10	True	ackles
11	1445	truth_conditions	bare	scales	generic	28	red	70	True	blins
11	1568	truth_conditions	nondistinctive	legs	generic	29	pink	50	True	feps
12	9586	truth_conditions	bare	ears	generic	0	blue	70	True	cheebas
12	7831	truth_conditions	nondistinctive	stripes	generic	1	silver	30	False	frams
12	3865	truth_conditions	bare	legs	generic	2	yellow	90	True	ludinos
12	3085	truth_conditions	bare	tails	generic	3	orange	30	False	zorbs
12	6868	truth_conditions	nondistinctive	tails	generic	4	green	70	True	trufts
12	4250	truth_conditions	bare	stripes	generic	5	gold	30	False	daiths
12	2564	truth_conditions	nondistinctive	legs	generic	6	pink	50	True	feps
12	3401	truth_conditions	danger/distinct	tails	generic	7	purple	90	True	taifels
12	5767	truth_conditions	danger/distinct	ears	generic	8	pink	70	True	elleps
12	2400	truth_conditions	bare	feathers	generic	9	purple	90	True	lorches
12	3337	truth_conditions	bare	spots	generic	10	copper	10	False	glippets
12	3595	truth_conditions	danger/distinct	fur	generic	11	yellow	10	False	ollers
12	2899	truth_conditions	danger/distinct	spots	generic	12	red	90	True	sapers
12	3102	truth_conditions	danger/distinct	legs	generic	13	silver	50	True	ackles
12	3849	truth_conditions	danger/distinct	feathers	generic	14	gold	50	True	plovs
12	2768	truth_conditions	danger/distinct	teeth	generic	15	green	30	False	zoovs
