Property,Category,Prevalence,Probability
lay eggs,Sharks,0,0.51252
lay eggs,Sharks,0.3,0.03711999999999999
lay eggs,Sharks,0.9,0.04885999999999999
lay eggs,Sharks,0.8,0.03505999999999999
lay eggs,Sharks,0.4,0.03207999999999998
lay eggs,Sharks,0.99,0.11207999999999999
lay eggs,Sharks,0.5,0.03111999999999999
lay eggs,Sharks,0.2,0.047739999999999984
lay eggs,Sharks,0.1,0.08300000000000002
lay eggs,Sharks,0.6,0.028539999999999996
lay eggs,Sharks,0.7,0.03188
