Property,Category,Prevalence,Probability
eat people,Tigers,0.99,0.17884
eat people,Tigers,0.5,0.04556
eat people,Tigers,0.8,0.05587999999999999
eat people,Tigers,0,0.29404
eat people,Tigers,0.9,0.08234
eat people,Tigers,0.1,0.09967999999999999
eat people,Tigers,0.6,0.041319999999999996
eat people,Tigers,0.2,0.06411999999999998
eat people,Tigers,0.4,0.04648
eat people,Tigers,0.7,0.04391999999999998
eat people,Tigers,0.3,0.04781999999999999
