Category,Measure,g,d,a,b,Probability
rough skin,across,0.7881347648799419,0.9621164877898991,0.7582774518914077,0.20383903589849145,0.0006999999999999997
rough skin,across,0.6540269691031426,0.9621164877898991,0.6292501304333884,0.33286635735651066,0.0004999999999999998
rough skin,across,0.6723101334646344,0.9621164877898991,0.6468406643145523,0.3152758234753467,0.0005999999999999994
rough skin,across,0.6422201725654304,0.9621164877898991,0.6178906168164748,0.3442258709734243,0.00030000000000000024
rough skin,across,0.7064041411504149,0.9621164877898991,0.6796430712438774,0.28247341654602176,0.0005999999999999994
rough skin,across,0.7222859892062843,0.9621164877898991,0.6949232591150032,0.2671932286748959,0.0021999999999999997
rough skin,across,0.7638702227268368,0.9621164877898991,0.7349321358172322,0.22718435197266693,0.0006999999999999997
rough skin,across,0.7406905950047076,0.9621164877898991,0.7126306338049399,0.24948585398495926,0.0004999999999999998
rough skin,across,0.7232111371122301,0.9621164877898991,0.6958133591689579,0.2663031286209412,0.0016
rough skin,across,0.7601473943796009,0.9621164877898991,0.7313503412831449,0.23076614650675423,0.0017999999999999993
rough skin,across,0.7853763815946877,0.9621164877898991,0.7556235658530205,0.20649292193687863,0.0005999999999999994
rough skin,across,0.6949816963169724,0.9621164877898991,0.6686533487387517,0.2934631390511474,0.0009999999999999996
rough skin,across,0.8219210575334728,0.9621164877898991,0.7907838011146644,0.17133268667523469,0.0015000000000000002
rough skin,across,0.7798531767912209,0.9621164877898991,0.7503095994461647,0.2118068883437344,0.0028000000000000013
rough skin,across,0.7389475665986538,0.9621164877898991,0.7109536374367893,0.25116285035310976,0.0004
rough skin,across,0.7856949518900365,0.9621164877898991,0.7559300675866957,0.20618642020320346,0.00030000000000000024
rough skin,across,0.7758032446727157,0.9621164877898991,0.7464130929805209,0.21570339480937817,0.00019999999999999985
rough skin,across,0.7062477241270244,0.9621164877898991,0.6794925798467023,0.2826239079431968,0.0011999999999999988
rough skin,across,0.6935549776535481,0.9621164877898991,0.6672806791892337,0.29483580860066544,0.0004999999999999998
rough skin,across,0.7468635907862335,0.9621164877898991,0.7185697748254035,0.24354671296449565,0.00019999999999999985
rough skin,across,0.7410010283347219,0.9621164877898991,0.7129293068301061,0.24918718095979295,0.0025999999999999986
rough skin,across,0.7294131815433502,0.9621164877898991,0.7017804483741442,0.26033603941575495,0.0004999999999999998
rough skin,across,0.7451135078445077,0.9621164877898991,0.7168859911721692,0.24523049661772992,0.0024
rough skin,across,0.7624532505869865,0.9621164877898991,0.7335688435587433,0.22854764423115578,0.00019999999999999985
rough skin,across,0.7573294558096677,0.9621164877898991,0.7286391561234331,0.233477331666466,0.003499999999999999
rough skin,across,0.7038416718132794,0.9621164877898991,0.6771776772451632,0.2849388105447359,0.0010999999999999998
rough skin,across,0.6931125263217837,0.9621164877898991,0.6668549894678985,0.2952614983220006,0.003799999999999998
rough skin,across,0.7887448072433472,0.9621164877898991,0.7588643837074902,0.20325210408240896,0.005199999999999997
rough skin,across,0.6712691015563905,0.9621164877898991,0.6458390703513156,0.31627741743858356,0.0020000000000000013
rough skin,across,0.7589457749854773,0.9621164877898991,0.7301942434520106,0.2319222443378886,0.0032
rough skin,across,0.644425205886364,0.9621164877898991,0.6200121157306712,0.342104372059228,0.0021999999999999997
rough skin,across,0.7967691575177014,0.9621164877898991,0.7665847434102477,0.19553174437965137,0.0012999999999999993
rough skin,across,0.7596716745756567,0.9621164877898991,0.730892643416202,0.23122384437369714,0.0005999999999999994
rough skin,across,0.732716046506539,0.9621164877898991,0.7049581892121717,0.25715829857772743,0.00019999999999999985
rough skin,across,0.7049214313738048,0.9621164877898991,0.6782165317211934,0.28389995606870566,0.00019999999999999985
rough skin,across,0.6913206146564335,0.9621164877898991,0.665130961710002,0.2969855260798971,0.0020000000000000013
rough skin,across,0.6465990180149674,0.9621164877898991,0.6221035762209581,0.3400129115689409,0.0008
rough skin,across,0.6761070296633989,0.9621164877898991,0.6504937207498105,0.3116227670400887,0.0006999999999999997
rough skin,across,0.7422418019268662,0.9621164877898991,0.7141230755607224,0.24799341222917665,0.0020000000000000013
