Category,Measure,g,d,a,b,Probability
silver legs,across,0.8104722604621202,0.9949184954166412,0.8063538419558968,0.18856465346074447,0.007199999999999997
silver legs,across,0.8212928243447095,0.9949184954166412,0.8171194210935222,0.17779907432311903,0.0016
silver legs,across,0.7695567808113992,0.9949184954166412,0.7656462745025513,0.22927222091408994,0.0008
silver legs,across,0.869893702911213,0.9949184954166412,0.8654733340728348,0.12944516134380646,0.0016
silver legs,across,0.7509239478968084,0.9949184954166412,0.7471081244138169,0.24781037100282433,0.0005999999999999994
silver legs,across,0.8567959477659315,0.9949184954166412,0.8524421352303557,0.14247636018628554,0.00019999999999999985
silver legs,across,0.813637575134635,0.9949184954166412,0.8095030720673955,0.18541542334924582,0.007400000000000002
silver legs,across,0.8157413306180388,0.9949184954166412,0.811596137307668,0.1833223581089732,0.0016
silver legs,across,0.8674596373457462,0.9949184954166412,0.8630516372226951,0.13186685819394622,0.005799999999999999
silver legs,across,0.8280500217806548,0.9949184954166412,0.8238422817997261,0.17107621361691516,0.0024
silver legs,across,0.7606271312106401,0.9949184954166412,0.7567620009571662,0.23815649445947507,0.0024
silver legs,across,0.79123505204916,0.9949184954166412,0.7872143875056581,0.20770410791098315,0.0009999999999999996
silver legs,across,0.8400953647214919,0.9949184954166412,0.8358264162752013,0.15909207914144002,0.0028000000000000013
silver legs,across,0.7662351452745497,0.9949184954166412,0.7623415178719065,0.23257697754473472,0.0016
silver legs,across,0.7584933056496084,0.9949184954166412,0.754639018440503,0.24027947697613827,0.0016
silver legs,across,0.7673049592413008,0.9949184954166412,0.7634058955740822,0.231512599842559,0.0033999999999999994
silver legs,across,0.7879898946266621,0.9949184954166412,0.7839857203654763,0.21093277505116487,0.008599999999999997
silver legs,across,0.8155556409619749,0.9949184954166412,0.8114113912344425,0.18350710418219873,0.008200000000000002
silver legs,across,0.8043001731857657,0.9949184954166412,0.800213118169326,0.1947053772473152,0.0048
silver legs,across,0.8515858361497521,0.9949184954166412,0.8472584988202337,0.14765999659640747,0.0021999999999999997
silver legs,across,0.8072777823545039,0.9949184954166412,0.8031755966034257,0.1917428988132155,0.002999999999999998
silver legs,across,0.8095496182795614,0.9949184954166412,0.8054358881838175,0.18948260723282376,0.005799999999999999
silver legs,across,0.833669111598283,0.9949184954166412,0.8294328181866918,0.1654856772299495,0.0009999999999999996
silver legs,across,0.8211647849529982,0.9949184954166412,0.8169920323345667,0.17792646308207455,0.004600000000000001
silver legs,across,0.815514511661604,0.9949184954166412,0.8113704709328,0.18354802448384122,0.0020000000000000013
silver legs,across,0.8291200723033398,0.9949184954166412,0.8249068948557756,0.17001160056086556,0.0020000000000000013
silver legs,across,0.8465514332056046,0.9949184954166412,0.8422496782177213,0.1526688171989199,0.005999999999999996
silver legs,across,0.8146481832955033,0.9949184954166412,0.8105085448182623,0.18440995059837897,0.0032
silver legs,across,0.8118795205373317,0.9949184954166412,0.8077539510325862,0.1871645443840551,0.007999999999999997
silver legs,across,0.8458768781274557,0.9949184954166412,0.8415785508942939,0.1533399445223474,0.0032
silver legs,across,0.8426934415474534,0.9949184954166412,0.8384112909618636,0.1565072044547776,0.009800000000000005
silver legs,across,0.8077943613752723,0.9949184954166412,0.8036895506255325,0.19122894479110877,0.0009999999999999996
silver legs,across,0.825373345753178,0.9949184954166412,0.821179207313751,0.17373928810289016,0.0011999999999999988
silver legs,across,0.7913113702088594,0.9949184954166412,0.7872903178542792,0.20762817756236202,0.00019999999999999985
silver legs,across,0.8583896288182586,0.9949184954166412,0.854027717985111,0.1408907774315302,0.004000000000000003
silver legs,across,0.8308760453946888,0.9949184954166412,0.8266539449618128,0.16826455045482852,0.0024
silver legs,across,0.8191460082307458,0.9949184954166412,0.8149835140354812,0.17993498138116001,0.0014000000000000006
silver legs,across,0.8416062123142183,0.9949184954166412,0.8373295864889604,0.15758890892768085,0.004000000000000003
silver legs,across,0.8416062123142183,0.9954147855751216,0.8377472673694479,0.15766751820567376,0.0009999999999999996
silver legs,across,0.8816415232140571,0.9954147855751216,0.8775990077842443,0.11781577779087737,0.0005999999999999994
silver legs,across,0.8290666062384844,0.9954147855751216,0.8252651580763747,0.1701496274987469,0.008599999999999997
silver legs,across,0.7745045288465917,0.9954147855751216,0.7709532595087907,0.22446152606633094,0.004600000000000001
silver legs,across,0.8026075477246195,0.9954147855751216,0.7989274200192763,0.1964873655558453,0.0005999999999999994
silver legs,across,0.8584158911835402,0.9954147855751216,0.8544798702567407,0.140934915318381,0.003799999999999998
silver legs,across,0.8394379951059818,0.9954147855751216,0.835588991902031,0.15982579367309074,0.002999999999999998
silver legs,across,0.8222452504560351,0.9954147855751216,0.8184750796728564,0.17693970590226524,0.0021999999999999997
silver legs,across,0.8049525723326951,0.9954147855751216,0.8012616921866923,0.19415309338842932,0.0056000000000000025
silver legs,across,0.8721250889357179,0.9954147855751216,0.8681262083976315,0.12728857717749006,0.0016
silver legs,across,0.8723289708141237,0.9954147855751216,0.8683291554339075,0.1270856301412141,0.0021999999999999997
silver legs,across,0.8284603685606271,0.9954147855751216,0.8246617001282629,0.17075308544685877,0.0004
silver legs,across,0.859743824461475,0.9954147855751216,0.8558017146758542,0.13961307089926747,0.0008
silver legs,across,0.8078879010863602,0.9954147855751216,0.8041835618286144,0.1912312237465073,0.004199999999999997
silver legs,across,0.8672423996031284,0.9954147855751216,0.863265907242602,0.1321488783325196,0.0028000000000000013
silver legs,across,0.8315990353003144,0.9954147855751216,0.8277859754079405,0.16762881016718115,0.004000000000000003
silver legs,across,0.8329013688489795,0.9954147855751216,0.8290823374780322,0.16633244809708944,0.0035999999999999986
silver legs,across,0.8255672596860677,0.9954147855751216,0.8217818567782479,0.1736329287968738,0.0024
silver legs,across,0.8137864023447037,0.9954147855751216,0.8100550171939028,0.18535976838121876,0.0114
silver legs,across,0.8059987074229866,0.9954147855751216,0.8023030305232774,0.1931117550518442,0.010000000000000002
silver legs,across,0.7921998884994537,0.9954147855751216,0.788567482143319,0.2068473034318027,0.0011999999999999988
silver legs,across,0.8535259861964732,0.9954147855751216,0.8496123865325567,0.145802399042565,0.010800000000000002
silver legs,across,0.8265353022143245,0.9954147855751216,0.8227454606239402,0.17266932495118148,0.0008
silver legs,across,0.8626428886782378,0.9954147855751216,0.8586874860615517,0.13672729951357004,0.002999999999999998
silver legs,across,0.832031911239028,0.9954147855751216,0.8282168665176557,0.16719791905746598,0.014599999999999995
silver legs,across,0.8422086362261325,0.9954147855751216,0.8383469290385513,0.15706785653657032,0.0025999999999999986
silver legs,across,0.8639108596835285,0.9954147855751216,0.8599496431478986,0.13546514242722307,0.008399999999999994
silver legs,across,0.8583102100528777,0.9954147855751216,0.8543746736967228,0.1410401118783988,0.0017999999999999993
silver legs,across,0.8549142547417432,0.9954147855751216,0.8509942895688672,0.1444204960062544,0.0017999999999999993
silver legs,across,0.834340761648491,0.9954147855751216,0.8305151303529164,0.16489965522220526,0.0009999999999999996
silver legs,across,0.8205423448234797,0.9954147855751216,0.8167799822277715,0.17863480334735013,0.00019999999999999985
silver legs,across,0.8581974629778415,0.9954147855751216,0.8542624435912015,0.14115234198392015,0.0011999999999999988
silver legs,across,0.8338326101657003,0.9954147855751216,0.8300093088536346,0.16540547672148706,0.006799999999999999
silver legs,across,0.8040836988948286,0.9954147855751216,0.8003968027198465,0.1950179828552752,0.0017999999999999993
silver legs,across,0.7996441826689988,0.9954147855751216,0.7959776426278549,0.19943714294726675,0.0020000000000000013
silver legs,across,0.8382385515142232,0.9954147855751216,0.834395048016331,0.1610197375587906,0.00019999999999999985
silver legs,across,0.8441847076173872,0.9954147855751216,0.8403139397187582,0.15510084585636344,0.0021999999999999997
silver legs,across,0.8081350100692362,0.9954147855751216,0.8044295377638174,0.19098524781130416,0.00019999999999999985
silver legs,across,0.7880942458286881,0.9954147855751216,0.7844806647245508,0.21093412085057084,0.0192
silver legs,across,0.7865623210091144,0.9954147855751216,0.7829557641087576,0.21245902146636406,0.016400000000000005
silver legs,across,0.7749052599538118,0.9954147855751216,0.7713521531779575,0.2240626323971642,0.0004
silver legs,across,0.8088098142761737,0.9954147855751216,0.8051012478487715,0.19031353772635023,0.0009999999999999996
silver legs,across,0.8306566432584077,0.9954147855751216,0.8268479044356182,0.1685668811395034,0.0242
silver legs,across,0.8137676231563091,0.9954147855751216,0.8100363241121138,0.1853784614630078,0.0008
silver legs,across,0.7873826555442065,0.9954147855751216,0.7837723372341062,0.21164244834101548,0.0048
silver legs,across,0.8578288236167282,0.9954147855751216,0.8538954945206043,0.1415192910545173,0.0025999999999999986
silver legs,across,0.8754980519879609,0.9954147855751216,0.8714837056910328,0.1239310798840888,0.004600000000000001
silver legs,across,0.819926610449329,0.9954147855751216,0.8161670711277551,0.1792477144473665,0.0014000000000000006
silver legs,across,0.8513385928235948,0.9954147855751216,0.8474350228273244,0.14797976274779723,0.004000000000000003
silver legs,across,0.8100722995586693,0.9954147855751216,0.8063579443655385,0.1890568412095831,0.005199999999999997
silver legs,across,0.845717953518033,0.9954147855751216,0.8418401553581836,0.1535746302169381,0.00019999999999999985
silver legs,across,0.8165215789340436,0.9954147855751216,0.8127776524120908,0.18263713316303082,0.0011999999999999988
silver legs,across,0.8269844690803438,0.9954147855751216,0.8231925679635663,0.17222221761155537,0.010399999999999994
silver legs,across,0.8417972321622074,0.9954147855751216,0.8379374113504745,0.1574773742246471,0.008200000000000002
silver legs,across,0.8636796358041465,0.9954147855751216,0.8597194794795837,0.13569530609553798,0.008399999999999994
silver legs,across,0.7622966051567346,0.9954147855751216,0.7588013117667342,0.23661347380838751,0.00019999999999999985
silver legs,across,0.8018008363433182,0.9954147855751216,0.7981244075826374,0.19729037799248433,0.0005999999999999994
silver legs,across,0.842130892444402,0.9954147855751216,0.8382695417287302,0.15714524384639142,0.006399999999999995
silver legs,across,0.8232883894816041,0.9954147855751216,0.8195134356823182,0.17590134989280345,0.007999999999999997
silver legs,across,0.8761001739185303,0.9954147855751216,0.8720830667634406,0.12333171881168098,0.0048
silver legs,across,0.7795371399261057,0.9954147855751216,0.7759627949873882,0.21945199058773351,0.002999999999999998
silver legs,across,0.7919027227908373,0.9954147855751216,0.7882716790031963,0.20714310657192536,0.0005999999999999994
silver legs,across,0.8515289244242013,0.9954147855751216,0.8476244817167302,0.1477903038583914,0.0005999999999999994
silver legs,across,0.7892538553569466,0.9954147855751216,0.7856349571944731,0.20977982838064857,0.006799999999999999
silver legs,across,0.8306145544629544,0.9954147855751216,0.8268060086263169,0.1686087769488047,0.022
silver legs,across,0.7883269498124719,0.9954147855751216,0.7847123017106714,0.21070248386445029,0.0011999999999999988
silver legs,across,0.8187514715828001,0.9954147855751216,0.8149973205249084,0.18041746505021333,0.003799999999999998
silver legs,across,0.8376352456398308,0.9954147855751216,0.8337945084287366,0.1616202771463851,0.006599999999999997
silver legs,across,0.8437308904249221,0.9954147855751216,0.8398622033754303,0.15555258219969134,0.0025999999999999986
silver legs,across,0.8126789662055671,0.9954147855751216,0.8089526588869261,0.1864621266881955,0.007199999999999997
silver legs,across,0.8447770441416651,0.9954147855751216,0.8409035602530607,0.15451122532206102,0.0008
silver legs,across,0.8331319934222847,0.9954147855751216,0.8293119045882172,0.16610288098690443,0.0014000000000000006
silver legs,across,0.7827750970609486,0.9954147855751216,0.7791859053944692,0.21622888018065245,0.0017999999999999993
