Category,Measure,g,d,a,b,Probability
fur,across,0.7874573958106339,0.9911024244502187,0.7804509341391748,0.21065149031104394,0.004600000000000001
fur,across,0.8210001713596284,0.9911024244502187,0.8136952603085728,0.17740716414164595,0.0025999999999999986
fur,across,0.8349009603261948,0.9911024244502187,0.8274723659551074,0.1636300584951112,0.0004999999999999998
fur,across,0.8094095012638718,0.9911024244502187,0.8022077190756657,0.188894705374553,0.004100000000000001
fur,across,0.7874955586157739,0.9911024244502187,0.7804887573878728,0.21061366706234586,0.0015000000000000002
fur,across,0.7747415963094682,0.9911024244502187,0.7678482744247465,0.2232541500254722,0.0032999999999999987
fur,across,0.7783816533628851,0.9911024244502187,0.7714559437955252,0.21964648065469353,0.003099999999999999
fur,across,0.8266574752051383,0.9911024244502187,0.8193022278657092,0.17180019658450954,0.0008999999999999997
fur,across,0.8249873351305723,0.9911024244502187,0.8176469479886352,0.17345547646158338,0.011800000000000008
fur,across,0.793533701216802,0.9911024244502187,0.7864731751589279,0.20462924929129078,0.00019999999999999985
fur,across,0.7781176469288766,0.9911024244502187,0.7711942863787089,0.2199081380715098,0.003499999999999999
fur,across,0.8434669682756066,0.9911024244502187,0.8359621572016294,0.15514026724858926,0.0008
fur,across,0.7872941934037954,0.9911024244502187,0.780289183838081,0.21081324061213774,0.00019999999999999985
fur,across,0.8314101467840374,0.9911024244502187,0.8240126121901716,0.16708981226004707,0.004199999999999997
fur,across,0.7833255473524332,0.9911024244502187,0.7763558491147912,0.21474657533542754,0.007400000000000002
fur,across,0.7899577291682363,0.9911024244502187,0.7829290205918282,0.2081734038583905,0.0006999999999999997
fur,across,0.8029317311011255,0.9911024244502187,0.7957875853623365,0.19531483908788216,0.0010999999999999998
fur,across,0.8263838137499988,0.9911024244502187,0.8190310013340418,0.1720714231161769,0.0017999999999999993
fur,across,0.7902186177670956,0.9911024244502187,0.783187587914669,0.20791483653554962,0.0010999999999999998
fur,across,0.8578086046036333,0.9911024244502187,0.8501761877369199,0.1409262367132987,0.00030000000000000024
fur,across,0.7896687295287848,0.9911024244502187,0.7826425923485025,0.20845983210171612,0.0032999999999999987
fur,across,0.7578526975121349,0.9911024244502187,0.7511096458804151,0.23999277856980356,0.0006999999999999997
fur,across,0.8529029255732894,0.9911024244502187,0.8453141573563715,0.14578826709384715,0.0008
fur,across,0.8130771855358034,0.9911024244502187,0.805842769849695,0.18525965460052363,0.0020999999999999986
fur,across,0.7843453963287175,0.9911024244502187,0.7773666239077596,0.21373580054245914,0.0006999999999999997
fur,across,0.8522282857447863,0.9911024244502187,0.8446455201867114,0.14645690426350727,0.0011999999999999988
