Category,Measure,g,d,a,b,Probability
big claws,across,0.7245962829329073,0.9601911646313965,0.6957509487969292,0.2644402158344673,0.004199999999999997
big claws,across,0.6769356052391231,0.9601911646313965,0.6499875871750129,0.3102035774563836,0.0005999999999999994
big claws,across,0.795668461592868,0.9601911646313965,0.7639938267973275,0.19619733783406904,0.00019999999999999985
big claws,across,0.6945308768190444,0.9601911646313965,0.6668824114853432,0.2933087531460533,0.0005999999999999994
big claws,across,0.6930669185239822,0.9601911646313965,0.6654767316650356,0.2947144329663609,0.005000000000000001
big claws,across,0.7079213073011488,0.9601911646313965,0.6797397845248708,0.28045138010652576,0.0020000000000000013
big claws,across,0.7269825625699013,0.9601911646313965,0.6980422334207107,0.26214893121068583,0.00019999999999999985
big claws,across,0.7245794630143791,0.9601911646313965,0.6957347984597686,0.26445636617162793,0.006999999999999998
big claws,across,0.6376039935275912,0.9601911646313965,0.6122217211188873,0.3479694435125093,0.0021999999999999997
big claws,across,0.8432250381447375,0.9601911646313965,0.8096572314225492,0.15053393320884728,0.0032
big claws,across,0.7054050760343671,0.9601911646313965,0.6773237214943377,0.2828674431370588,0.0004
big claws,across,0.7809135615825653,0.9601911646313965,0.7498263021724152,0.21036486245898134,0.006799999999999999
big claws,across,0.7384990856517106,0.9601911646313965,0.7091002971311375,0.25109086750025905,0.00019999999999999985
big claws,across,0.7601931258104742,0.9601911646313965,0.7299307228167409,0.2302604418146556,0.0009999999999999996
big claws,across,0.7091908459551632,0.9601911646313965,0.6809587843236136,0.279232380307783,0.00019999999999999985
big claws,across,0.7890558429062366,0.9601911646313965,0.7576444487593477,0.2025467158720489,0.0028000000000000013
big claws,across,0.7671839620452374,0.9601911646313965,0.7366432620027457,0.2235479026286509,0.0056000000000000025
big claws,across,0.7251661617774516,0.9601911646313965,0.696298141428371,0.26389302320302555,0.0017999999999999993
big claws,across,0.7312028331216425,0.9601911646313965,0.7020944999168466,0.25809666471454995,0.0004
big claws,across,0.7880334188230336,0.9601911646313965,0.7566627261881497,0.20352843844324686,0.0048
big claws,across,0.733151133172214,0.9601911646313965,0.7039652404114563,0.2562259242199402,0.004399999999999999
big claws,across,0.7228938129264861,0.9601911646313965,0.6941162521387136,0.2660749124926829,0.0004
big claws,across,0.7338429202791303,0.9601911646313965,0.7046294882793233,0.2555616763520733,0.005000000000000001
big claws,across,0.7898218689952046,0.9601911646313965,0.7583799802418518,0.20181118438954476,0.0024
big claws,across,0.7805733024142683,0.9601911646313965,0.7494995883253315,0.210691576306065,0.0009999999999999996
big claws,across,0.7001813419628888,0.9601911646313965,0.6723079381925203,0.2878832264388762,0.0016
big claws,across,0.7542826065327972,0.9601911646313965,0.724255494427932,0.23593567020346454,0.0016
big claws,across,0.7677821810357273,0.9601911646313965,0.7372176665919287,0.22297349803946784,0.0025999999999999986
big claws,across,0.8127212231047451,0.9601911646313965,0.7803677377335984,0.17982342689779823,0.0017999999999999993
big claws,across,0.664088070159778,0.9601911646313965,0.6376514975045338,0.3225396671268627,0.0011999999999999988
big claws,across,0.8027662134263664,0.9601911646313965,0.770809025396599,0.1893821392347975,0.0004
big claws,across,0.7959506139159203,0.9601911646313965,0.7642647469650026,0.19592641766639401,0.0025999999999999986
big claws,across,0.7954981601797044,0.9601911646313965,0.7638303048850836,0.1963608597463129,0.00019999999999999985
big claws,across,0.7973331261891872,0.9601911646313965,0.7655922230347879,0.19459894159660865,0.003799999999999998
big claws,across,0.7363503610249609,0.9601911646313965,0.7070371107293065,0.25315405390209006,0.002999999999999998
big claws,across,0.7019203566014767,0.9601911646313965,0.673977724683657,0.2862134399477395,0.007999999999999997
big claws,across,0.7809534845873713,0.9601911646313965,0.7498646358888955,0.21032652874250105,0.00019999999999999985
big claws,across,0.7038052210118622,0.9601911646313965,0.6757875548370373,0.2844036097943592,0.004000000000000003
big claws,across,0.783777492120862,0.9601911646313965,0.7525762229714057,0.2076149416599908,0.004399999999999999
big claws,across,0.6807685873936862,0.9601911646313965,0.6536679827740142,0.30652318185738237,0.004399999999999999
big claws,across,0.670620076591149,0.9601911646313965,0.6439234723672517,0.31626769226414486,0.0004
big claws,across,0.7042999800760299,0.9601911646313965,0.6762626181190725,0.283928546512324,0.0033999999999999994
big claws,across,0.7429593324195594,0.9601911646313965,0.7133829866697016,0.24680817796169494,0.0004
big claws,across,0.7929812131915241,0.9601911646313965,0.7614135546251873,0.19877761000620922,0.003799999999999998
big claws,across,0.7758821095339954,0.9601911646313965,0.7449951463701118,0.21519601826128473,0.00019999999999999985
big claws,across,0.7585224832873791,0.9601911646313965,0.7283265866268076,0.23186457800458893,0.0004
big claws,across,0.7376151238568127,0.9601911646313965,0.7082515248258048,0.25193963980559175,0.0014000000000000006
big claws,across,0.7303082109428942,0.9601911646313965,0.7012354916051292,0.2589556730262673,0.0008
big claws,across,0.7169911235105246,0.9601911646313965,0.6884485419139441,0.2717426227174524,0.0014000000000000006
big claws,across,0.7760757068172097,0.9601911646313965,0.7451810367709508,0.21501012786044568,0.007800000000000002
big claws,across,0.7752473489381373,0.9601911646313965,0.7443856548543127,0.21580550977708382,0.0008
big claws,across,0.7169677636120468,0.9601911646313965,0.688426111945819,0.2717650526855775,0.00019999999999999985
