Category,Measure,g,d,a,b,Probability
yellow fur,within,0.7868561197537929,0.9654080029577017,0.7596371951865554,0.20577080777114634,0.0016
yellow fur,within,0.7319896498229355,0.9654080029577017,0.7066686660212675,0.2587393369364342,0.0017999999999999993
yellow fur,within,0.748881455976516,0.9654080029577017,0.7229761508663443,0.24243185209135737,0.0061
yellow fur,within,0.7470967306289822,0.9654080029577017,0.7212531627327536,0.244154840224948,0.0004999999999999998
yellow fur,within,0.7631417561788112,0.9654080029577017,0.7367431588062194,0.22866484415148228,0.00030000000000000024
yellow fur,within,0.7213269923813641,0.9654080029577017,0.696374851194378,0.26903315176332365,0.0020000000000000013
yellow fur,within,0.7804097384214401,0.9654080029577017,0.7534138070581848,0.21199419589951682,0.0008
yellow fur,within,0.7697427703533322,0.9654080029577017,0.7431158307179392,0.2222921722397625,0.0001000000000000001
yellow fur,within,0.7454463399481028,0.9654080029577017,0.719659862361426,0.24574814059627573,0.0009999999999999996
yellow fur,within,0.7131763540674001,0.9654080029577017,0.6885061597368635,0.27690184322083816,0.0004999999999999998
yellow fur,within,0.6559638984035701,0.9654080029577017,0.6332727971701393,0.3321352057875624,0.00019999999999999985
yellow fur,within,0.6528067516628653,0.9654080029577017,0.6302248624401511,0.3351831405175506,0.0001000000000000001
yellow fur,within,0.733653204748407,0.9654080029577017,0.7082746752596775,0.25713332769802427,0.0004
yellow fur,within,0.7696372263599187,0.9654080029577017,0.7430139377020337,0.22239406525566796,0.0021999999999999997
yellow fur,within,0.6637386588845402,0.9654080029577017,0.6407786131595471,0.32462938979815453,0.00019999999999999985
yellow fur,within,0.8157600704580545,0.9654080029577017,0.7875413005135444,0.17786670244415723,0.0025999999999999986
yellow fur,within,0.7440340190660208,0.9654080029577017,0.7182963964791197,0.24711160647858196,0.0023000000000000004
yellow fur,within,0.7440340190660208,0.9673197055235505,0.7197187682224471,0.24760093730110347,0.0035999999999999986
yellow fur,within,0.7826150776818395,0.9673197055235505,0.7570389864814876,0.21028071904206294,0.0016999999999999997
yellow fur,within,0.7212144511286169,0.9673197055235505,0.6976449504850628,0.26967475503848765,0.0010999999999999998
