Property,Theta,Gamma,Delta,Predictive,Probability
have manes,0.15414851461537182,0.5946656852029264,1.2454545474611223,0,0.00019999999999999985
have manes,0.19010849785991013,0.5946656852029264,1.2454545474611223,0,0.0025000000000000005
have manes,0.1691972971893847,0.5946656852029264,1.2454545474611223,0,0.0015000000000000002
have manes,0.13821743335574865,0.5946656852029264,1.2454545474611223,0,0.005100000000000003
have manes,0.13821743335574865,0.5946656852029264,1.2454545474611223,0.9999535485869521,0.0001000000000000001
have manes,0.13821743335574865,0.5946656852029264,1.2454545474611223,0.004048661469144025,0.0001000000000000001
have manes,0.15013360022567213,0.5946656852029264,1.2454545474611223,0,0.0014000000000000006
have manes,0.15013360022567213,0.5946656852029264,1.2454545474611223,0.9776242679451046,0.0008999999999999997
have manes,0.15013360022567213,0.5946656852029264,1.2454545474611223,0.9994988032149853,0.00030000000000000024
have manes,0.15013360022567213,0.5946656852029264,1.2454545474611223,0.23554364661947635,0.0004999999999999998
have manes,0.1294096326455474,0.5946656852029264,1.2454545474611223,0,0.0033999999999999994
have manes,0.1294096326455474,0.5946656852029264,1.2454545474611223,0.3019675865687904,0.0004
have manes,0.1294096326455474,0.5946656852029264,1.2454545474611223,0.6500639270174984,0.0001000000000000001
have manes,0.1294096326455474,0.5946656852029264,1.2454545474611223,0.9248455506572013,0.0001000000000000001
have manes,0.1294096326455474,0.5946656852029264,1.2454545474611223,0.9998624856896517,0.00030000000000000024
have manes,0.1294096326455474,0.5946656852029264,1.2454545474611223,0.7622102757245439,0.0001000000000000001
have manes,0.1294096326455474,0.5946656852029264,1.2454545474611223,0.7925647430144684,0.00019999999999999985
have manes,0.1294096326455474,0.5946656852029264,1.2454545474611223,0.9759514466654198,0.0004999999999999998
have manes,0.1294096326455474,0.5946656852029264,1.2454545474611223,0.11454779764372308,0.0001000000000000001
have manes,0.1294096326455474,0.5946656852029264,1.2454545474611223,0.28516707725959384,0.0001000000000000001
have manes,0.17386223282665014,0.5946656852029264,1.2454545474611223,0,0.0048
have manes,0.17386223282665014,0.5946656852029264,1.2454545474611223,0.02147660639046596,0.00019999999999999985
have manes,0.17386223282665014,0.6101280453149229,1.2454545474611223,0,0.0004999999999999998
have manes,0.17386223282665014,0.6090114947874099,1.2454545474611223,0,0.0028000000000000013
have manes,0.17386223282665014,0.6090114947874099,1.2454545474611223,0.03847725774872522,0.00019999999999999985
have manes,0.17386223282665014,0.6090114947874099,1.2454545474611223,0.9493704475366519,0.00019999999999999985
have manes,0.17386223282665014,0.6090114947874099,1.2454545474611223,0.999758402949632,0.00030000000000000024
have manes,0.17386223282665014,0.6090114947874099,1.2454545474611223,0.307399181254021,0.00019999999999999985
have manes,0.17386223282665014,0.6146545610390604,1.2454545474611223,0.307399181254021,0.0011999999999999988
have manes,0.17386223282665014,0.6146545610390604,1.2454545474611223,0,0.00030000000000000024
have manes,0.17386223282665014,0.5986381843686104,1.2454545474611223,0,0.004399999999999999
have manes,0.17386223282665014,0.5986381843686104,1.2454545474611223,0.13651292847621677,0.0001000000000000001
have manes,0.17386223282665014,0.5986381843686104,1.2454545474611223,0.5328860249080352,0.00030000000000000024
have manes,0.17386223282665014,0.5986381843686104,1.2454545474611223,0.8912889446090336,0.00019999999999999985
have manes,0.17386223282665014,0.5986381843686104,1.2454545474611223,0.47328039786367054,0.00030000000000000024
have manes,0.17386223282665014,0.5986381843686104,1.2454545474611223,0.839993270075803,0.0001000000000000001
have manes,0.17386223282665014,0.6371976470109075,1.2454545474611223,0,0.0016999999999999997
have manes,0.17386223282665014,0.6351831455249339,1.2454545474611223,0,0.010399999999999994
have manes,0.1763814624864608,0.6351831455249339,1.2454545474611223,0,0.0009999999999999996
have manes,0.1763814624864608,0.6351831455249339,1.2454545474611223,0.9527172680368481,0.00030000000000000024
have manes,0.1763814624864608,0.6351831455249339,1.2454545474611223,0.6257300298085402,0.0001000000000000001
have manes,0.1763814624864608,0.6351831455249339,1.2454545474611223,0.35866706412613647,0.0001000000000000001
have manes,0.1909266277216375,0.6351831455249339,1.2454545474611223,0,0.003099999999999999
have manes,0.1909266277216375,0.61295171151869,1.2454545474611223,0,0.0004
have manes,0.1909266277216375,0.6266044289804995,1.2454545474611223,0,0.0032999999999999987
have manes,0.1909266277216375,0.6266044289804995,1.2454545474611223,0.4504895209110639,0.0001000000000000001
have manes,0.1909266277216375,0.6266044289804995,1.2454545474611223,0.8480310529702798,0.00030000000000000024
have manes,0.1909266277216375,0.6266044289804995,1.2454545474611223,0.7268587344421403,0.0004
have manes,0.1909266277216375,0.6266044289804995,1.2454545474611223,0.7520311740175908,0.00030000000000000024
have manes,0.1909266277216375,0.6266044289804995,1.2454545474611223,0.5834075621488364,0.0001000000000000001
have manes,0.1909266277216375,0.6266044289804995,1.2454545474611223,0.9943227112536276,0.00019999999999999985
have manes,0.1909266277216375,0.6266044289804995,1.2454545474611223,0.3759040911132644,0.00019999999999999985
have manes,0.1909266277216375,0.634255112381652,1.2454545474611223,0,0.0025999999999999986
have manes,0.1909266277216375,0.634255112381652,1.2454545474611223,0.0674892663765501,0.00019999999999999985
have manes,0.1909266277216375,0.634255112381652,1.2454545474611223,0.4844796757818904,0.00030000000000000024
have manes,0.1909266277216375,0.634255112381652,1.2454545474611223,0.808087426446647,0.0001000000000000001
have manes,0.1909266277216375,0.634255112381652,1.2454545474611223,0.10647011871337655,0.0005999999999999994
have manes,0.1909266277216375,0.634255112381652,1.2454545474611223,0.7946748775966729,0.00030000000000000024
have manes,0.1909266277216375,0.634255112381652,1.2454545474611223,0.8659350339571705,0.0004999999999999998
have manes,0.1909266277216375,0.634255112381652,1.2454545474611223,0.9999987823511148,0.00019999999999999985
have manes,0.1909266277216375,0.6681200913153589,1.2454545474611223,0,0.0021999999999999997
have manes,0.1909266277216375,0.6681200913153589,1.2454545474611223,0.9247560177072165,0.00030000000000000024
have manes,0.1909266277216375,0.6681200913153589,1.2454545474611223,0.9827249780144142,0.0001000000000000001
have manes,0.1909266277216375,0.6681200913153589,1.2454545474611223,0.7381145263980555,0.00030000000000000024
have manes,0.1909266277216375,0.6681200913153589,1.2454545474611223,0.22140945762511038,0.00019999999999999985
have manes,0.1909266277216375,0.6048593989107758,1.2454545474611223,0,0.0006999999999999997
have manes,0.1909266277216375,0.6048593989107758,1.2454545474611223,0.5740106852496766,0.0001000000000000001
have manes,0.1909266277216375,0.6048593989107758,1.2454545474611223,0.9020940129387237,0.00030000000000000024
have manes,0.1909266277216375,0.6048593989107758,1.2454545474611223,0.05325144997053802,0.0004
have manes,0.1909266277216375,0.6048593989107758,1.2454545474611223,0.5774738843935366,0.00019999999999999985
have manes,0.1909266277216375,0.6048593989107758,1.2454545474611223,0.6868640683356874,0.00019999999999999985
have manes,0.1909266277216375,0.6516924924217165,1.2454545474611223,0.6868640683356874,0.0001000000000000001
have manes,0.1909266277216375,0.6516924924217165,1.2454545474611223,0,0.006199999999999998
have manes,0.1909266277216375,0.6516924924217165,1.2454545474611223,0.02333349539962091,0.00030000000000000024
have manes,0.1909266277216375,0.6263618119992316,1.2454545474611223,0,0.0004
have manes,0.175739316502586,0.6263618119992316,1.2454545474611223,0,0.0008
have manes,0.17461485625244677,0.6263618119992316,1.2454545474611223,0,0.0004
have manes,0.17461485625244677,0.6263618119992316,1.2454545474611223,0.3406858891999145,0.0004999999999999998
have manes,0.20898676826618612,0.6263618119992316,1.2454545474611223,0,0.0017999999999999993
have manes,0.20898676826618612,0.6263618119992316,1.2454545474611223,0.8953704252512961,0.00019999999999999985
have manes,0.20898676826618612,0.6263618119992316,1.2454545474611223,0.3405060399602978,0.0001000000000000001
have manes,0.20898676826618612,0.6263618119992316,1.2454545474611223,0.15834182928166315,0.00019999999999999985
have manes,0.20898676826618612,0.6263618119992316,1.2454545474611223,0.9582188120390545,0.00019999999999999985
have manes,0.20898676826618612,0.6134260373655707,1.2454545474611223,0.9582188120390545,0.00030000000000000024
have manes,0.20898676826618612,0.6134260373655707,1.2454545474611223,0,0.0001000000000000001
have manes,0.20898676826618612,0.6590188913978636,1.2454545474611223,0,0.0016999999999999997
have manes,0.20898676826618612,0.5424457062035799,1.2454545474611223,0,0.006299999999999998
have manes,0.20898676826618612,0.6695212153717875,1.2454545474611223,0,0.0001000000000000001
have manes,0.1366309409495443,0.6695212153717875,1.2454545474611223,0,0.0005999999999999994
have manes,0.1366309409495443,0.6695212153717875,1.2454545474611223,0.8755744677469586,0.0001000000000000001
have manes,0.1366309409495443,0.6695212153717875,1.2454545474611223,0.9873155907844386,0.00019999999999999985
have manes,0.1366309409495443,0.6695212153717875,1.2454545474611223,0.9884478309500315,0.0001000000000000001
have manes,0.1366309409495443,0.6578164608217776,1.2454545474611223,0,0.0016
have manes,0.1366309409495443,0.5971704495605081,1.2454545474611223,0,0.003099999999999999
have manes,0.1366309409495443,0.5971704495605081,1.2454545474611223,0.7779343448193883,0.0004
have manes,0.1366309409495443,0.5971704495605081,1.2251487118192017,0,0.0021999999999999997
have manes,0.1366309409495443,0.5971704495605081,1.2251487118192017,0.9776997351792143,0.0001000000000000001
have manes,0.1366309409495443,0.5971704495605081,1.2251487118192017,0.7955686836124356,0.00030000000000000024
have manes,0.1366309409495443,0.5971704495605081,1.2251487118192017,0.0074955452398672824,0.0001000000000000001
have manes,0.1366309409495443,0.5971704495605081,1.2251487118192017,0.9817050466689413,0.00030000000000000024
have manes,0.1366309409495443,0.5971704495605081,1.2251487118192017,0.8518223468345756,0.0001000000000000001
have manes,0.18410384049639106,0.5971704495605081,1.2251487118192017,0,0.0015000000000000002
have manes,0.18410384049639106,0.5870249948929995,1.2251487118192017,0,0.005400000000000001
have manes,0.18410384049639106,0.5870249948929995,1.2251487118192017,0.6290888789800667,0.0004
have manes,0.18410384049639106,0.5870249948929995,1.2251487118192017,0.9765576923406983,0.0001000000000000001
have manes,0.18410384049639106,0.5870249948929995,1.2251487118192017,0.9018913235242081,0.0001000000000000001
have manes,0.18410384049639106,0.6113255664240569,1.2251487118192017,0,0.0012999999999999993
have manes,0.18410384049639106,0.6113255664240569,1.2251487118192017,0.7274033123069795,0.0001000000000000001
have manes,0.18410384049639106,0.6113255664240569,1.2251487118192017,0.1009997609032619,0.00030000000000000024
have manes,0.18410384049639106,0.6113255664240569,1.2251487118192017,0.40651495345168004,0.00019999999999999985
have manes,0.18410384049639106,0.6113255664240569,1.2251487118192017,0.44266426345014565,0.00030000000000000024
have manes,0.18410384049639106,0.6241018821019679,1.2251487118192017,0,0.0005999999999999994
have manes,0.18410384049639106,0.6241018821019679,1.2251487118192017,0.704894640009058,0.0001000000000000001
have manes,0.18410384049639106,0.6241018821019679,1.2251487118192017,0.9430929017708138,0.0001000000000000001
have manes,0.16170486295595765,0.6241018821019679,1.2251487118192017,0.9430929017708138,0.0001000000000000001
have manes,0.16170486295595765,0.6241018821019679,1.2251487118192017,0,0.0028999999999999994
have manes,0.16170486295595765,0.6241018821019679,1.2251487118192017,0.9828654450265717,0.0004999999999999998
have manes,0.16170486295595765,0.6241018821019679,1.2251487118192017,0.9997038794599479,0.00019999999999999985
have manes,0.16170486295595765,0.6241018821019679,1.1803378816694021,0,0.0016999999999999997
have manes,0.16170486295595765,0.6241018821019679,1.1803378816694021,0.922056512277838,0.0001000000000000001
have manes,0.16170486295595765,0.6241018821019679,1.1803378816694021,0.9690773198618275,0.0001000000000000001
have manes,0.16170486295595765,0.6060984360519797,1.1803378816694021,0,0.0021999999999999997
have manes,0.16170486295595765,0.5704390318132937,1.1803378816694021,0,0.0004
have manes,0.16170486295595765,0.5704390318132937,1.1803378816694021,0.5158948628427231,0.00019999999999999985
have manes,0.16170486295595765,0.5637838465627283,1.1803378816694021,0,0.003700000000000001
have manes,0.16170486295595765,0.5489929483737797,1.1803378816694021,0,0.0024
have manes,0.16170486295595765,0.6513696399051696,1.1803378816694021,0,0.004199999999999997
have manes,0.16170486295595765,0.6513696399051696,1.1803378816694021,0.36633269939056307,0.0004999999999999998
have manes,0.16170486295595765,0.6513696399051696,1.1803378816694021,0.9322766665209689,0.00019999999999999985
have manes,0.16170486295595765,0.6513696399051696,1.1803378816694021,0.12452339936634071,0.00019999999999999985
have manes,0.16170486295595765,0.598521615145728,1.1803378816694021,0.12452339936634071,0.00019999999999999985
have manes,0.16170486295595765,0.598521615145728,1.1803378816694021,0.7979914529219364,0.00030000000000000024
have manes,0.16170486295595765,0.598521615145728,1.1803378816694021,0.968286808803751,0.0001000000000000001
have manes,0.16170486295595765,0.598521615145728,1.1803378816694021,0,0.0035999999999999986
have manes,0.16170486295595765,0.598521615145728,1.1803378816694021,0.660296298416539,0.0009999999999999996
have manes,0.16170486295595765,0.55519715603441,1.1803378816694021,0.660296298416539,0.0004999999999999998
have manes,0.16170486295595765,0.55519715603441,1.1803378816694021,0,0.001899999999999999
have manes,0.16170486295595765,0.55519715603441,1.1803378816694021,0.029929910242109004,0.00019999999999999985
have manes,0.16170486295595765,0.55519715603441,1.1803378816694021,0.011742887158928145,0.0004
have manes,0.16170486295595765,0.55519715603441,1.1803378816694021,0.7161288738985927,0.00019999999999999985
have manes,0.16170486295595765,0.55519715603441,1.1803378816694021,0.1765280107440788,0.00019999999999999985
have manes,0.16955243586562574,0.55519715603441,1.1803378816694021,0,0.0009999999999999996
have manes,0.16955243586562574,0.55519715603441,1.1803378816694021,0.2693364916506459,0.00030000000000000024
have manes,0.16955243586562574,0.55519715603441,1.1803378816694021,0.9963599017260707,0.0001000000000000001
have manes,0.16955243586562574,0.5703257070854306,1.1803378816694021,0,0.005400000000000001
have manes,0.16955243586562574,0.6554366950877011,1.1803378816694021,0,0.0020000000000000013
have manes,0.16955243586562574,0.5620410051196814,1.1803378816694021,0,0.0001000000000000001
have manes,0.16955243586562574,0.5501469054725021,1.1803378816694021,0,0.00030000000000000024
have manes,0.16955243586562574,0.559179357253015,1.1803378816694021,0,0.0028999999999999994
have manes,0.14716895180754364,0.559179357253015,1.1803378816694021,0,0.0035999999999999986
have manes,0.14716895180754364,0.5482145163696259,1.1803378816694021,0,0.0004999999999999998
have manes,0.14716895180754364,0.5430080238729715,1.1803378816694021,0,0.0001000000000000001
have manes,0.16767070279456675,0.5430080238729715,1.1803378816694021,0,0.00030000000000000024
have manes,0.16989475046284497,0.5430080238729715,1.1803378816694021,0,0.0005999999999999994
have manes,0.16989475046284497,0.5430080238729715,1.1803378816694021,0.5087361913948915,0.0001000000000000001
have manes,0.16989475046284497,0.6406141759362072,1.1803378816694021,0.5087361913948915,0.0005999999999999994
have manes,0.16989475046284497,0.6406141759362072,1.1803378816694021,0,0.0021999999999999997
have manes,0.16989475046284497,0.6406141759362072,1.1803378816694021,0.7440566575722313,0.00019999999999999985
have manes,0.16989475046284497,0.6406141759362072,1.1803378816694021,0.999170396300418,0.0001000000000000001
have manes,0.16989475046284497,0.6406141759362072,1.1803378816694021,0.7354615114486894,0.0001000000000000001
have manes,0.16989475046284497,0.6331359900068492,1.1803378816694021,0,0.0005999999999999994
have manes,0.20101534761488438,0.6331359900068492,1.1803378816694021,0,0.004000000000000003
have manes,0.20101534761488438,0.6331359900068492,1.1803378816694021,0.8377494810976707,0.0005999999999999994
