Property,Theta,Gamma,Delta,Predictive,Probability
attack swimmers,0.28171424730680883,0.3276280320715159,1.0240562027320266,0.8687466188025652,0.0004
attack swimmers,0.28171424730680883,0.3276280320715159,1.0240562027320266,0.042429876049857006,0.0001000000000000001
attack swimmers,0.28171424730680883,0.3276280320715159,1.0240562027320266,0,0.0009999999999999996
attack swimmers,0.25726374867372215,0.3276280320715159,1.0240562027320266,0,0.004000000000000003
attack swimmers,0.25726374867372215,0.3276280320715159,1.0240562027320266,0.00304989188908863,0.00019999999999999985
attack swimmers,0.25726374867372215,0.3276280320715159,1.0240562027320266,0.6212074131266802,0.0004
attack swimmers,0.25726374867372215,0.3276280320715159,1.0240562027320266,0.008824277439077224,0.0001000000000000001
attack swimmers,0.25726374867372215,0.3276280320715159,1.0240562027320266,0.02273001350508209,0.0008
attack swimmers,0.25726374867372215,0.32908501429483294,1.0240562027320266,0,0.0017999999999999993
attack swimmers,0.25726374867372215,0.32908501429483294,1.0240562027320266,0.5613560654815277,0.0001000000000000001
attack swimmers,0.25726374867372215,0.32908501429483294,1.0240562027320266,0.5685571019466944,0.0004
attack swimmers,0.25726374867372215,0.32908501429483294,1.0240562027320266,0.12618533855598418,0.00019999999999999985
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0,0.0122
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.9621866783683551,0.00019999999999999985
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.6999849856569113,0.0001000000000000001
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.7838307336555584,0.0001000000000000001
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.2869114082271499,0.0001000000000000001
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.0092836292644849,0.00019999999999999985
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.2548740222012077,0.0001000000000000001
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.0007554870842939766,0.00019999999999999985
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.5857883994475626,0.00019999999999999985
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.6222401496266153,0.00030000000000000024
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.0077825915877705555,0.00019999999999999985
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.7502800636927934,0.0001000000000000001
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.7729824177753268,0.00019999999999999985
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.25740488427075325,0.00019999999999999985
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.0026661629804446006,0.0004999999999999998
attack swimmers,0.25726374867372215,0.33866871637292206,1.0240562027320266,0.01478022686151623,0.00019999999999999985
attack swimmers,0.25726374867372215,0.30073353042826056,1.0240562027320266,0,0.0001000000000000001
attack swimmers,0.25726374867372215,0.3409449364989996,1.0240562027320266,0,0.0035999999999999986
attack swimmers,0.25726374867372215,0.3784410518128425,1.0240562027320266,0,0.0009999999999999996
attack swimmers,0.25726374867372215,0.29845220991410315,1.0240562027320266,0,0.0016
attack swimmers,0.25726374867372215,0.30888994480483234,1.0240562027320266,0,0.0081
attack swimmers,0.25726374867372215,0.30888994480483234,1.0240562027320266,0.04556768523683288,0.0004999999999999998
