Property,Theta,Gamma,Delta,Predictive,Probability
are male,0.9964088785927743,0.4926503817550838,46.87959583243355,0.4554274180340342,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,46.87959583243355,0.49261715857819355,0.0006999999999999997
are male,0.9964088785927743,0.4926503817550838,46.87959583243355,0.4759689331362451,0.0004
are male,0.9964088785927743,0.4926503817550838,46.87959583243355,0.5052010760726446,0.0005999999999999994
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5052010760726446,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.4039370637482483,0.0004
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.42708885783930883,0.00030000000000000024
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.524174412483035,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5359124090784508,0.0005999999999999994
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.3198021394143156,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5097086627633003,0.0004
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5157653810661719,0.0004
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.3438336852030963,0.0001000000000000001
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5472760814073756,0.0001000000000000001
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.573693233782554,0.0009999999999999996
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5703437724191698,0.0001000000000000001
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.35797792699408437,0.0001000000000000001
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5266265569295224,0.0001000000000000001
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.47074050444883114,0.0004
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.4996382443135246,0.00030000000000000024
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.431439168392033,0.00030000000000000024
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5062696308078235,0.00030000000000000024
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.4567355743173002,0.0001000000000000001
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.4531738671610097,0.0008
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.38850762268670286,0.00030000000000000024
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.46054279719701763,0.00030000000000000024
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.38957009752596794,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5280658533232853,0.0001000000000000001
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.4427893362783845,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5561850134395201,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5000473274746158,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.4783924117800873,0.0005999999999999994
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.348246063518978,0.0006999999999999997
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5823454507707283,0.0004
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5686542514976229,0.00030000000000000024
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.4454638199048088,0.0024
are male,0.9964088785927743,0.4926503817550838,49.7374806785956,0.5194287302275071,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,44.080084550660104,0.5194287302275071,0.0004
are male,0.9964088785927743,0.4926503817550838,44.080084550660104,0.5834197113402853,0.00030000000000000024
are male,0.9964088785927743,0.4926503817550838,44.080084550660104,0.43958257151027835,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,44.080084550660104,0.5380695994147917,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,44.080084550660104,0.32718659209533235,0.00030000000000000024
are male,0.9964088785927743,0.4926503817550838,44.080084550660104,0.37645095490231173,0.0001000000000000001
are male,0.9964088785927743,0.4926503817550838,49.12862986093387,0.37645095490231173,0.0004999999999999998
are male,0.9964088785927743,0.4926503817550838,49.12862986093387,0.42114729725514094,0.0012999999999999993
are male,0.9964088785927743,0.4926503817550838,49.12862986093387,0.5643476022992087,0.0004
are male,0.9964088785927743,0.4926503817550838,49.12862986093387,0.6307177871681418,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,49.12862986093387,0.5628054926819615,0.00019999999999999985
are male,0.9964088785927743,0.4926503817550838,49.12862986093387,0.4732938446520444,0.0001000000000000001
