Property,Theta,Gamma,Delta,Predictive,Probability
dont attack swimmers,0.9779081833548844,0.9469799231737852,2.8122592717409134,0.8021449577301134,0.0001000000000000001
dont attack swimmers,0.9779081833548844,0.9469799231737852,2.8122592717409134,0.9678570378545106,0.00030000000000000024
dont attack swimmers,0.9779081833548844,0.9469799231737852,2.8122592717409134,0.9900712350734279,0.00030000000000000024
dont attack swimmers,0.9779081833548844,0.9469799231737852,2.8122592717409134,0.9762002618990181,0.0006999999999999997
dont attack swimmers,0.9779081833548844,0.9469799231737852,2.8122592717409134,0.8942470445546356,0.00019999999999999985
dont attack swimmers,0.9779081833548844,0.9469799231737852,2.8122592717409134,0.9035233209044479,0.00030000000000000024
dont attack swimmers,0.9809220426250249,0.9469799231737852,2.8122592717409134,0.9035233209044479,0.00030000000000000024
dont attack swimmers,0.9809220426250249,0.9469799231737852,2.8122592717409134,0.9596004516888244,0.00030000000000000024
dont attack swimmers,0.9809220426250249,0.9469799231737852,2.8122592717409134,0.997095677011492,0.0001000000000000001
dont attack swimmers,0.9809220426250249,0.9469799231737852,2.8122592717409134,0.9938720586740446,0.0004
dont attack swimmers,0.9809220426250249,0.9469799231737852,2.8122592717409134,0.9940206648600761,0.00030000000000000024
dont attack swimmers,0.9809220426250249,0.9469799231737852,2.8122592717409134,0.7671441191595888,0.0023000000000000004
dont attack swimmers,0.9809220426250249,0.9469799231737852,2.8122592717409134,0.9996177900437169,0.0009999999999999996
dont attack swimmers,0.9809220426250249,0.9469799231737852,2.8122592717409134,0.9673688604036936,0.0001000000000000001
dont attack swimmers,0.9809220426250249,0.9469799231737852,2.8122592717409134,0,0.0012999999999999993
dont attack swimmers,0.9809220426250249,0.9469799231737852,2.8122592717409134,0.9999539498442795,0.00019999999999999985
dont attack swimmers,0.9809220426250249,0.9469799231737852,2.8122592717409134,0.9633325272659631,0.0008999999999999997
dont attack swimmers,0.9809220426250249,0.9469799231737852,2.8122592717409134,0.9999822343035647,0.0001000000000000001
