Property,Theta,Gamma,Delta,Predictive,Probability
have wings,0.3868890809826553,0.897448904113844,1.0615757666528225,0,0.00019999999999999985
have wings,0.37112930533476174,0.897448904113844,1.0615757666528225,0,0.0008
have wings,0.4089153327513486,0.897448904113844,1.0615757666528225,0,0.0025999999999999986
have wings,0.4089153327513486,0.897448904113844,1.0615757666528225,0.3181667713873653,0.0001000000000000001
have wings,0.4089153327513486,0.897448904113844,1.0615757666528225,0.999878449402972,0.00019999999999999985
have wings,0.4089153327513486,0.897448904113844,1.0615757666528225,0.9532151143293102,0.0001000000000000001
have wings,0.4089153327513486,0.897448904113844,1.0615757666528225,0.2574066900293254,0.00019999999999999985
have wings,0.4089153327513486,0.897448904113844,1.0615757666528225,0.995874403941096,0.0001000000000000001
have wings,0.4089153327513486,0.8771575356367975,1.0615757666528225,0,0.0004999999999999998
have wings,0.4089153327513486,0.8771575356367975,1.0615757666528225,0.9999332043424581,0.00019999999999999985
have wings,0.4089153327513486,0.8771575356367975,1.0615757666528225,0.9642240921963809,0.0001000000000000001
have wings,0.4089153327513486,0.8771575356367975,1.0615757666528225,0.9894629940157533,0.00019999999999999985
have wings,0.4089153327513486,0.8771575356367975,1.0615757666528225,0.94076108130071,0.00019999999999999985
have wings,0.4089153327513486,0.8771575356367975,1.0615757666528225,0.630952715483304,0.0001000000000000001
have wings,0.4089153327513486,0.8771575356367975,1.0615757666528225,0.9692026108926678,0.0004999999999999998
have wings,0.4089153327513486,0.8771575356367975,1.0615757666528225,0.9867882287588423,0.0004
have wings,0.3560859460849315,0.8771575356367975,1.0615757666528225,0.9867882287588423,0.00019999999999999985
have wings,0.3560859460849315,0.8771575356367975,1.0615757666528225,0.9999999979367654,0.0005999999999999994
have wings,0.3560859460849315,0.8771575356367975,1.0615757666528225,0.3356518095505228,0.0001000000000000001
have wings,0.3560859460849315,0.8771575356367975,1.0615757666528225,0.4445549586480021,0.0001000000000000001
have wings,0.3560859460849315,0.8771575356367975,1.0615757666528225,0.7108971189517745,0.0001000000000000001
have wings,0.3560859460849315,0.8771575356367975,1.0615757666528225,0.9953833544315406,0.0004999999999999998
have wings,0.3560859460849315,0.8771575356367975,1.0615757666528225,0.9999999244652816,0.0009999999999999996
have wings,0.3560859460849315,0.8771575356367975,1.0615757666528225,0,0.00030000000000000024
have wings,0.40167573210783303,0.8771575356367975,1.0615757666528225,0,0.006299999999999998
have wings,0.40167573210783303,0.8771575356367975,1.0615757666528225,0.9008962958179872,0.00019999999999999985
have wings,0.40167573210783303,0.8771575356367975,1.0615757666528225,0.6701180851676158,0.00019999999999999985
have wings,0.40167573210783303,0.8771575356367975,1.0615757666528225,0.7916597213144226,0.00019999999999999985
have wings,0.40167573210783303,0.8771575356367975,1.0615757666528225,0.5934308963096546,0.00030000000000000024
have wings,0.40167573210783303,0.8771575356367975,1.0615757666528225,0.9999997599572034,0.00019999999999999985
have wings,0.3780237385071814,0.8771575356367975,1.0615757666528225,0,0.005999999999999996
have wings,0.3780237385071814,0.8771575356367975,1.0615757666528225,0.9894312762158372,0.0005999999999999994
have wings,0.3780237385071814,0.8771575356367975,1.0615757666528225,0.9982181459572866,0.00019999999999999985
have wings,0.3780237385071814,0.8771575356367975,1.0615757666528225,0.8273039208343369,0.0004
have wings,0.3780237385071814,0.8771575356367975,1.0615757666528225,0.9874124022241574,0.0001000000000000001
have wings,0.3780237385071814,0.8771575356367975,1.0615757666528225,0.22460485650721176,0.0001000000000000001
have wings,0.3780237385071814,0.8846331820823252,1.0615757666528225,0,0.0028000000000000013
have wings,0.3780237385071814,0.8846331820823252,1.0615757666528225,0.9999999943323813,0.00030000000000000024
have wings,0.3780237385071814,0.8846331820823252,1.0615757666528225,0.9849915678871176,0.00019999999999999985
have wings,0.3780237385071814,0.8846331820823252,1.0615757666528225,0.9966361680169498,0.0004
have wings,0.3780237385071814,0.8846331820823252,1.0615757666528225,0.809615634047015,0.0001000000000000001
have wings,0.3780237385071814,0.8846331820823252,1.0615757666528225,0.9974263643836695,0.0001000000000000001
have wings,0.34937185351736844,0.8846331820823252,1.0615757666528225,0.9974263643836695,0.00030000000000000024
have wings,0.34937185351736844,0.8846331820823252,1.0615757666528225,0.9999717459422525,0.00019999999999999985
have wings,0.34937185351736844,0.8846331820823252,1.0615757666528225,0,0.0035999999999999986
have wings,0.34937185351736844,0.8846331820823252,1.0615757666528225,0.9994513454288209,0.00019999999999999985
have wings,0.34937185351736844,0.8846331820823252,1.0615757666528225,0.12655354401291982,0.0001000000000000001
have wings,0.38699641078710556,0.8846331820823252,1.0615757666528225,0.12655354401291982,0.0001000000000000001
have wings,0.38699641078710556,0.8846331820823252,1.0615757666528225,0,0.004100000000000001
have wings,0.38699641078710556,0.8846331820823252,1.0615757666528225,0.9999998694760406,0.0001000000000000001
