Property,Theta,Gamma,Delta,Predictive,Probability
carry malaria,0.23302880837582052,0.2843963571358472,1.5351836802437901,0,0.007199999999999997
carry malaria,0.23302880837582052,0.2843963571358472,1.5351836802437901,0.0014619540027061046,0.00019999999999999985
carry malaria,0.2255252986215055,0.2843963571358472,1.5351836802437901,0,0.0006999999999999997
carry malaria,0.2255252986215055,0.2749498304910958,1.5351836802437901,0,0.0011999999999999988
carry malaria,0.2255252986215055,0.2749498304910958,1.5351836802437901,0.4894691244735712,0.0001000000000000001
carry malaria,0.24021439347416162,0.2749498304910958,1.5351836802437901,0,0.0015000000000000002
carry malaria,0.24021439347416162,0.2749498304910958,1.5351836802437901,0.37943582985719126,0.0004999999999999998
carry malaria,0.24021439347416162,0.2749498304910958,1.5351836802437901,0.22855156592861378,0.00030000000000000024
carry malaria,0.22970321238972247,0.2749498304910958,1.5351836802437901,0.22855156592861378,0.0001000000000000001
carry malaria,0.22970321238972247,0.2749498304910958,1.5351836802437901,0.009980643467899852,0.00030000000000000024
carry malaria,0.22970321238972247,0.2749498304910958,1.5351836802437901,0,0.0023000000000000004
carry malaria,0.22970321238972247,0.2749498304910958,1.5351836802437901,0.48784981524663357,0.00019999999999999985
carry malaria,0.22970321238972247,0.2749498304910958,1.5351836802437901,0.40734021460406367,0.00030000000000000024
carry malaria,0.22970321238972247,0.2749498304910958,1.5351836802437901,0.8500188376074999,0.0001000000000000001
carry malaria,0.22970321238972247,0.2678129244595766,1.5351836802437901,0,0.0035999999999999986
carry malaria,0.22884744801558554,0.2678129244595766,1.5351836802437901,0,0.0024
carry malaria,0.22884744801558554,0.2678129244595766,1.5351836802437901,0.5395652507762132,0.0001000000000000001
carry malaria,0.22884744801558554,0.2678129244595766,1.5351836802437901,0.029367599229529955,0.0004999999999999998
carry malaria,0.22884744801558554,0.2678129244595766,1.5351836802437901,0.27183752820017065,0.00019999999999999985
carry malaria,0.22884744801558554,0.2678129244595766,1.5351836802437901,0.8917061145461149,0.0001000000000000001
carry malaria,0.26777538075111806,0.2678129244595766,1.5351836802437901,0.8917061145461149,0.00030000000000000024
carry malaria,0.26777538075111806,0.2678129244595766,1.5351836802437901,0.09700038767416494,0.0001000000000000001
carry malaria,0.26777538075111806,0.2678129244595766,1.5351836802437901,0.10003758538743891,0.0001000000000000001
carry malaria,0.26777538075111806,0.2678129244595766,1.5351836802437901,0,0.00019999999999999985
carry malaria,0.2230900526046753,0.2678129244595766,1.5351836802437901,0,0.0020000000000000013
carry malaria,0.2230900526046753,0.2730745708104223,1.5351836802437901,0,0.0005999999999999994
carry malaria,0.21664637373760343,0.2730745708104223,1.5351836802437901,0,0.014199999999999994
carry malaria,0.21664637373760343,0.2730745708104223,1.5351836802437901,0.020201853297396755,0.00030000000000000024
carry malaria,0.21664637373760343,0.2730745708104223,1.5351836802437901,0.19334823659702383,0.0001000000000000001
carry malaria,0.21664637373760343,0.2730745708104223,1.5351836802437901,0.23358370439362175,0.00030000000000000024
