Property,Theta,Gamma,Delta,Predictive,Probability
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9996860748112211,0.00019999999999999985
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9998906197094424,0.00019999999999999985
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9883197415445171,0.0004
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9421403640374106,0.0008999999999999997
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9999999996183876,0.00019999999999999985
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9999333933964133,0.0001000000000000001
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.8791955975552019,0.0005999999999999994
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9999999943353817,0.00030000000000000024
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9999751948678475,0.0006999999999999997
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9999746374171297,0.0008
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9333506061811725,0.0004
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.8358289223435691,0.0006999999999999997
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9991029797454736,0.00019999999999999985
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9851671981569636,0.00019999999999999985
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.978112188561778,0.0015000000000000002
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9215326139580649,0.00030000000000000024
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9813619980475536,0.0006999999999999997
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9681164307976893,0.00030000000000000024
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.8402539630105912,0.0011999999999999988
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9992736005524248,0.0001000000000000001
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9997691037339062,0.0004999999999999998
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9999999992727566,0.0001000000000000001
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.947342067353962,0.00030000000000000024
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.6749370280846284,0.0005999999999999994
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9541784159783558,0.00019999999999999985
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9999290972704141,0.0004
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.993351601911452,0.0006999999999999997
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.999999962580161,0.0006999999999999997
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9999999455080996,0.0001000000000000001
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.8052855187635557,0.00019999999999999985
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9999999999999611,0.00019999999999999985
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9990610040212978,0.0004
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9913182329390223,0.00019999999999999985
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9962283172268351,0.00019999999999999985
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9675041427212184,0.0006999999999999997
dont carry malaria,0.9955579983070493,0.9464505782816559,3.0115362256765366,0.9810625765872072,0.0004
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9810625765872072,0.0001000000000000001
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.999021213610729,0.00019999999999999985
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9878260402499222,0.0004999999999999998
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.999981452892199,0.00019999999999999985
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9971820848334335,0.0001000000000000001
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9999999988623499,0.0010999999999999998
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9073786873282023,0.0001000000000000001
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9984907976318234,0.0004
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9014253386563819,0.0001000000000000001
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9999998558145684,0.00030000000000000024
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.8874171159549105,0.00030000000000000024
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.6063354483497712,0.0004999999999999998
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9870834003280885,0.0011999999999999988
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.996037173448844,0.00030000000000000024
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.6868361552527217,0.0005999999999999994
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9654965160862699,0.0004
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9999999435732215,0.0001000000000000001
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.5017199384722922,0.0001000000000000001
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9999491085117879,0.0011999999999999988
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9302638179420388,0.0001000000000000001
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9023102975951629,0.0005999999999999994
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9956997192053999,0.0011999999999999988
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.999999921987667,0.0004
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9995878374159568,0.0001000000000000001
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.8659043555921018,0.00019999999999999985
dont carry malaria,0.9942028862424195,0.9464505782816559,3.0115362256765366,0.9797862204814285,0.0005999999999999994
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9797862204814285,0.00019999999999999985
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.41753490244022295,0.0001000000000000001
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9991262248579346,0.00019999999999999985
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9997749615705852,0.0004999999999999998
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9754718961461015,0.0004
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9999254756468011,0.0004999999999999998
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9999999999998982,0.0004999999999999998
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9999999995009321,0.0010999999999999998
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9999835458868684,0.0028000000000000013
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9914342282629182,0.0006999999999999997
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.857209707280968,0.00019999999999999985
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9972092403019119,0.0006999999999999997
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9384208925199651,0.00030000000000000024
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9821461517850824,0.00030000000000000024
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9999703506049534,0.00030000000000000024
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9566781097362825,0.00019999999999999985
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9999999999918096,0.00030000000000000024
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9316215124991681,0.0012999999999999993
dont carry malaria,0.9942028862424195,0.9464505782816559,2.8597378288395703,0.9876099927519372,0.0008
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.9876099927519372,0.0001000000000000001
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.9999974575326973,0.00019999999999999985
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.9454268790156932,0.00030000000000000024
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.9999998602541111,0.0023000000000000004
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.9998889895604578,0.0011999999999999988
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.992782605855438,0.0001000000000000001
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.9993808025864596,0.00030000000000000024
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.9911228288064281,0.00019999999999999985
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.9999990579706829,0.00030000000000000024
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.9999683366256269,0.0004
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.999998500535806,0.00019999999999999985
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.9999548770931118,0.0004
dont carry malaria,0.9942028862424195,0.9423251980915666,2.8597378288395703,0.9999913517134285,0.0001000000000000001
