workerid,trial_number,trial_type,property,prevalence,animal,rt,property_index,animal_index
5,1,priors,are white,13,horse,17.167,7,8
5,1,priors,are white,55,goat,17.167,7,9
5,1,priors,are white,63,mule,17.167,7,10
5,1,priors,are full-grown,50,Robins,19.582,8,0
5,1,priors,are full-grown,35,Cardinals,19.582,8,1
5,1,priors,are full-grown,75,Sharks,19.582,8,2
5,1,priors,are full-grown,63,Lions,19.582,8,3
5,1,priors,are full-grown,54,Ticks,19.582,8,4
5,1,priors,are full-grown,29,Peacocks,19.582,8,5
5,1,priors,are full-grown,37,bear,19.582,8,6
5,1,priors,are full-grown,82,fox,19.582,8,7
5,1,priors,are full-grown,19,dog,19.582,8,8
5,1,priors,are full-grown,43,cat,19.582,8,9
5,1,priors,are full-grown,61,ostrich,19.582,8,10
5,1,priors,have manes,0,Robins,10.082,9,0
5,1,priors,have manes,0,Cardinals,10.082,9,1
5,1,priors,have manes,0,Sharks,10.082,9,2
5,1,priors,have manes,100,Lions,10.082,9,3
5,1,priors,have manes,0,Ticks,10.082,9,4
5,1,priors,have manes,0,Peacocks,10.082,9,5
5,1,priors,have manes,0,bear,10.082,9,6
5,1,priors,have manes,0,fox,10.082,9,7
5,1,priors,have manes,0,dog,10.082,9,8
5,1,priors,have manes,0,cat,10.082,9,9
5,1,priors,have manes,0,ostrich,10.082,9,10
5,1,priors,have beautiful feathers,50,Robins,12.9,10,0
5,1,priors,have beautiful feathers,50,Cardinals,12.9,10,1
5,1,priors,have beautiful feathers,0,Sharks,12.9,10,2
5,1,priors,have beautiful feathers,0,Lions,12.9,10,3
5,1,priors,have beautiful feathers,0,Ticks,12.9,10,4
5,1,priors,have beautiful feathers,100,Peacocks,12.9,10,5
5,1,priors,have beautiful feathers,0,bear,12.9,10,6
5,1,priors,have beautiful feathers,0,fox,12.9,10,7
5,1,priors,have beautiful feathers,0,dog,12.9,10,8
5,1,priors,have beautiful feathers,0,cat,12.9,10,9
5,1,priors,have beautiful feathers,50,ostrich,12.9,10,10
5,1,priors,attacks swimmers,0,Robins,10.618,11,0
5,1,priors,attacks swimmers,0,Cardinals,10.618,11,1
5,1,priors,attacks swimmers,100,Sharks,10.618,11,2
5,1,priors,attacks swimmers,0,Lions,10.618,11,3
5,1,priors,attacks swimmers,0,Ticks,10.618,11,4
5,1,priors,attacks swimmers,0,Peacocks,10.618,11,5
5,1,priors,attacks swimmers,0,bear,10.618,11,6
5,1,priors,attacks swimmers,0,fox,10.618,11,7
5,1,priors,attacks swimmers,0,dog,10.618,11,8
5,1,priors,attacks swimmers,0,cat,10.618,11,9
5,1,priors,attacks swimmers,0,ostrich,10.618,11,10
5,1,priors,are male,50,Robins,15.325,12,0
5,1,priors,are male,50,Cardinals,15.325,12,1
5,1,priors,are male,50,Sharks,15.325,12,2
5,1,priors,are male,50,Lions,15.325,12,3
5,1,priors,are male,50,Ticks,15.325,12,4
5,1,priors,are male,50,Peacocks,15.325,12,5
5,1,priors,are male,50,bear,15.325,12,6
5,1,priors,are male,50,fox,15.325,12,7
5,1,priors,are male,50,dog,15.325,12,8
5,1,priors,are male,50,cat,15.325,12,9
5,1,priors,are male,50,ostrich,15.325,12,10
5,1,priors,are red,100,Robins,15.31,13,0
5,1,priors,are red,100,Cardinals,15.31,13,1
5,1,priors,are red,0,Sharks,15.31,13,2
5,1,priors,are red,0,Lions,15.31,13,3
5,1,priors,are red,0,Ticks,15.31,13,4
5,1,priors,are red,50,Peacocks,15.31,13,5
5,1,priors,are red,0,bear,15.31,13,6
5,1,priors,are red,100,fox,15.31,13,7
5,1,priors,are red,0,dog,15.31,13,8
5,1,priors,are red,0,cat,15.31,13,9
5,1,priors,are red,0,ostrich,15.31,13,10
5,1,priors,carry Lyme disease,0,Robins,12.904,14,0
5,1,priors,carry Lyme disease,0,Cardinals,12.904,14,1
5,1,priors,carry Lyme disease,0,Sharks,12.904,14,2
5,1,priors,carry Lyme disease,0,Lions,12.904,14,3
5,1,priors,carry Lyme disease,100,Ticks,12.904,14,4
5,1,priors,carry Lyme disease,0,Peacocks,12.904,14,5
5,1,priors,carry Lyme disease,0,bear,12.904,14,6
5,1,priors,carry Lyme disease,0,fox,12.904,14,7
5,1,priors,carry Lyme disease,0,dog,12.904,14,8
5,1,priors,carry Lyme disease,0,cat,12.904,14,9
5,1,priors,carry Lyme disease,0,ostrich,12.904,14,10
5,1,priors,lay eggs,100,Robins,13.997,15,0
5,1,priors,lay eggs,100,Cardinals,13.997,15,1
5,1,priors,lay eggs,0,Sharks,13.997,15,2
5,1,priors,lay eggs,0,Lions,13.997,15,3
5,1,priors,lay eggs,100,Ticks,13.997,15,4
5,1,priors,lay eggs,100,Peacocks,13.997,15,5
5,1,priors,lay eggs,0,bear,13.997,15,6
5,1,priors,lay eggs,0,fox,13.997,15,7
5,1,priors,lay eggs,0,dog,13.997,15,8
5,1,priors,lay eggs,0,cat,13.997,15,9
5,1,priors,lay eggs,100,ostrich,13.997,15,10
6,0,priors,lay eggs,100,Ducks,15.296,0,0
6,0,priors,lay eggs,0,Kangaroos,15.296,0,1
6,0,priors,lay eggs,100,Robins,15.296,0,2
6,0,priors,lay eggs,0,Lions,15.296,0,3
6,0,priors,lay eggs,0,Tigers,15.296,0,4
6,0,priors,lay eggs,100,Peacocks,15.296,0,5
6,0,priors,lay eggs,0,gorilla,15.296,0,6
6,0,priors,lay eggs,0,horse,15.296,0,7
6,0,priors,lay eggs,0,dog,15.296,0,8
6,0,priors,lay eggs,0,cat,15.296,0,9
6,0,priors,lay eggs,100,chicken,15.296,0,10
6,0,priors,have wings,100,Ducks,14.453,1,0
6,0,priors,have wings,0,Kangaroos,14.453,1,1
6,0,priors,have wings,100,Robins,14.453,1,2
6,0,priors,have wings,0,Lions,14.453,1,3
6,0,priors,have wings,0,Tigers,14.453,1,4
6,0,priors,have wings,100,Peacocks,14.453,1,5
6,0,priors,have wings,0,gorilla,14.453,1,6
6,0,priors,have wings,0,horse,14.453,1,7
6,0,priors,have wings,0,dog,14.453,1,8
6,0,priors,have wings,0,cat,14.453,1,9
6,0,priors,have wings,100,chicken,14.453,1,10
6,0,priors,are male,50,Ducks,19.82,2,0
6,0,priors,are male,50,Kangaroos,19.82,2,1
6,0,priors,are male,50,Robins,19.82,2,2
6,0,priors,are male,50,Lions,19.82,2,3
6,0,priors,are male,50,Tigers,19.82,2,4
6,0,priors,are male,50,Peacocks,19.82,2,5
6,0,priors,are male,50,gorilla,19.82,2,6
6,0,priors,are male,50,horse,19.82,2,7
6,0,priors,are male,50,dog,19.82,2,8
6,0,priors,are male,50,cat,19.82,2,9
6,0,priors,are male,50,chicken,19.82,2,10
6,0.333333333333,priors,have pouches,0,Ducks,10.938,3,0
6,0.333333333333,priors,have pouches,100,Kangaroos,10.938,3,1
6,0.333333333333,priors,have pouches,0,Robins,10.938,3,2
6,0.333333333333,priors,have pouches,0,Lions,10.938,3,3
6,0.333333333333,priors,have pouches,0,Tigers,10.938,3,4
6,0.333333333333,priors,have pouches,0,Peacocks,10.938,3,5
6,0.333333333333,priors,have pouches,0,gorilla,10.938,3,6
6,0.333333333333,priors,have pouches,0,horse,10.938,3,7
6,0.333333333333,priors,have pouches,0,dog,10.938,3,8
6,0.333333333333,priors,have pouches,0,cat,10.938,3,9
6,0.333333333333,priors,have pouches,0,chicken,10.938,3,10
6,0.166666666667,priors,eat people,0,Ducks,15.287,4,0
6,0.166666666667,priors,eat people,0,Kangaroos,15.287,4,1
6,0.166666666667,priors,eat people,0,Robins,15.287,4,2
6,0.166666666667,priors,eat people,1,Lions,15.287,4,3
6,0.166666666667,priors,eat people,1,Tigers,15.287,4,4
6,0.166666666667,priors,eat people,0,Peacocks,15.287,4,5
6,0.166666666667,priors,eat people,0,gorilla,15.287,4,6
6,0.166666666667,priors,eat people,0,horse,15.287,4,7
6,0.166666666667,priors,eat people,0,dog,15.287,4,8
6,0.166666666667,priors,eat people,0,cat,15.287,4,9
6,0.166666666667,priors,eat people,0,chicken,15.287,4,10
6,0,priors,have beautiful feathers,60,Ducks,18.092,5,0
6,0,priors,have beautiful feathers,0,Kangaroos,18.092,5,1
6,0,priors,have beautiful feathers,60,Robins,18.092,5,2
6,0,priors,have beautiful feathers,0,Lions,18.092,5,3
6,0,priors,have beautiful feathers,0,Tigers,18.092,5,4
6,0,priors,have beautiful feathers,0,Peacocks,18.092,5,5
6,0,priors,have beautiful feathers,0,gorilla,18.092,5,6
6,0,priors,have beautiful feathers,0,horse,18.092,5,7
6,0,priors,have beautiful feathers,0,dog,18.092,5,8
6,0,priors,have beautiful feathers,0,cat,18.092,5,9
6,0,priors,have beautiful feathers,15,chicken,18.092,5,10
6,1,priors,have manes,0,Ducks,18.333,6,0
6,1,priors,have manes,0,Kangaroos,18.333,6,1
6,1,priors,have manes,0,Robins,18.333,6,2
6,1,priors,have manes,50,Lions,18.333,6,3
6,1,priors,have manes,0,Tigers,18.333,6,4
6,1,priors,have manes,0,Peacocks,18.333,6,5
6,1,priors,have manes,0,gorilla,18.333,6,6
6,1,priors,have manes,100,horse,18.333,6,7
6,1,priors,have manes,0,dog,18.333,6,8
6,1,priors,have manes,0,cat,18.333,6,9
6,1,priors,have manes,0,chicken,18.333,6,10
6,1,priors,are juvenile,30,Ducks,28.27,7,0
6,1,priors,are juvenile,20,Kangaroos,28.27,7,1
6,1,priors,are juvenile,30,Robins,28.27,7,2
6,1,priors,are juvenile,15,Lions,28.27,7,3
6,1,priors,are juvenile,15,Tigers,28.27,7,4
6,1,priors,are juvenile,30,Peacocks,28.27,7,5
6,1,priors,are juvenile,20,gorilla,28.27,7,6
6,1,priors,are juvenile,20,horse,28.27,7,7
6,1,priors,are juvenile,30,dog,28.27,7,8
6,1,priors,are juvenile,30,cat,28.27,7,9
6,1,priors,are juvenile,30,chicken,28.27,7,10
6,1,priors,are full-grown,60,Leopards,27.823,8,0
6,1,priors,are full-grown,30,Mosquitos,27.823,8,1
6,1,priors,are full-grown,70,Ticks,27.823,8,2
6,1,priors,are full-grown,70,Cardinals,27.823,8,3
6,1,priors,are full-grown,60,Sharks,27.823,8,4
6,1,priors,are full-grown,70,Swans,27.823,8,5
6,1,priors,are full-grown,80,Zebras,27.823,8,6
6,1,priors,are full-grown,80,alligators,27.823,8,7
6,1,priors,are full-grown,70,goats,27.823,8,8
6,1,priors,are full-grown,70,llamas,27.823,8,9
6,1,priors,are full-grown,70,hawks,27.823,8,10
6,1,priors,carry malaria,0,Leopards,12.273,9,0
6,1,priors,carry malaria,50,Mosquitos,12.273,9,1
6,1,priors,carry malaria,0,Ticks,12.273,9,2
6,1,priors,carry malaria,0,Cardinals,12.273,9,3
6,1,priors,carry malaria,0,Sharks,12.273,9,4
6,1,priors,carry malaria,0,Swans,12.273,9,5
6,1,priors,carry malaria,0,Zebras,12.273,9,6
6,1,priors,carry malaria,0,alligators,12.273,9,7
6,1,priors,carry malaria,0,goats,12.273,9,8
6,1,priors,carry malaria,0,llamas,12.273,9,9
6,1,priors,carry malaria,0,hawks,12.273,9,10
6,1,priors,are white,1,Leopards,26.142,10,0
6,1,priors,are white,0,Mosquitos,26.142,10,1
6,1,priors,are white,0,Ticks,26.142,10,2
6,1,priors,are white,0,Cardinals,26.142,10,3
6,1,priors,are white,1,Sharks,26.142,10,4
6,1,priors,are white,75,Swans,26.142,10,5
6,1,priors,are white,0,Zebras,26.142,10,6
6,1,priors,are white,1,alligators,26.142,10,7
6,1,priors,are white,40,goats,26.142,10,8
6,1,priors,are white,25,llamas,26.142,10,9
6,1,priors,are white,1,hawks,26.142,10,10
6,1,priors,have spots,100,Leopards,27.346,11,0
6,1,priors,have spots,0,Mosquitos,27.346,11,1
6,1,priors,have spots,0,Ticks,27.346,11,2
6,1,priors,have spots,0,Cardinals,27.346,11,3
6,1,priors,have spots,25,Sharks,27.346,11,4
6,1,priors,have spots,0,Swans,27.346,11,5
6,1,priors,have spots,0,Zebras,27.346,11,6
6,1,priors,have spots,0,alligators,27.346,11,7
6,1,priors,have spots,35,goats,27.346,11,8
6,1,priors,have spots,40,llamas,27.346,11,9
6,1,priors,have spots,0,hawks,27.346,11,10
6,1,priors,carry Lyme disease,0,Leopards,13.858,12,0
6,1,priors,carry Lyme disease,0,Mosquitos,13.858,12,1
6,1,priors,carry Lyme disease,20,Ticks,13.858,12,2
6,1,priors,carry Lyme disease,0,Cardinals,13.858,12,3
6,1,priors,carry Lyme disease,0,Sharks,13.858,12,4
6,1,priors,carry Lyme disease,0,Swans,13.858,12,5
6,1,priors,carry Lyme disease,0,Zebras,13.858,12,6
6,1,priors,carry Lyme disease,0,alligators,13.858,12,7
6,1,priors,carry Lyme disease,0,goats,13.858,12,8
6,1,priors,carry Lyme disease,0,llamas,13.858,12,9
6,1,priors,carry Lyme disease,0,hawks,13.858,12,10
6,1,priors,attacks swimmers,0,Leopards,17.229,13,0
6,1,priors,attacks swimmers,40,Mosquitos,17.229,13,1
6,1,priors,attacks swimmers,0,Ticks,17.229,13,2
6,1,priors,attacks swimmers,0,Cardinals,17.229,13,3
6,1,priors,attacks swimmers,1,Sharks,17.229,13,4
6,1,priors,attacks swimmers,1,Swans,17.229,13,5
6,1,priors,attacks swimmers,0,Zebras,17.229,13,6
6,1,priors,attacks swimmers,1,alligators,17.229,13,7
6,1,priors,attacks swimmers,0,goats,17.229,13,8
6,1,priors,attacks swimmers,0,llamas,17.229,13,9
6,1,priors,attacks swimmers,0,hawks,17.229,13,10
6,1,priors,are red,0,Leopards,25.486,14,0
6,1,priors,are red,0,Mosquitos,25.486,14,1
6,1,priors,are red,0,Ticks,25.486,14,2
6,1,priors,are red,50,Cardinals,25.486,14,3
6,1,priors,are red,0,Sharks,25.486,14,4
6,1,priors,are red,0,Swans,25.486,14,5
6,1,priors,are red,0,Zebras,25.486,14,6
6,1,priors,are red,0,alligators,25.486,14,7
6,1,priors,are red,25,goats,25.486,14,8
6,1,priors,are red,25,llamas,25.486,14,9
6,1,priors,are red,15,hawks,25.486,14,10
6,1,priors,are female,50,Leopards,21.512,15,0
6,1,priors,are female,50,Mosquitos,21.512,15,1
6,1,priors,are female,50,Ticks,21.512,15,2
6,1,priors,are female,50,Cardinals,21.512,15,3
6,1,priors,are female,50,Sharks,21.512,15,4
6,1,priors,are female,50,Swans,21.512,15,5
6,1,priors,are female,50,Zebras,21.512,15,6
6,1,priors,are female,50,alligators,21.512,15,7
6,1,priors,are female,50,goats,21.512,15,8
6,1,priors,are female,50,llamas,21.512,15,9
6,1,priors,are female,50,hawks,21.512,15,10
7,0,priors,are juvenile,15,Kangaroos,32.62,0,0
7,0,priors,are juvenile,20,Robins,32.62,0,1
7,0,priors,are juvenile,20,Leopards,32.62,0,2
7,0,priors,are juvenile,10,Lions,32.62,0,3
7,0,priors,are juvenile,40,Mosquitos,32.62,0,4
7,0,priors,are juvenile,60,Ticks,32.62,0,5
7,0,priors,are juvenile,20,Elephant,32.62,0,6
7,0,priors,are juvenile,20,Zebra,32.62,0,7
7,0,priors,are juvenile,20,Dog,32.62,0,8
7,0,priors,are juvenile,20,Wolf,32.62,0,9
7,0,priors,are juvenile,20,Rat,32.62,0,10
7,0,priors,carry malaria,1,Kangaroos,17.617,1,0
7,0,priors,carry malaria,1,Robins,17.617,1,1
7,0,priors,carry malaria,1,Leopards,17.617,1,2
7,0,priors,carry malaria,1,Lions,17.617,1,3
7,0,priors,carry malaria,5,Mosquitos,17.617,1,4
7,0,priors,carry malaria,5,Ticks,17.617,1,5
7,0,priors,carry malaria,1,Elephant,17.617,1,6
7,0,priors,carry malaria,1,Zebra,17.617,1,7
7,0,priors,carry malaria,1,Dog,17.617,1,8
7,0,priors,carry malaria,1,Wolf,17.617,1,9
7,0,priors,carry malaria,1,Rat,17.617,1,10
7,0,priors,have manes,0,Kangaroos,15.974,2,0
7,0,priors,have manes,0,Robins,15.974,2,1
7,0,priors,have manes,0,Leopards,15.974,2,2
7,0,priors,have manes,40,Lions,15.974,2,3
7,0,priors,have manes,0,Mosquitos,15.974,2,4
7,0,priors,have manes,0,Ticks,15.974,2,5
7,0,priors,have manes,0,Elephant,15.974,2,6
7,0,priors,have manes,0,Zebra,15.974,2,7
7,0,priors,have manes,0,Dog,15.974,2,8
7,0,priors,have manes,0,Wolf,15.974,2,9
7,0,priors,have manes,0,Rat,15.974,2,10
7,0.333333333333,priors,lay eggs,0,Kangaroos,26.343,3,0
7,0.333333333333,priors,lay eggs,50,Robins,26.343,3,1
7,0.333333333333,priors,lay eggs,0,Leopards,26.343,3,2
7,0.333333333333,priors,lay eggs,0,Lions,26.343,3,3
7,0.333333333333,priors,lay eggs,50,Mosquitos,26.343,3,4
7,0.333333333333,priors,lay eggs,0,Ticks,26.343,3,5
7,0.333333333333,priors,lay eggs,0,Elephant,26.343,3,6
7,0.333333333333,priors,lay eggs,0,Zebra,26.343,3,7
7,0.333333333333,priors,lay eggs,0,Dog,26.343,3,8
7,0.333333333333,priors,lay eggs,0,Wolf,26.343,3,9
7,0.333333333333,priors,lay eggs,0,Rat,26.343,3,10
7,0.166666666667,priors,have pouches,100,Kangaroos,9.136,4,0
7,0.166666666667,priors,have pouches,0,Robins,9.136,4,1
7,0.166666666667,priors,have pouches,0,Leopards,9.136,4,2
7,0.166666666667,priors,have pouches,0,Lions,9.136,4,3
7,0.166666666667,priors,have pouches,0,Mosquitos,9.136,4,4
7,0.166666666667,priors,have pouches,0,Ticks,9.136,4,5
7,0.166666666667,priors,have pouches,0,Elephant,9.136,4,6
7,0.166666666667,priors,have pouches,0,Zebra,9.136,4,7
7,0.166666666667,priors,have pouches,0,Dog,9.136,4,8
7,0.166666666667,priors,have pouches,0,Wolf,9.136,4,9
7,0.166666666667,priors,have pouches,0,Rat,9.136,4,10
7,0,priors,are female,50,Kangaroos,20.621,5,0
7,0,priors,are female,50,Robins,20.621,5,1
7,0,priors,are female,50,Leopards,20.621,5,2
7,0,priors,are female,50,Lions,20.621,5,3
7,0,priors,are female,70,Mosquitos,20.621,5,4
7,0,priors,are female,70,Ticks,20.621,5,5
7,0,priors,are female,50,Elephant,20.621,5,6
7,0,priors,are female,50,Zebra,20.621,5,7
7,0,priors,are female,50,Dog,20.621,5,8
7,0,priors,are female,50,Wolf,20.621,5,9
7,0,priors,are female,50,Rat,20.621,5,10
7,1,priors,have spots,0,Kangaroos,22.945,6,0
7,1,priors,have spots,0,Robins,22.945,6,1
7,1,priors,have spots,100,Leopards,22.945,6,2
7,1,priors,have spots,0,Lions,22.945,6,3
7,1,priors,have spots,0,Mosquitos,22.945,6,4
7,1,priors,have spots,0,Ticks,22.945,6,5
7,1,priors,have spots,0,Elephant,22.945,6,6
7,1,priors,have spots,0,Zebra,22.945,6,7
7,1,priors,have spots,10,Dog,22.945,6,8
7,1,priors,have spots,0,Wolf,22.945,6,9
7,1,priors,have spots,0,Rat,22.945,6,10
7,1,priors,carry Lyme disease,1,Kangaroos,35.34,7,0
7,1,priors,carry Lyme disease,1,Robins,35.34,7,1
7,1,priors,carry Lyme disease,1,Leopards,35.34,7,2
7,1,priors,carry Lyme disease,1,Lions,35.34,7,3
7,1,priors,carry Lyme disease,10,Mosquitos,35.34,7,4
7,1,priors,carry Lyme disease,50,Ticks,35.34,7,5
7,1,priors,carry Lyme disease,1,Elephant,35.34,7,6
7,1,priors,carry Lyme disease,1,Zebra,35.34,7,7
7,1,priors,carry Lyme disease,1,Dog,35.34,7,8
7,1,priors,carry Lyme disease,1,Wolf,35.34,7,9
7,1,priors,carry Lyme disease,1,Rat,35.34,7,10
7,1,priors,are full-grown,20,Ducks,18.239,8,0
7,1,priors,are full-grown,20,Swans,18.239,8,1
7,1,priors,are full-grown,20,Sharks,18.239,8,2
7,1,priors,are full-grown,20,Cardinals,18.239,8,3
7,1,priors,are full-grown,20,Tigers,18.239,8,4
7,1,priors,are full-grown,20,Peacocks,18.239,8,5
7,1,priors,are full-grown,20,alligator,18.239,8,6
7,1,priors,are full-grown,20,Lizard,18.239,8,7
7,1,priors,are full-grown,20,Turtle,18.239,8,8
7,1,priors,are full-grown,20,Lion,18.239,8,9
7,1,priors,are full-grown,20,Fish,18.239,8,10
7,1,priors,are male,50,Ducks,19.41,9,0
7,1,priors,are male,50,Swans,19.41,9,1
7,1,priors,are male,50,Sharks,19.41,9,2
7,1,priors,are male,50,Cardinals,19.41,9,3
7,1,priors,are male,50,Tigers,19.41,9,4
7,1,priors,are male,50,Peacocks,19.41,9,5
7,1,priors,are male,50,alligator,19.41,9,6
7,1,priors,are male,50,Lizard,19.41,9,7
7,1,priors,are male,50,Turtle,19.41,9,8
7,1,priors,are male,50,Lion,19.41,9,9
7,1,priors,are male,50,Fish,19.41,9,10
7,1,priors,have beautiful feathers,20,Ducks,16.216,10,0
7,1,priors,have beautiful feathers,20,Swans,16.216,10,1
7,1,priors,have beautiful feathers,0,Sharks,16.216,10,2
7,1,priors,have beautiful feathers,70,Cardinals,16.216,10,3
7,1,priors,have beautiful feathers,0,Tigers,16.216,10,4
7,1,priors,have beautiful feathers,100,Peacocks,16.216,10,5
7,1,priors,have beautiful feathers,0,alligator,16.216,10,6
7,1,priors,have beautiful feathers,0,Lizard,16.216,10,7
7,1,priors,have beautiful feathers,0,Turtle,16.216,10,8
7,1,priors,have beautiful feathers,0,Lion,16.216,10,9
7,1,priors,have beautiful feathers,0,Fish,16.216,10,10
7,1,priors,attacks swimmers,1,Ducks,23.853,11,0
7,1,priors,attacks swimmers,10,Swans,23.853,11,1
7,1,priors,attacks swimmers,1,Sharks,23.853,11,2
7,1,priors,attacks swimmers,0,Cardinals,23.853,11,3
7,1,priors,attacks swimmers,0,Tigers,23.853,11,4
7,1,priors,attacks swimmers,0,Peacocks,23.853,11,5
7,1,priors,attacks swimmers,5,alligator,23.853,11,6
7,1,priors,attacks swimmers,0,Lizard,23.853,11,7
7,1,priors,attacks swimmers,1,Turtle,23.853,11,8
7,1,priors,attacks swimmers,0,Lion,23.853,11,9
7,1,priors,attacks swimmers,1,Fish,23.853,11,10
7,1,priors,are white,70,Ducks,22.882,12,0
7,1,priors,are white,60,Swans,22.882,12,1
7,1,priors,are white,80,Sharks,22.882,12,2
7,1,priors,are white,0,Cardinals,22.882,12,3
7,1,priors,are white,0,Tigers,22.882,12,4
7,1,priors,are white,0,Peacocks,22.882,12,5
7,1,priors,are white,0,alligator,22.882,12,6
7,1,priors,are white,5,Lizard,22.882,12,7
7,1,priors,are white,5,Turtle,22.882,12,8
7,1,priors,are white,1,Lion,22.882,12,9
7,1,priors,are white,3,Fish,22.882,12,10
7,1,priors,are red,1,Ducks,19.295,13,0
7,1,priors,are red,0,Swans,19.295,13,1
7,1,priors,are red,0,Sharks,19.295,13,2
7,1,priors,are red,100,Cardinals,19.295,13,3
7,1,priors,are red,0,Tigers,19.295,13,4
7,1,priors,are red,15,Peacocks,19.295,13,5
7,1,priors,are red,0,alligator,19.295,13,6
7,1,priors,are red,5,Lizard,19.295,13,7
7,1,priors,are red,0,Turtle,19.295,13,8
7,1,priors,are red,0,Lion,19.295,13,9
7,1,priors,are red,5,Fish,19.295,13,10
7,1,priors,eat people,0,Ducks,19.301,14,0
7,1,priors,eat people,0,Swans,19.301,14,1
7,1,priors,eat people,1,Sharks,19.301,14,2
7,1,priors,eat people,0,Cardinals,19.301,14,3
7,1,priors,eat people,1,Tigers,19.301,14,4
7,1,priors,eat people,0,Peacocks,19.301,14,5
7,1,priors,eat people,1,alligator,19.301,14,6
7,1,priors,eat people,0,Lizard,19.301,14,7
7,1,priors,eat people,0,Turtle,19.301,14,8
7,1,priors,eat people,1,Lion,19.301,14,9
7,1,priors,eat people,1,Fish,19.301,14,10
7,1,priors,have wings,100,Ducks,14.501,15,0
7,1,priors,have wings,100,Swans,14.501,15,1
7,1,priors,have wings,0,Sharks,14.501,15,2
7,1,priors,have wings,100,Cardinals,14.501,15,3
7,1,priors,have wings,0,Tigers,14.501,15,4
7,1,priors,have wings,100,Peacocks,14.501,15,5
7,1,priors,have wings,0,alligator,14.501,15,6
7,1,priors,have wings,0,Lizard,14.501,15,7
7,1,priors,have wings,0,Turtle,14.501,15,8
7,1,priors,have wings,0,Lion,14.501,15,9
7,1,priors,have wings,0,Fish,14.501,15,10
8,0,priors,are red,0,Lions,22.72,0,0
8,0,priors,are red,0,Robins,22.72,0,1
8,0,priors,are red,100,Cardinals,22.72,0,2
8,0,priors,are red,0,Swans,22.72,0,3
8,0,priors,are red,0,Ticks,22.72,0,4
8,0,priors,are red,0,Tigers,22.72,0,5
8,0,priors,are red,0,Hippos,22.72,0,6
8,0,priors,are red,0,Sharks,22.72,0,7
8,0,priors,are red,10,Bears,22.72,0,8
8,0,priors,are red,10,Wolves,22.72,0,9
8,0,priors,are red,0,Pandas,22.72,0,10
8,0,priors,carry Lyme disease,0,Lions,15.885,1,0
8,0,priors,carry Lyme disease,0,Robins,15.885,1,1
8,0,priors,carry Lyme disease,0,Cardinals,15.885,1,2
8,0,priors,carry Lyme disease,0,Swans,15.885,1,3
8,0,priors,carry Lyme disease,0,Ticks,15.885,1,4
8,0,priors,carry Lyme disease,0,Tigers,15.885,1,5
8,0,priors,carry Lyme disease,0,Hippos,15.885,1,6
8,0,priors,carry Lyme disease,0,Sharks,15.885,1,7
8,0,priors,carry Lyme disease,0,Bears,15.885,1,8
8,0,priors,carry Lyme disease,0,Wolves,15.885,1,9
8,0,priors,carry Lyme disease,0,Pandas,15.885,1,10
8,0,priors,lay eggs,0,Lions,14.419,2,0
8,0,priors,lay eggs,100,Robins,14.419,2,1
8,0,priors,lay eggs,100,Cardinals,14.419,2,2
8,0,priors,lay eggs,100,Swans,14.419,2,3
8,0,priors,lay eggs,100,Ticks,14.419,2,4
8,0,priors,lay eggs,0,Tigers,14.419,2,5
8,0,priors,lay eggs,0,Hippos,14.419,2,6
8,0,priors,lay eggs,100,Sharks,14.419,2,7
8,0,priors,lay eggs,0,Bears,14.419,2,8
8,0,priors,lay eggs,0,Wolves,14.419,2,9
8,0,priors,lay eggs,0,Pandas,14.419,2,10
8,0.333333333333,priors,have manes,100,Lions,8.931,3,0
8,0.333333333333,priors,have manes,0,Robins,8.931,3,1
8,0.333333333333,priors,have manes,0,Cardinals,8.931,3,2
8,0.333333333333,priors,have manes,0,Swans,8.931,3,3
8,0.333333333333,priors,have manes,0,Ticks,8.931,3,4
8,0.333333333333,priors,have manes,0,Tigers,8.931,3,5
8,0.333333333333,priors,have manes,0,Hippos,8.931,3,6
8,0.333333333333,priors,have manes,0,Sharks,8.931,3,7
8,0.333333333333,priors,have manes,0,Bears,8.931,3,8
8,0.333333333333,priors,have manes,0,Wolves,8.931,3,9
8,0.333333333333,priors,have manes,0,Pandas,8.931,3,10
8,0.166666666667,priors,are white,0,Lions,41.99,4,0
8,0.166666666667,priors,are white,0,Robins,41.99,4,1
8,0.166666666667,priors,are white,0,Cardinals,41.99,4,2
8,0.166666666667,priors,are white,100,Swans,41.99,4,3
8,0.166666666667,priors,are white,0,Ticks,41.99,4,4
8,0.166666666667,priors,are white,20,Tigers,41.99,4,5
8,0.166666666667,priors,are white,0,Hippos,41.99,4,6
8,0.166666666667,priors,are white,100,Sharks,41.99,4,7
8,0.166666666667,priors,are white,33,Bears,41.99,4,8
8,0.166666666667,priors,are white,35,Wolves,41.99,4,9
8,0.166666666667,priors,are white,100,Pandas,41.99,4,10
8,0,priors,eat people,1,Lions,27.281,5,0
8,0,priors,eat people,0,Robins,27.281,5,1
8,0,priors,eat people,0,Cardinals,27.281,5,2
8,0,priors,eat people,0,Swans,27.281,5,3
8,0,priors,eat people,0,Ticks,27.281,5,4
8,0,priors,eat people,1,Tigers,27.281,5,5
8,0,priors,eat people,1,Hippos,27.281,5,6
8,0,priors,eat people,1,Sharks,27.281,5,7
