Category,Measure,g,d,a,b,Probability
color,within,0.827753541758284,0.9977618465200067,0.8259009022882209,0.1718609442317858,0.0010599999999999995
color,within,0.8681653938256204,0.9977618465200067,0.8662223064282198,0.13153954009178684,0.0004
color,within,0.8627677424810827,0.9977618465200067,0.8608367358558227,0.136925110664184,0.0028000000000000013
color,within,0.8398418955039233,0.9977618465200067,0.837962200442857,0.15979964607714967,0.0005199999999999994
color,within,0.8581543874461204,0.9977618465200067,0.8562337062174863,0.14152814030252037,0.0007199999999999995
color,within,0.8343170578591526,0.9977618465200067,0.8324497282326873,0.16531211828731937,0.0006399999999999999
color,within,0.8372038132511079,0.9977618465200067,0.8353300226230163,0.1624318238969904,0.0006999999999999997
color,within,0.8288494206499308,0.9977618465200067,0.8269943284347128,0.17076751808529392,0.00112
color,within,0.8547270081471652,0.9977618465200067,0.8528139979194364,0.14494784860057036,0.0015399999999999997
color,within,0.8508454519324005,0.9977618465200067,0.8489411292232214,0.1488207172967852,0.00032000000000000024
color,within,0.8432739621493965,0.9977618465200067,0.8413865855964241,0.15637526092358256,0.0024399999999999995
color,within,0.8661667685955763,0.9977618465200067,0.8642281544281895,0.13353369209181715,0.00062
color,within,0.8394007429014891,0.9977618465200067,0.8375220352076552,0.1602398113123515,0.003639999999999997
color,within,0.8598785337526351,0.9977618465200067,0.8579539936199451,0.13980785290006156,0.000039999999999999956
color,within,0.8584712783340365,0.9977618465200067,0.8565498878549588,0.14121195866504785,0.0012999999999999993
color,within,0.8543489926960319,0.9977618465200067,0.8524368285249005,0.14532501799510616,0.00118
color,within,0.854673212626949,0.9977618465200067,0.8527603228018509,0.1450015237181558,0.00066
color,within,0.8622991244774312,0.9977618465200067,0.8603691666911868,0.13739267982881986,0.0008199999999999999
color,within,0.8330468242056668,0.9977618465200067,0.8311823375570735,0.1665795089629332,0.0002599999999999997
color,within,0.8559423410333693,0.9977618465200067,0.8540266107041118,0.14373523581589484,0.0005999999999999994
color,within,0.8513746452517807,0.9977618465200067,0.8494691381267324,0.14829270839327427,0.0010399999999999988
color,within,0.8487390927039087,0.9977618465200067,0.846839484349967,0.15092236217003963,0.001439999999999999
color,within,0.8533172360621393,0.9977618465200067,0.8514073811207085,0.14635446539929817,0.0015800000000000002
color,within,0.8274688338860869,0.9977618465200067,0.8256168316359388,0.1721450148840679,0.0006799999999999996
color,within,0.8631537470500916,0.9977618465200067,0.8612218764873621,0.13653997003264448,0.000019999999999999978
color,within,0.863252910785377,0.9977618465200067,0.8613208182789883,0.1364410282410183,0.00018000000000000004
color,within,0.8450528979301453,0.9977618465200067,0.8431615398458645,0.1546003066741422,0.0008199999999999999
color,within,0.844924981938675,0.9977618465200067,0.8430339101500157,0.15472793636999096,0.0015399999999999997
color,within,0.8578169462271035,0.9977618465200067,0.8558970202437081,0.14186482627629865,0.002939999999999997
color,within,0.8606387162581086,0.9977618465200067,0.8587124747202985,0.13904937179970814,0.0011999999999999988
color,within,0.8498488289769739,0.9977618465200067,0.8479467368629308,0.14981510965707584,0.0012199999999999997
color,within,0.8551672117318958,0.9977618465200067,0.8532532162609818,0.1445086302590248,0.0010999999999999998
color,within,0.8419625083915889,0.9977618465200067,0.8400780670734084,0.15768377944659828,0.0028600000000000014
color,within,0.8493525600060821,0.9977618465200067,0.8474515786181632,0.15031026790184346,0.0007599999999999999
color,within,0.8410028687212616,0.9977618465200067,0.8391205752239488,0.1586412712960579,0.0006799999999999996
color,within,0.8538828457240015,0.9977618465200067,0.8519717248613378,0.14579012165866892,0.00418
color,within,0.8427779693156481,0.9977618465200067,0.8408917028707625,0.15687014364924412,0.0018199999999999985
color,within,0.8596827641595155,0.9977618465200067,0.8577586621892216,0.14000318433078507,0.0004199999999999999
color,within,0.8461290462873876,0.9977618465200067,0.844235279617916,0.1535265669020906,0.0001000000000000001
color,within,0.8558770648669451,0.9977618465200067,0.8539614806357667,0.14380036588423994,0.00066
color,within,0.8547650531399995,0.9977618465200067,0.8528519577617375,0.14490988875826913,0.0023799999999999993
color,within,0.8553585726767778,0.9977618465200067,0.8534441489106992,0.1443176976093075,0.0034399999999999973
color,within,0.8561331734526902,0.9977618465200067,0.8542170160111894,0.1435448305088173,0.0009199999999999998
color,within,0.845109146554023,0.9977618465200067,0.843217662576689,0.15454418394331773,0.0012199999999999997
color,within,0.8282419492024928,0.9977618465200067,0.8263882166016088,0.17137362991839786,0.0008600000000000001
color,within,0.838853063294664,0.9977618465200067,0.836975581391848,0.16078626512815866,0.002119999999999999
color,within,0.8683427013456821,0.9977618465200067,0.8663992171068385,0.13136262941316817,0.0008400000000000006
