Category,Measure,g,d,a,b,Probability
accidental_high,across,0.48660346562974155,1.1089976294897497,0.5396420898848803,0.5693555396048694,0.0035999999999999986
accidental_high,across,0.5106084155850112,1.1089976294897497,0.5662635224812944,0.5427341070084553,0.0015000000000000002
accidental_high,across,0.49461482116021216,1.1089976294897497,0.5485266641771718,0.5604709653125779,0.0016
accidental_high,across,0.4887162281665951,1.1089976294897497,0.5419851385299256,0.5670124909598241,0.0027000000000000006
accidental_high,across,0.45908204605802894,1.1089976294897497,0.5091209008196582,0.5998767286700915,0.003900000000000001
accidental_high,across,0.4522776883095503,1.1089976294897497,0.5015748842063952,0.6074227452833545,0.00019999999999999985
accidental_high,across,0.4933202862739563,1.1089976294897497,0.5470910280570223,0.5619066014327274,0.0011999999999999988
accidental_high,across,0.5001641432754695,1.1089976294897497,0.5546808492482672,0.5543167802414825,0.0024
accidental_high,across,0.5092960407491773,1.1089976294897497,0.5648081018993526,0.5441895275903971,0.0011999999999999988
accidental_high,across,0.4608610279392451,1.1089976294897497,0.5110937875088322,0.5979038419809175,0.0008999999999999997
accidental_high,across,0.4608610279392451,0.9595736744813621,0.44223011000491913,0.517343564476443,0.003099999999999999
accidental_high,across,0.49348412617109716,0.9595736744813621,0.4735343762482238,0.4860392982331383,0.0021999999999999997
accidental_high,across,0.4659646761137992,0.9595736744813621,0.4471274364370361,0.512446238044326,0.0011999999999999988
accidental_high,across,0.47365154093131423,0.9595736744813621,0.4545035495552205,0.5050701249261417,0.00030000000000000024
accidental_high,across,0.5344499237835407,0.9595736744813621,0.5128440771912561,0.44672959729010603,0.0021999999999999997
accidental_high,across,0.5233042384497821,0.9595736744813621,0.5021489709609284,0.4574247035204338,0.0048
accidental_high,across,0.48860694584436715,0.9595736744813621,0.46885436240099526,0.49071931208036684,0.0016
accidental_high,across,0.45481633371673524,0.9595736744813621,0.43642978055870907,0.523143893922653,0.0028000000000000013
accidental_high,across,0.4536592054646462,0.9595736744813621,0.4353194307500058,0.5242542437313563,0.0011999999999999988
accidental_high,across,0.4973683268763125,0.9595736744813621,0.47726155299135037,0.48231212149001174,0.0023000000000000004
accidental_high,across,0.512907252414152,0.9595736744813621,0.49217229686718733,0.4674013776141748,0.0008
accidental_high,across,0.45116051542572677,0.9595736744813621,0.4329217535679699,0.5266519209133922,0.00019999999999999985
accidental_high,across,0.5250897998921573,0.9595736744813621,0.5038623487152005,0.4557113257661616,0.0021999999999999997
accidental_high,across,0.5367762998212129,0.9595736744813621,0.5150764063939506,0.4444972680874115,0.00019999999999999985
accidental_high,across,0.524664229247719,0.9595736744813621,0.5034539823281655,0.4561196921531966,0.0021999999999999997
accidental_high,across,0.5034579588100314,0.9595736744813621,0.48310500348222807,0.47646867099913404,0.006599999999999997
accidental_high,across,0.4858584110625088,0.9595736744813621,0.4662169407809277,0.4933567337004344,0.00030000000000000024
accidental_high,across,0.4767547408118844,0.9595736744813621,0.4574812984672693,0.5020923760140927,0.015600000000000004
accidental_high,across,0.48852653824724257,0.9595736744813621,0.46877720538756623,0.4907964690937959,0.0020999999999999986
accidental_high,across,0.48284166492521763,0.9595736744813621,0.4633221506049897,0.4962515238763724,0.0014000000000000006
accidental_high,across,0.48284166492521763,1.0330934775993228,0.49882057474744,0.5342729028518828,0.0021999999999999997
accidental_high,across,0.5074409740045667,1.0330934775993228,0.5242339605107653,0.5088595170885575,0.001899999999999999
accidental_high,across,0.44321144791319966,1.0330934775993228,0.45787885603647854,0.5752146215628442,0.007599999999999996
accidental_high,across,0.4328525660093874,1.0330934775993228,0.44717716270642843,0.5859163148928944,0.0009999999999999996
accidental_high,across,0.45628566085360944,1.0330934775993228,0.47138574014996054,0.5617077374493622,0.00019999999999999985
accidental_high,across,0.46267758635804057,1.0330934775993228,0.47798919669788914,0.5551042809014337,0.0025000000000000005
accidental_high,across,0.5140171474777162,1.0330934775993228,0.5310277624334379,0.5020657151658849,0.0016
accidental_high,across,0.4885770883411169,1.0330934775993228,0.504745803269676,0.5283476743296468,0.0017999999999999993
accidental_high,across,0.4521375885233283,1.0330934775993228,0.4671003936809369,0.5659930839183859,0.0020999999999999986
accidental_high,across,0.48110353806987405,1.0330934775993228,0.49702492722994435,0.5360685503693784,0.0027000000000000006
accidental_high,across,0.48110353806987405,1.2128677335567772,0.5835149578249549,0.6293527757318224,0.0008
accidental_high,across,0.4889285534154624,1.2128677335567772,0.5930056664522055,0.6198620671045717,0.0005999999999999994
accidental_high,across,0.5051324761006981,1.2128677335567772,0.6126588814341767,0.6002088521226006,0.0008
accidental_high,across,0.46409543603658676,1.2128677335567772,0.5628863796597393,0.6499813538970379,0.003700000000000001
accidental_high,across,0.44981535361148417,1.2128677335567772,0.5455665284538012,0.6673012051029761,0.0020999999999999986
accidental_high,across,0.5360607013572007,1.2128677335567772,0.6501707279039645,0.5626970056528128,0.0014000000000000006
accidental_high,across,0.5139917368069291,1.2128677335567772,0.6234039928879317,0.5894637406688455,0.001899999999999999
accidental_high,across,0.5148840942420065,1.2128677335567772,0.6244863044277366,0.5883814291290407,0.0023000000000000004
accidental_high,across,0.4636478254105896,1.2128677335567772,0.5623434871742701,0.6505242463825072,0.0009999999999999996
accidental_high,across,0.49053101893514395,1.2128677335567772,0.5949492451751646,0.6179184883816127,0.00019999999999999985
accidental_high,across,0.4907504965085536,1.2128677335567772,0.5952154424421926,0.6176522911145846,0.0025000000000000005
accidental_high,across,0.4982330671045929,1.2128677335567772,0.6042908108821893,0.608576922674588,0.009800000000000005
accidental_high,across,0.5445895695593208,1.2128677335567772,0.6605151169500744,0.5523526166067029,0.0011999999999999988
accidental_high,across,0.5173507747240365,1.2128677335567772,0.6274780615933849,0.5853896719633923,0.0032
accidental_high,across,0.5121729790698737,1.2128677335567772,0.6211980803135004,0.5916696532432768,0.0009999999999999996
accidental_high,across,0.5187755641527474,1.2128677335567772,0.6292061427185812,0.583661590838196,0.003499999999999999
accidental_high,across,0.509005025960505,1.2128677335567772,0.6173557722057262,0.595511961351051,0.0028000000000000013
accidental_high,across,0.4671622053720057,1.2128677335567772,0.5666059652329303,0.646261768323847,0.0008
accidental_high,across,0.48164984700269997,1.2128677335567772,0.5841775583021332,0.628690175254644,0.0012999999999999993
